sample_idx,mode,xai_method,gradcam_target,layer,true_label,pred_label,target_label,corr_pca_xai,soft_iou_pca_xai,lsas
25,lejepa,gradcam,predicted,backbone.layer1,2,2,2,0.11790447682142258,0.253957599401474,0.1859310381114483
26,lejepa,gradcam,predicted,backbone.layer1,4,7,7,0.03424011915922165,0.2243509590625763,0.12929553911089897
27,lejepa,gradcam,predicted,backbone.layer1,0,7,7,0.31720343232154846,0.34257856011390686,0.32989099621772766
28,lejepa,gradcam,predicted,backbone.layer1,9,9,9,-0.07863414287567139,0.28587934374809265,0.10362260043621063
29,lejepa,gradcam,predicted,backbone.layer1,6,6,6,-0.19061502814292908,0.21798886358737946,0.01368691772222519
30,lejepa,gradcam,predicted,backbone.layer1,6,2,2,0.39106571674346924,0.5210954546928406,0.4560805857181549
31,lejepa,gradcam,predicted,backbone.layer1,5,4,4,-0.1647544801235199,0.08931127935647964,-0.037721600383520126
32,lejepa,gradcam,predicted,backbone.layer1,4,4,4,0.011112813837826252,0.36812761425971985,0.18962021404877305
33,lejepa,gradcam,predicted,backbone.layer1,5,5,5,0.09005910158157349,0.3530980050563812,0.22157855331897736
34,lejepa,gradcam,predicted,backbone.layer1,9,9,9,0.5816049575805664,0.44015204906463623,0.5108785033226013
35,lejepa,gradcam,predicted,backbone.layer1,2,5,5,-0.09152379631996155,0.10916703194379807,0.008821617811918259
36,lejepa,gradcam,predicted,backbone.layer1,4,4,4,0.07052874565124512,0.18694986402988434,0.12873930484056473
37,lejepa,gradcam,predicted,backbone.layer1,1,9,9,0.6238032579421997,0.5446566939353943,0.584229975938797
38,lejepa,gradcam,predicted,backbone.layer1,9,6,6,0.6373611688613892,0.5630689859390259,0.6002150774002075
39,lejepa,gradcam,predicted,backbone.layer1,5,8,8,-0.10846135765314102,0.29176953434944153,0.09165408834815025
40,lejepa,gradcam,predicted,backbone.layer1,4,9,9,-0.016958503052592278,0.20692406594753265,0.09498278144747019
41,lejepa,gradcam,predicted,backbone.layer1,6,3,3,-0.18702788650989532,0.22698304057121277,0.019977577030658722
42,lejepa,gradcam,predicted,backbone.layer1,5,5,5,-0.015654731541872025,0.0019406734500080347,-0.006857029045931995
43,lejepa,gradcam,predicted,backbone.layer1,6,6,6,0.10403106361627579,0.27317383885383606,0.18860245123505592
44,lejepa,gradcam,predicted,backbone.layer1,0,0,0,0.7564128637313843,0.304372102022171,0.5303924828767776
45,lejepa,gradcam,predicted,backbone.layer1,9,9,9,-0.0054738144390285015,0.20790831744670868,0.10121725150384009
46,lejepa,gradcam,predicted,backbone.layer1,3,5,5,0.1491846889257431,0.17140644788742065,0.16029556840658188
47,lejepa,gradcam,predicted,backbone.layer1,9,9,9,0.2505744397640228,0.3261827528476715,0.28837859630584717
48,lejepa,gradcam,predicted,backbone.layer1,7,7,7,0.0853407084941864,0.1195344477891922,0.1024375781416893
49,lejepa,gradcam,predicted,backbone.layer1,6,4,4,0.0,0.0,0.0
50,lejepa,gradcam,predicted,backbone.layer1,9,9,9,0.6863653659820557,0.4894982874393463,0.587931826710701
51,lejepa,gradcam,predicted,backbone.layer1,8,8,8,-0.27941593527793884,0.07423074543476105,-0.1025925949215889
52,lejepa,gradcam,predicted,backbone.layer1,0,7,7,0.26291078329086304,0.27402418851852417,0.2684674859046936
53,lejepa,gradcam,predicted,backbone.layer1,3,3,3,-0.3128048777580261,0.08768797665834427,-0.11255845054984093
54,lejepa,gradcam,predicted,backbone.layer1,8,8,8,0.17689035832881927,0.2225617617368698,0.19972606003284454
55,lejepa,gradcam,predicted,backbone.layer1,8,8,8,0.23478280007839203,0.5163541436195374,0.3755684718489647
56,lejepa,gradcam,predicted,backbone.layer1,7,5,5,-0.19797825813293457,0.03545344993472099,-0.08126240409910679
57,lejepa,gradcam,predicted,backbone.layer1,7,8,8,0.0,0.0,0.0
58,lejepa,gradcam,predicted,backbone.layer1,4,3,3,-0.0012348409509286284,0.12225722521543503,0.0605111921322532
59,lejepa,gradcam,predicted,backbone.layer1,6,3,3,-0.01736678183078766,0.28844088315963745,0.1355370506644249
60,lejepa,gradcam,predicted,backbone.layer1,7,7,7,0.5459886193275452,0.4223678410053253,0.48417823016643524
61,lejepa,gradcam,predicted,backbone.layer1,3,3,3,0.31277528405189514,0.4210490882396698,0.36691218614578247
62,lejepa,gradcam,predicted,backbone.layer1,6,1,1,0.28553932905197144,0.15927410125732422,0.22240671515464783
63,lejepa,gradcam,predicted,backbone.layer1,3,9,9,0.6808631420135498,0.43052157759666443,0.5556923598051071
0,lejepa,gradcam,predicted,backbone.layer2,3,2,2,0.1123465746641159,0.3817444443702698,0.24704550951719284
1,lejepa,gradcam,predicted,backbone.layer2,8,8,8,0.5140242576599121,0.5229941606521606,0.5185092091560364
2,lejepa,gradcam,predicted,backbone.layer2,8,8,8,0.545238196849823,0.6480250358581543,0.5966316163539886
3,lejepa,gradcam,predicted,backbone.layer2,0,0,0,0.343716561794281,0.4295351505279541,0.38662585616111755
4,lejepa,gradcam,predicted,backbone.layer2,6,6,6,-0.301107794046402,0.08090464025735855,-0.11010157689452171
5,lejepa,gradcam,predicted,backbone.layer2,6,6,6,0.3352987468242645,0.14563019573688507,0.2404644712805748
6,lejepa,gradcam,predicted,backbone.layer2,1,1,1,-0.023472551256418228,0.2878844738006592,0.13220596127212048
7,lejepa,gradcam,predicted,backbone.layer2,6,4,4,-0.2172265201807022,0.36135873198509216,0.07206610590219498
8,lejepa,gradcam,predicted,backbone.layer2,3,3,3,0.38533374667167664,0.5028113722801208,0.44407255947589874
9,lejepa,gradcam,predicted,backbone.layer2,1,9,9,0.41051894426345825,0.5246783494949341,0.46759864687919617
10,lejepa,gradcam,predicted,backbone.layer2,0,0,0,0.1668000966310501,0.5014538168907166,0.33412695676088333
11,lejepa,gradcam,predicted,backbone.layer2,9,9,9,0.1467110961675644,0.27724170684814453,0.21197640150785446
12,lejepa,gradcam,predicted,backbone.layer2,5,6,6,-0.15926584601402283,0.026823103427886963,-0.06622137129306793
13,lejepa,gradcam,predicted,backbone.layer2,7,7,7,0.4911196231842041,0.20987455546855927,0.3504970893263817
14,lejepa,gradcam,predicted,backbone.layer2,9,9,9,-0.3383062481880188,0.18096022307872772,-0.07867301255464554
15,lejepa,gradcam,predicted,backbone.layer2,8,9,9,0.011417476460337639,0.358940988779068,0.18517923261970282
16,lejepa,gradcam,predicted,backbone.layer2,5,5,5,-0.03207125887274742,0.2699371874332428,0.11893296428024769
17,lejepa,gradcam,predicted,backbone.layer2,7,0,0,-0.03912973403930664,0.28648045659065247,0.12367536127567291
18,lejepa,gradcam,predicted,backbone.layer2,8,1,1,0.04262254387140274,0.4471835792064667,0.2449030615389347
19,lejepa,gradcam,predicted,backbone.layer2,6,4,4,-0.08087026327848434,0.3298806846141815,0.12450521066784859
20,lejepa,gradcam,predicted,backbone.layer2,7,7,7,-0.3036023676395416,0.12337856739759445,-0.09011190012097359
21,lejepa,gradcam,predicted,backbone.layer2,0,0,0,0.487646222114563,0.16979274153709412,0.32871948182582855
22,lejepa,gradcam,predicted,backbone.layer2,4,0,0,0.19722191989421844,0.5409015417098999,0.3690617308020592
23,lejepa,gradcam,predicted,backbone.layer2,9,9,9,0.516305685043335,0.33547234535217285,0.4258890151977539
24,lejepa,gradcam,predicted,backbone.layer2,5,4,4,-0.3943886458873749,0.2637260854244232,-0.06533128023147583
25,lejepa,gradcam,predicted,backbone.layer2,2,2,2,0.4816233813762665,0.32979685068130493,0.4057101160287857
26,lejepa,gradcam,predicted,backbone.layer2,4,7,7,0.499927282333374,0.38215166330337524,0.44103947281837463
27,lejepa,gradcam,predicted,backbone.layer2,0,7,7,0.0523277148604393,0.2502783536911011,0.1513030342757702
28,lejepa,gradcam,predicted,backbone.layer2,9,9,9,0.5224918127059937,0.5932103991508484,0.557851105928421
29,lejepa,gradcam,predicted,backbone.layer2,6,6,6,0.18524041771888733,0.3375934660434723,0.2614169418811798
30,lejepa,gradcam,predicted,backbone.layer2,6,2,2,-0.026999546214938164,0.1462857723236084,0.05964311305433512
31,lejepa,gradcam,predicted,backbone.layer2,5,4,4,0.34619012475013733,0.4479529559612274,0.3970715403556824
32,lejepa,gradcam,predicted,backbone.layer2,4,4,4,0.06345710903406143,0.3373258709907532,0.2003914900124073
33,lejepa,gradcam,predicted,backbone.layer2,5,5,5,0.01312433835119009,0.26652565598487854,0.13982499716803432
34,lejepa,gradcam,predicted,backbone.layer2,9,9,9,0.11528793722391129,0.10564389824867249,0.11046591773629189
35,lejepa,gradcam,predicted,backbone.layer2,2,5,5,0.05896037817001343,0.29284337162971497,0.1759018748998642
36,lejepa,gradcam,predicted,backbone.layer2,4,4,4,-0.3475031554698944,0.3253318965435028,-0.0110856294631958
37,lejepa,gradcam,predicted,backbone.layer2,1,9,9,0.014649861492216587,0.13483092188835144,0.07474039169028401
38,lejepa,gradcam,predicted,backbone.layer2,9,6,6,-0.3239034414291382,0.05303838849067688,-0.13543252646923065
39,lejepa,gradcam,predicted,backbone.layer2,5,8,8,-0.04839129000902176,0.45428699254989624,0.20294785127043724
40,lejepa,gradcam,predicted,backbone.layer2,4,9,9,0.510465145111084,0.5496389269828796,0.5300520360469818
41,lejepa,gradcam,predicted,backbone.layer2,6,3,3,0.1118001863360405,0.3054080307483673,0.2086041085422039
42,lejepa,gradcam,predicted,backbone.layer2,5,5,5,0.07543910294771194,0.3225935101509094,0.19901630654931068
43,lejepa,gradcam,predicted,backbone.layer2,6,6,6,-0.036395344883203506,0.04499216750264168,0.004298411309719086
44,lejepa,gradcam,predicted,backbone.layer2,0,0,0,-0.28242185711860657,0.40530744194984436,0.061442792415618896
45,lejepa,gradcam,predicted,backbone.layer2,9,9,9,0.15813274681568146,0.443037748336792,0.3005852475762367
46,lejepa,gradcam,predicted,backbone.layer2,3,5,5,0.2094298005104065,0.30429986119270325,0.25686483085155487
47,lejepa,gradcam,predicted,backbone.layer2,9,9,9,0.4908534586429596,0.4080033302307129,0.44942839443683624
48,lejepa,gradcam,predicted,backbone.layer2,7,7,7,-0.21078239381313324,0.25356683135032654,0.02139221876859665
49,lejepa,gradcam,predicted,backbone.layer2,6,4,4,0.18331770598888397,0.4936520755290985,0.33848489075899124
50,lejepa,gradcam,predicted,backbone.layer2,9,9,9,-0.15337322652339935,0.2793690860271454,0.06299792975187302
51,lejepa,gradcam,predicted,backbone.layer2,8,8,8,0.8207053542137146,0.71671462059021,0.7687099874019623
52,lejepa,gradcam,predicted,backbone.layer2,0,7,7,0.3317861557006836,0.25131794810295105,0.2915520519018173
53,lejepa,gradcam,predicted,backbone.layer2,3,3,3,0.08250897377729416,0.40345677733421326,0.2429828755557537
54,lejepa,gradcam,predicted,backbone.layer2,8,8,8,0.3845301568508148,0.4249560236930847,0.40474309027194977
55,lejepa,gradcam,predicted,backbone.layer2,8,8,8,-0.29357826709747314,0.30773112177848816,0.007076427340507507
56,lejepa,gradcam,predicted,backbone.layer2,7,5,5,0.18986962735652924,0.3466850817203522,0.2682773545384407
57,lejepa,gradcam,predicted,backbone.layer2,7,8,8,0.4566360414028168,0.5177158713340759,0.48717595636844635
58,lejepa,gradcam,predicted,backbone.layer2,4,3,3,0.3931601643562317,0.40392106771469116,0.3985406160354614
59,lejepa,gradcam,predicted,backbone.layer2,6,3,3,-0.16610725224018097,0.23147869110107422,0.032685719430446625
60,lejepa,gradcam,predicted,backbone.layer2,7,7,7,0.16703271865844727,0.18136654794216156,0.1741996333003044
61,lejepa,gradcam,predicted,backbone.layer2,3,3,3,-0.24866853654384613,0.16531521081924438,-0.04167666286230087
62,lejepa,gradcam,predicted,backbone.layer2,6,1,1,-0.2985798716545105,0.3357134461402893,0.018566787242889404
63,lejepa,gradcam,predicted,backbone.layer2,3,9,9,-0.026508593931794167,0.1851656585931778,0.07932853233069181
0,lejepa,gradcam,predicted,backbone.layer3,3,2,2,-0.29074975848197937,0.10358172655105591,-0.09358401596546173
1,lejepa,gradcam,predicted,backbone.layer3,8,8,8,-0.07389339804649353,0.27078044414520264,0.09844352304935455
2,lejepa,gradcam,predicted,backbone.layer3,8,8,8,0.7244260311126709,0.5080240964889526,0.6162250638008118
3,lejepa,gradcam,predicted,backbone.layer3,0,0,0,0.6306076645851135,0.5774998068809509,0.6040537357330322
4,lejepa,gradcam,predicted,backbone.layer3,6,6,6,0.7155147194862366,0.6653238534927368,0.6904192864894867
5,lejepa,gradcam,predicted,backbone.layer3,6,6,6,-0.22686274349689484,0.3805445432662964,0.07684089988470078
6,lejepa,gradcam,predicted,backbone.layer3,1,1,1,0.2165987491607666,0.4891115725040436,0.3528551608324051
7,lejepa,gradcam,predicted,backbone.layer3,6,4,4,0.33129045367240906,0.46842077374458313,0.3998556137084961
8,lejepa,gradcam,predicted,backbone.layer3,3,3,3,0.02430730126798153,0.13347575068473816,0.07889152597635984
9,lejepa,gradcam,predicted,backbone.layer3,1,9,9,-0.0264875628054142,0.2792421877384186,0.1263773124665022
10,lejepa,gradcam,predicted,backbone.layer3,0,0,0,-0.5381519794464111,0.22881563007831573,-0.1546681746840477
11,lejepa,gradcam,predicted,backbone.layer3,9,9,9,-0.29298943281173706,0.21771083772182465,-0.03763929754495621
12,lejepa,gradcam,predicted,backbone.layer3,5,6,6,0.22887571156024933,0.39785125851631165,0.3133634850382805
13,lejepa,gradcam,predicted,backbone.layer3,7,7,7,0.6377102136611938,0.32094430923461914,0.4793272614479065
14,lejepa,gradcam,predicted,backbone.layer3,9,9,9,0.6446529626846313,0.5936504602432251,0.6191517114639282
15,lejepa,gradcam,predicted,backbone.layer3,8,9,9,-0.039285510778427124,0.4577687680721283,0.20924162864685059
16,lejepa,gradcam,predicted,backbone.layer3,5,5,5,-0.04774552583694458,0.27064430713653564,0.11144939064979553
17,lejepa,gradcam,predicted,backbone.layer3,7,0,0,0.07496246695518494,0.28150510787963867,0.1782337874174118
18,lejepa,gradcam,predicted,backbone.layer3,8,1,1,0.5141307711601257,0.45454999804496765,0.4843403846025467
19,lejepa,gradcam,predicted,backbone.layer3,6,4,4,0.1717764437198639,0.2905915677547455,0.2311840057373047
20,lejepa,gradcam,predicted,backbone.layer3,7,7,7,-0.19478049874305725,0.07891540974378586,-0.057932544499635696
21,lejepa,gradcam,predicted,backbone.layer3,0,0,0,-0.1832418143749237,0.06161704659461975,-0.06081238389015198
22,lejepa,gradcam,predicted,backbone.layer3,4,0,0,0.09922468662261963,0.4834044873714447,0.29131458699703217
23,lejepa,gradcam,predicted,backbone.layer3,9,9,9,-0.03817640617489815,0.24232611060142517,0.10207485221326351
24,lejepa,gradcam,predicted,backbone.layer3,5,4,4,-0.01486886478960514,0.40077313780784607,0.19295213650912046
25,lejepa,gradcam,predicted,backbone.layer3,2,2,2,-0.4746801257133484,0.09290109574794769,-0.19088951498270035
26,lejepa,gradcam,predicted,backbone.layer3,4,7,7,0.2140781730413437,0.3389124870300293,0.2764953300356865
27,lejepa,gradcam,predicted,backbone.layer3,0,7,7,-0.24888838827610016,0.10353857278823853,-0.07267490774393082
28,lejepa,gradcam,predicted,backbone.layer3,9,9,9,0.26292482018470764,0.37849318981170654,0.3207090049982071
29,lejepa,gradcam,predicted,backbone.layer3,6,6,6,-0.06641605496406555,0.3831237852573395,0.15835386514663696
30,lejepa,gradcam,predicted,backbone.layer3,6,2,2,0.10453427582979202,0.3363293707370758,0.22043182328343391
31,lejepa,gradcam,predicted,backbone.layer3,5,4,4,-0.3152574896812439,0.09211117029190063,-0.11157315969467163
32,lejepa,gradcam,predicted,backbone.layer3,4,4,4,-0.20116399228572845,0.3315088450908661,0.06517242640256882
33,lejepa,gradcam,predicted,backbone.layer3,5,5,5,-0.31666889786720276,0.2664157748222351,-0.025126561522483826
34,lejepa,gradcam,predicted,backbone.layer3,9,9,9,0.6528189182281494,0.5906060338020325,0.6217124760150909
35,lejepa,gradcam,predicted,backbone.layer3,2,5,5,0.021659942343831062,0.28642332553863525,0.15404163394123316
36,lejepa,gradcam,predicted,backbone.layer3,4,4,4,0.4630238115787506,0.47226518392562866,0.46764449775218964
37,lejepa,gradcam,predicted,backbone.layer3,1,9,9,0.4699271321296692,0.5019863843917847,0.48595675826072693
38,lejepa,gradcam,predicted,backbone.layer3,9,6,6,0.45634397864341736,0.49241819977760315,0.47438108921051025
39,lejepa,gradcam,predicted,backbone.layer3,5,8,8,0.3977438509464264,0.5559088587760925,0.47682635486125946
40,lejepa,gradcam,predicted,backbone.layer3,4,9,9,0.6178447008132935,0.5582510232925415,0.5880478620529175
41,lejepa,gradcam,predicted,backbone.layer3,6,3,3,-0.2354787141084671,0.22082938253879547,-0.007324665784835815
42,lejepa,gradcam,predicted,backbone.layer3,5,5,5,-0.36310264468193054,0.06680553406476974,-0.1481485553085804
43,lejepa,gradcam,predicted,backbone.layer3,6,6,6,0.4650232493877411,0.5447357892990112,0.5048795193433762
44,lejepa,gradcam,predicted,backbone.layer3,0,0,0,0.36927661299705505,0.664352536201477,0.516814574599266
45,lejepa,gradcam,predicted,backbone.layer3,9,9,9,0.8346779942512512,0.6423278450965881,0.7385029196739197
46,lejepa,gradcam,predicted,backbone.layer3,3,5,5,0.2385610193014145,0.22375503182411194,0.23115802556276321
47,lejepa,gradcam,predicted,backbone.layer3,9,9,9,0.685478925704956,0.46418142318725586,0.574830174446106
48,lejepa,gradcam,predicted,backbone.layer3,7,7,7,0.42272862792015076,0.3598383665084839,0.3912834972143173
49,lejepa,gradcam,predicted,backbone.layer3,6,4,4,0.5542396903038025,0.43452024459838867,0.4943799674510956
50,lejepa,gradcam,predicted,backbone.layer3,9,9,9,0.3161310851573944,0.38485056161880493,0.35049082338809967
51,lejepa,gradcam,predicted,backbone.layer3,8,8,8,-0.24744558334350586,0.2434886246919632,-0.001978479325771332
52,lejepa,gradcam,predicted,backbone.layer3,0,7,7,-0.24517260491847992,0.12906311452388763,-0.05805474519729614
53,lejepa,gradcam,predicted,backbone.layer3,3,3,3,-0.07491334527730942,0.09595074504613876,0.010518699884414673
54,lejepa,gradcam,predicted,backbone.layer3,8,8,8,-0.13412578403949738,0.11638041585683823,-0.008872684091329575
55,lejepa,gradcam,predicted,backbone.layer3,8,8,8,0.31950613856315613,0.49840396642684937,0.40895505249500275
56,lejepa,gradcam,predicted,backbone.layer3,7,5,5,0.3726985454559326,0.41073480248451233,0.3917166739702225
57,lejepa,gradcam,predicted,backbone.layer3,7,8,8,0.6805236339569092,0.4501172602176666,0.5653204470872879
58,lejepa,gradcam,predicted,backbone.layer3,4,3,3,-0.08511381596326828,0.04511988162994385,-0.019996967166662216
59,lejepa,gradcam,predicted,backbone.layer3,6,3,3,-0.05945136025547981,0.33179613947868347,0.13617238961160183
60,lejepa,gradcam,predicted,backbone.layer3,7,7,7,-0.10022737830877304,0.24196510016918182,0.07086886093020439
61,lejepa,gradcam,predicted,backbone.layer3,3,3,3,0.09030904620885849,0.3771548271179199,0.2337319366633892
62,lejepa,gradcam,predicted,backbone.layer3,6,1,1,0.7613022923469543,0.4994194209575653,0.6303608566522598
63,lejepa,gradcam,predicted,backbone.layer3,3,9,9,0.10734286159276962,0.31642550230026245,0.21188418194651604
0,lejepa,gradcam,predicted,backbone.layer4,3,2,2,-0.27072492241859436,0.4940236210823059,0.11164934933185577
1,lejepa,gradcam,predicted,backbone.layer4,8,8,8,0.8168274164199829,0.7080423831939697,0.7624348998069763
2,lejepa,gradcam,predicted,backbone.layer4,8,8,8,-0.32428309321403503,0.35519060492515564,0.015453755855560303
3,lejepa,gradcam,predicted,backbone.layer4,0,0,0,0.851698637008667,0.7275012731552124,0.7895999550819397
4,lejepa,gradcam,predicted,backbone.layer4,6,6,6,-0.3894461691379547,0.26349058747291565,-0.06297779083251953
5,lejepa,gradcam,predicted,backbone.layer4,6,6,6,0.07911406457424164,0.442844420671463,0.2609792426228523
6,lejepa,gradcam,predicted,backbone.layer4,1,1,1,0.008661149069666862,0.39883700013160706,0.20374907460063696
7,lejepa,gradcam,predicted,backbone.layer4,6,4,4,0.088470458984375,0.373773455619812,0.2311219573020935
8,lejepa,gradcam,predicted,backbone.layer4,3,3,3,-0.007925117388367653,0.5357999205589294,0.2639374015852809
9,lejepa,gradcam,predicted,backbone.layer4,1,9,9,0.18408426642417908,0.4645352363586426,0.3243097513914108
10,lejepa,gradcam,predicted,backbone.layer4,0,0,0,0.027685735374689102,0.4172331988811493,0.2224594671279192
11,lejepa,gradcam,predicted,backbone.layer4,9,9,9,0.33142489194869995,0.5811479091644287,0.45628640055656433
12,lejepa,gradcam,predicted,backbone.layer4,5,6,6,0.11211070418357849,0.3852309286594391,0.2486708164215088
13,lejepa,gradcam,predicted,backbone.layer4,7,7,7,0.3941059708595276,0.5668691992759705,0.480487585067749
14,lejepa,gradcam,predicted,backbone.layer4,9,9,9,0.235924631357193,0.513908863067627,0.37491674721241
15,lejepa,gradcam,predicted,backbone.layer4,8,9,9,0.07313477247953415,0.39143967628479004,0.2322872243821621
16,lejepa,gradcam,predicted,backbone.layer4,5,5,5,0.4549081027507782,0.5479884147644043,0.5014482587575912
17,lejepa,gradcam,predicted,backbone.layer4,7,0,0,0.09557212889194489,0.3479820489883423,0.22177708894014359
18,lejepa,gradcam,predicted,backbone.layer4,8,1,1,0.4443504810333252,0.42605718970298767,0.43520383536815643
19,lejepa,gradcam,predicted,backbone.layer4,6,4,4,-0.18826621770858765,0.3839147686958313,0.09782427549362183
20,lejepa,gradcam,predicted,backbone.layer4,7,7,7,-0.1643095314502716,0.3952581286430359,0.11547429859638214
21,lejepa,gradcam,predicted,backbone.layer4,0,0,0,0.3258678913116455,0.5533316135406494,0.43959975242614746
22,lejepa,gradcam,predicted,backbone.layer4,4,0,0,0.49814146757125854,0.636512279510498,0.5673268735408783
23,lejepa,gradcam,predicted,backbone.layer4,9,9,9,0.47984063625335693,0.5098296403884888,0.49483513832092285
24,lejepa,gradcam,predicted,backbone.layer4,5,4,4,-0.20221343636512756,0.42528021335601807,0.11153338849544525
25,lejepa,gradcam,predicted,backbone.layer4,2,2,2,0.0787428766489029,0.4538475573062897,0.2662952169775963
26,lejepa,gradcam,predicted,backbone.layer4,4,7,7,0.7098131775856018,0.5858357548713684,0.6478244662284851
27,lejepa,gradcam,predicted,backbone.layer4,0,7,7,0.15293575823307037,0.4699290990829468,0.3114324286580086
28,lejepa,gradcam,predicted,backbone.layer4,9,9,9,0.34389761090278625,0.5549763441085815,0.4494369775056839
29,lejepa,gradcam,predicted,backbone.layer4,6,6,6,-0.04850766807794571,0.48306092619895935,0.21727662906050682
30,lejepa,gradcam,predicted,backbone.layer4,6,2,2,0.40177279710769653,0.5763137340545654,0.489043265581131
31,lejepa,gradcam,predicted,backbone.layer4,5,4,4,0.08748401701450348,0.4641207456588745,0.275802381336689
32,lejepa,gradcam,predicted,backbone.layer4,4,4,4,0.4837282598018646,0.4955534040927887,0.48964083194732666
33,lejepa,gradcam,predicted,backbone.layer4,5,5,5,-0.3443158268928528,0.33315420150756836,-0.005580812692642212
34,lejepa,gradcam,predicted,backbone.layer4,9,9,9,0.23548555374145508,0.44268253445625305,0.33908404409885406
35,lejepa,gradcam,predicted,backbone.layer4,2,5,5,0.6118876338005066,0.6048529744148254,0.608370304107666
36,lejepa,gradcam,predicted,backbone.layer4,4,4,4,0.11407840251922607,0.467609703540802,0.29084405303001404
37,lejepa,gradcam,predicted,backbone.layer4,1,9,9,0.05181477218866348,0.44923681020736694,0.2505257911980152
38,lejepa,gradcam,predicted,backbone.layer4,9,6,6,0.19095805287361145,0.5270273089408875,0.35899268090724945
39,lejepa,gradcam,predicted,backbone.layer4,5,8,8,0.7968000769615173,0.6628549695014954,0.7298275232315063
40,lejepa,gradcam,predicted,backbone.layer4,4,9,9,0.6430749893188477,0.4916328489780426,0.5673539191484451
41,lejepa,gradcam,predicted,backbone.layer4,6,3,3,0.7645776271820068,0.6473240256309509,0.7059508264064789
42,lejepa,gradcam,predicted,backbone.layer4,5,5,5,0.006051883101463318,0.47401946783065796,0.24003567546606064
43,lejepa,gradcam,predicted,backbone.layer4,6,6,6,0.3345480263233185,0.45492926239967346,0.39473864436149597
44,lejepa,gradcam,predicted,backbone.layer4,0,0,0,0.790533721446991,0.7759488821029663,0.7832413017749786
45,lejepa,gradcam,predicted,backbone.layer4,9,9,9,-0.5878375768661499,0.38983798027038574,-0.09899979829788208
46,lejepa,gradcam,predicted,backbone.layer4,3,5,5,0.64432692527771,0.659360945224762,0.651843935251236
47,lejepa,gradcam,predicted,backbone.layer4,9,9,9,0.6094000339508057,0.6021130681037903,0.605756551027298
48,lejepa,gradcam,predicted,backbone.layer4,7,7,7,0.07449505478143692,0.47048941254615784,0.2724922336637974
49,lejepa,gradcam,predicted,backbone.layer4,6,4,4,0.4886332154273987,0.6088603138923645,0.5487467646598816
