sample_idx,sample_id,mode,architecture,xai_method,target,layer,true_label,pred_label,target_label,corr_pca_xai,soft_iou_pca_xai,iou_pca_gt,iou_xai_gt,soft_iou_pca_gt,soft_iou_xai_gt,object_focus_pca,object_focus_xai,foreground_area,pca_stability,g_lsas_no_stability,g_lsas,top_frac
2,n01443537/ILSVRC2012_val_00013623,supervised,resnet18_imagenet,gradcam,predicted,backbone.layer3,0,41,41,-0.09619957208633423,0.365080326795578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8200556039810181,-0.03847982883453369,0.08933849036693572,0.2
3,n01443537/ILSVRC2012_val_00018075,supervised,resnet18_imagenet,gradcam,predicted,backbone.layer3,0,0,0,0.4607809782028198,0.594579815864563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9242516756057739,0.18431239128112795,0.299911093711853,0.2
4,n01443537/ILSVRC2012_val_00020436,supervised,resnet18_imagenet,gradcam,predicted,backbone.layer3,0,0,0,0.3565784692764282,0.2737763822078705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9629965424537659,0.1426313877105713,0.26925194561481475,0.2
5,n01443537/ILSVRC2012_val_00020785,supervised,resnet18_imagenet,gradcam,predicted,backbone.layer3,0,0,0,0.39933112263679504,0.41342025995254517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9636245369911194,0.15973244905471803,0.2843095734715462,0.2
6,n01443537/ILSVRC2012_val_00021905,supervised,resnet18_imagenet,gradcam,predicted,backbone.layer3,0,0,0,0.2894406020641327,0.40974441170692444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9765663743019104,0.11577624082565308,0.247789166867733,0.2
7,n01443537/ILSVRC2012_val_00026064,supervised,resnet18_imagenet,gradcam,predicted,backbone.layer3,0,32,32,-0.23970574140548706,0.3819440007209778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9889134168624878,-0.09588229656219482,0.0644400030374527,0.2
8,n01443537/ILSVRC2012_val_00028713,supervised,resnet18_imagenet,gradcam,predicted,backbone.layer3,0,0,0,0.18194803595542908,0.4193892478942871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94563227891922,0.07277921438217164,0.20552665442228316,0.2
9,n01443537/ILSVRC2012_val_00032235,supervised,resnet18_imagenet,gradcam,predicted,backbone.layer3,0,0,0,0.6298742890357971,0.5160839557647705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9892210364341736,0.25194971561431884,0.368839156627655,0.2
10,n01443537/ILSVRC2012_val_00032258,supervised,resnet18_imagenet,gradcam,predicted,backbone.layer3,0,0,0,0.21060708165168762,0.3402567505836487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9826585650444031,0.08424283266067506,0.22111126333475112,0.2
11,n01443537/ILSVRC2012_val_00037846,supervised,resnet18_imagenet,gradcam,predicted,backbone.layer3,0,0,0,0.45846638083457947,0.2773064076900482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9710985422134399,0.1833865523338318,0.30612801462411876,0.2
12,n01443537/ILSVRC2012_val_00038057,supervised,resnet18_imagenet,gradcam,predicted,backbone.layer3,0,0,0,0.5326095223426819,0.41720372438430786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9884899854660034,0.21304380893707275,0.3346868306398392,0.2
13,n01443537/ILSVRC2012_val_00045761,supervised,resnet18_imagenet,gradcam,predicted,backbone.layer3,0,0,0,0.7454744577407837,0.4324074983596802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9937191009521484,0.2981897830963135,0.40997392535209654,0.2
14,n01443537/ILSVRC2012_val_00048864,supervised,resnet18_imagenet,gradcam,predicted,backbone.layer3,0,0,0,0.020898226648569107,0.40385422110557556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9094602465629578,0.008359290659427643,0.14373341631144285,0.2
15,n01491361/ILSVRC2012_val_00002922,supervised,resnet18_imagenet,gradcam,predicted,backbone.layer3,1,1,1,-0.2199203222990036,0.23499271273612976,0.2282349827995818,0.15192753143607216,0.19979016482830048,0.10325539857149124,0.3867746889591217,0.40062469244003296,0.3550302933672762,0.9974457025527954,0.02608062535109474,0.16768537113718152,0.2
0,n01443537/ILSVRC2012_val_00004677,supervised,resnet18_imagenet,gradcam,predicted,backbone.layer4,0,0,0,0.1292898952960968,0.4825291633605957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8835659623146057,0.051715958118438723,0.17778635770082474,0.2
1,n01443537/ILSVRC2012_val_00006007,supervised,resnet18_imagenet,gradcam,predicted,backbone.layer4,0,0,0,0.18544700741767883,0.5352483987808228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9939639568328857,0.07417880296707154,0.21400104612112042,0.2
2,n01443537/ILSVRC2012_val_00013623,supervised,resnet18_imagenet,gradcam,predicted,backbone.layer4,0,41,41,0.16851453483104706,0.6162090301513672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8032200932502747,0.06740581393241883,0.17946310117840766,0.2
3,n01443537/ILSVRC2012_val_00018075,supervised,resnet18_imagenet,gradcam,predicted,backbone.layer4,0,0,0,0.24608083069324493,0.4576016366481781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35089412331581116,0.09843233227729797,0.1387624092400074,0.2
4,n01443537/ILSVRC2012_val_00020436,supervised,resnet18_imagenet,gradcam,predicted,backbone.layer4,0,0,0,0.7654113173484802,0.49589958786964417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6997921466827393,0.3061645269393921,0.3728627830743789,0.2
5,n01443537/ILSVRC2012_val_00020785,supervised,resnet18_imagenet,gradcam,predicted,backbone.layer4,0,0,0,0.34380319714546204,0.47426217794418335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9606274366378784,0.13752127885818483,0.2644252344965935,0.2
6,n01443537/ILSVRC2012_val_00021905,supervised,resnet18_imagenet,gradcam,predicted,backbone.layer4,0,0,0,-0.15314464271068573,0.5315567851066589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9733169674873352,-0.061257857084274295,0.09239692017436028,0.2
7,n01443537/ILSVRC2012_val_00026064,supervised,resnet18_imagenet,gradcam,predicted,backbone.layer4,0,32,32,0.307894766330719,0.49857354164123535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9536435008049011,0.1231579065322876,0.2508096933364868,0.2
8,n01443537/ILSVRC2012_val_00028713,supervised,resnet18_imagenet,gradcam,predicted,backbone.layer4,0,0,0,0.37927427887916565,0.5435150265693665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9910445809364319,0.15170971155166627,0.28140268474817276,0.2
9,n01443537/ILSVRC2012_val_00032235,supervised,resnet18_imagenet,gradcam,predicted,backbone.layer4,0,0,0,0.36941447854042053,0.5471101999282837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9867463111877441,0.14776579141616822,0.2773070141673088,0.2
10,n01443537/ILSVRC2012_val_00032258,supervised,resnet18_imagenet,gradcam,predicted,backbone.layer4,0,0,0,0.4114648699760437,0.5040814876556396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9964619278907776,0.16458594799041748,0.2934819936752319,0.2
11,n01443537/ILSVRC2012_val_00037846,supervised,resnet18_imagenet,gradcam,predicted,backbone.layer4,0,0,0,0.3556565046310425,0.45343834161758423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.974358856678009,0.142262601852417,0.27063360512256623,0.2
12,n01443537/ILSVRC2012_val_00038057,supervised,resnet18_imagenet,gradcam,predicted,backbone.layer4,0,0,0,0.3634578287601471,0.5633262395858765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9953619241714478,0.14538313150405885,0.2765145286917686,0.2
13,n01443537/ILSVRC2012_val_00045761,supervised,resnet18_imagenet,gradcam,predicted,backbone.layer4,0,0,0,0.08759194612503052,0.47540929913520813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9818399548530579,0.035036778450012206,0.17793317437171935,0.2
14,n01443537/ILSVRC2012_val_00048864,supervised,resnet18_imagenet,gradcam,predicted,backbone.layer4,0,0,0,0.17922960221767426,0.5447683930397034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9047970175743103,0.0716918408870697,0.19844991341233253,0.2
15,n01491361/ILSVRC2012_val_00002922,supervised,resnet18_imagenet,gradcam,predicted,backbone.layer4,1,1,1,0.4509972631931305,0.5272192358970642,0.45380519887229676,0.5317639293765295,0.31753936409950256,0.46336567401885986,0.485420823097229,0.6066350936889648,0.3550302933672762,0.9979268908500671,0.4760696437519001,0.5539303578073123,0.2
16,n01491361/ILSVRC2012_val_00013484,supervised,resnet18_imagenet,gradcam,predicted,backbone.layer1,1,1,1,-0.14353427290916443,0.4364852011203766,0.22286969812752058,0.2569100103096583,0.15355432033538818,0.15878309309482574,0.34878236055374146,0.3022320568561554,0.31024792729585654,0.9941304326057434,0.08652020336748789,0.21882749648194869,0.2
17,n01491361/ILSVRC2012_val_00015631,supervised,resnet18_imagenet,gradcam,predicted,backbone.layer1,1,1,1,-0.09471162408590317,0.31294530630111694,0.09436464088390838,0.020049436967852205,0.0831160917878151,0.03915228694677353,0.11457879096269608,0.052759937942028046,0.0960817920918176,0.7392776012420654,-0.0035604262788330983,0.10634609121918386,0.2
18,n01491361/ILSVRC2012_val_00019531,supervised,resnet18_imagenet,gradcam,predicted,backbone.layer1,1,1,1,0.020576290786266327,0.02393265813589096,0.17595115077497042,0.7979312818875961,0.3441556990146637,0.00966682843863964,0.7501218318939209,0.6069983839988708,0.7979312818875961,0.9923542141914368,0.3003952461132765,0.3995254420695503,0.2
19,n01491361/ILSVRC2012_val_00025640,supervised,resnet18_imagenet,gradcam,predicted,backbone.layer1,1,1,1,0.031345199793577194,0.0013389554806053638,0.18869825465961756,0.5994897959182479,0.24410684406757355,0.0,0.6902093887329102,0.0,0.5994897959182479,0.9303938746452332,0.24899449509079052,0.34757691376900335,0.2
20,n01491361/ILSVRC2012_val_00030926,supervised,resnet18_imagenet,gradcam,predicted,backbone.layer1,1,1,1,-0.16204659640789032,0.18333223462104797,0.06753842373943722,0.21056867783171515,0.24634787440299988,0.11088584363460541,0.4934546947479248,0.6448009610176086,0.5793606505100887,0.5260435938835144,0.018613491908189582,0.09171700573255365,0.2
21,n01491361/ILSVRC2012_val_00032130,supervised,resnet18_imagenet,gradcam,predicted,backbone.layer1,1,1,1,-0.09639040380716324,0.2926129102706909,0.44495044200345235,0.12246384351257805,0.22165760397911072,0.08653628826141357,0.36672288179397583,0.22802764177322388,0.23001036352036233,0.7818488478660583,0.13166812413194381,0.2253942572264092,0.2
22,n01491361/ILSVRC2012_val_00034038,supervised,resnet18_imagenet,gradcam,predicted,backbone.layer1,1,1,1,0.08791849762201309,0.0018170922994613647,0.20547297297283412,0.15557238520405064,0.1261814683675766,0.0,0.18631970882415771,0.0,0.15557238520405064,0.9578340649604797,0.14348100650187068,0.26470792345599775,0.2
23,n01491361/ILSVRC2012_val_00034413,supervised,resnet18_imagenet,gradcam,predicted,backbone.layer1,1,1,1,-0.03392675146460533,0.006303333677351475,0.08330279072198371,0.21235251913261075,0.10618908703327179,0.0012025845935568213,0.17492225766181946,0.07754021883010864,0.21235251913261075,0.9724487662315369,0.0751258923705362,0.20790677938576727,0.2
24,n01491361/ILSVRC2012_val_00037780,supervised,resnet18_imagenet,gradcam,predicted,backbone.layer1,1,1,1,-0.13672702014446259,0.02645232528448105,0.5286432160800699,0.28501674107137176,0.22501350939273834,0.0079574566334486,0.39227375388145447,0.12058252841234207,0.28501674107137176,0.9307178854942322,0.18940717908764745,0.2951682150614333,0.2
25,n01531178/ILSVRC2012_val_00002668,supervised,resnet18_imagenet,gradcam,predicted,backbone.layer1,2,2,2,0.4845532178878784,0.5086923241615295,0.2152855708462493,0.3675395453938804,0.1513817459344864,0.19824053347110748,0.25881949067115784,0.3890747129917145,0.2100805165815908,0.9851540923118591,0.3686688220271903,0.4630730191675687,0.2
26,n01531178/ILSVRC2012_val_00004243,supervised,resnet18_imagenet,gradcam,predicted,backbone.layer1,2,2,2,0.036177996546030045,0.43898871541023254,0.2632009266197021,0.33756583219079606,0.14320576190948486,0.1727668046951294,0.24552975594997406,0.23003138601779938,0.16950334821425195,0.994491696357727,0.19470122626156147,0.3120277429473941,0.2
27,n01531178/ILSVRC2012_val_00004893,supervised,resnet18_imagenet,gradcam,predicted,backbone.layer1,2,2,2,0.35641419887542725,0.4834524393081665,0.06721342383100752,0.09013867488435079,0.041538070887327194,0.03903631120920181,0.04621436819434166,0.040684767067432404,0.02560985331632143,0.9620524048805237,0.1897713091647784,0.30839085501731767,0.2
28,n01531178/ILSVRC2012_val_00005287,supervised,resnet18_imagenet,gradcam,predicted,backbone.layer1,2,2,2,0.036529291421175,0.2572987675666809,0.2452002194183914,0.07673658690836052,0.14555513858795166,0.047596316784620285,0.2905203104019165,0.15290911495685577,0.20717075892853015,0.9836440682411194,0.11119275846649557,0.24081606381526716,0.2
29,n01531178/ILSVRC2012_val_00010409,supervised,resnet18_imagenet,gradcam,predicted,backbone.layer1,2,42,42,0.26883241534233093,0.07879237085580826,0.007327944398272019,0.0657485650510073,0.035443712025880814,0.0011897129006683826,0.04420379176735878,0.00493856705725193,0.0657485650510073,0.9908872842788696,0.12945591897171618,0.2609935653739661,0.2
30,n01531178/ILSVRC2012_val_00015903,supervised,resnet18_imagenet,gradcam,predicted,backbone.layer1,2,2,2,0.20424997806549072,0.42010587453842163,0.3398723234470409,0.31238194489655935,0.16972528398036957,0.19196288287639618,0.3143056035041809,0.24641567468643188,0.20157047193873534,0.965283989906311,0.27737627172927637,0.3793436578947684,0.2
31,n01531178/ILSVRC2012_val_00016252,supervised,resnet18_imagenet,gradcam,predicted,backbone.layer1,2,2,2,0.36587607860565186,0.38775864243507385,0.07799578401161181,0.05289832119096222,0.0658794492483139,0.047704294323921204,0.08508089184761047,0.06676506251096725,0.064991230867334,0.9267017841339111,0.18561866300303298,0.2997854214327083,0.2
16,n01491361/ILSVRC2012_val_00013484,supervised,resnet18_imagenet,gradcam,predicted,backbone.layer2,1,1,1,-0.21137817203998566,0.21615135669708252,0.19641104724510658,0.28395185556655766,0.14144626259803772,0.14461500942707062,0.2785095274448395,0.5114631652832031,0.31024792729585654,0.9897659420967102,0.059557602027505,0.1945732568034276,0.2
17,n01491361/ILSVRC2012_val_00015631,supervised,resnet18_imagenet,gradcam,predicted,backbone.layer2,1,1,1,-0.06221524626016617,0.16902711987495422,0.03461243819205055,0.1460084843809132,0.04834216460585594,0.08458521217107773,0.07093068212270737,0.20679587125778198,0.0960817920918176,0.9903451204299927,0.029300178267822656,0.17193166251668168,0.2
18,n01491361/ILSVRC2012_val_00019531,supervised,resnet18_imagenet,gradcam,predicted,backbone.layer2,1,1,1,-0.031034475192427635,0.13341037929058075,0.11100756617628281,0.20047950131858058,0.2563188970088959,0.06315043568611145,0.7026858925819397,0.8350518345832825,0.7979312818875961,0.9191417694091797,0.08103233017148795,0.20488096596774313,0.2
19,n01491361/ILSVRC2012_val_00025640,supervised,resnet18_imagenet,gradcam,predicted,backbone.layer2,1,1,1,0.08380185067653656,0.41135403513908386,0.15538594470041608,0.24383740039060994,0.2538701295852661,0.1533232480287552,0.6456854939460754,0.6187567114830017,0.5994897959182479,0.9345905780792236,0.15328774379792243,0.26932507072142786,0.2
20,n01491361/ILSVRC2012_val_00030926,supervised,resnet18_imagenet,gradcam,predicted,backbone.layer2,1,1,1,0.008020171895623207,0.3002035319805145,0.1632161342137655,0.20271267761573392,0.10769736021757126,0.183965802192688,0.5507014989852905,0.5728573799133301,0.5793606505100887,0.8736844658851624,0.1129867123070991,0.22534193300361732,0.2
21,n01491361/ILSVRC2012_val_00032130,supervised,resnet18_imagenet,gradcam,predicted,backbone.layer2,1,1,1,0.1801738440990448,0.4560544788837433,0.21057061100812963,0.061236535340090874,0.17214258015155792,0.07447966933250427,0.2812516689300537,0.14767485857009888,0.23001036352036233,0.9382064342498779,0.15361168154408406,0.2717435971592025,0.2
22,n01491361/ILSVRC2012_val_00034038,supervised,resnet18_imagenet,gradcam,predicted,backbone.layer2,1,1,1,0.13071531057357788,0.10592051595449448,0.26603746806679957,0.31068175139559895,0.15566766262054443,0.09902828931808472,0.2116662710905075,0.4778761565685272,0.15557238520405064,0.4397279918193817,0.2253018900681507,0.25588936233925913,0.2
23,n01491361/ILSVRC2012_val_00034413,supervised,resnet18_imagenet,gradcam,predicted,backbone.layer2,1,1,1,0.06092321500182152,0.10678963363170624,0.09401438240265755,0.10364324958654524,0.10698950290679932,0.04687126353383064,0.16992460191249847,0.2631208598613739,0.21235251913261075,0.917127788066864,0.08366657559748944,0.2083067014579678,0.2
24,n01491361/ILSVRC2012_val_00037780,supervised,resnet18_imagenet,gradcam,predicted,backbone.layer2,1,1,1,-0.1876768320798874,0.10110411792993546,0.4454739843190511,0.1451157538113377,0.25477585196495056,0.046047668904066086,0.3760758936405182,0.2578253149986267,0.28501674107137176,-0.006127525586634874,0.10210618860716167,0.08104141446664138,0.2
25,n01531178/ILSVRC2012_val_00002668,supervised,resnet18_imagenet,gradcam,predicted,backbone.layer2,2,2,2,0.03569519892334938,0.36635062098503113,0.15706011359154412,0.28111574621737057,0.14981134235858917,0.17511340975761414,0.23432785272598267,0.3680238127708435,0.2100805165815908,0.9634438157081604,0.14573083751201416,0.26655385693162503,0.2
26,n01531178/ILSVRC2012_val_00004243,supervised,resnet18_imagenet,gradcam,predicted,backbone.layer2,2,2,2,-0.16028432548046112,0.309684693813324,0.23773282595618014,0.032754010695168916,0.146066814661026,0.03331013396382332,0.1957865059375763,0.07225227355957031,0.16950334821425195,0.9875445365905762,0.017032320803220265,0.15965387573326228,0.2
27,n01531178/ILSVRC2012_val_00004893,supervised,resnet18_imagenet,gradcam,predicted,backbone.layer2,2,2,2,0.11261900514364243,0.4881780445575714,0.10256160514259027,0.0435103244837357,0.06006845459342003,0.031028060242533684,0.06307553499937057,0.03289025276899338,0.02560985331632143,0.93028324842453,0.08886918094535477,0.21547712147053583,0.2
