sample_idx,mode,xai_method,gradcam_target,layer,true_label,pred_label,target_label,corr_pca_xai,soft_iou_pca_xai,lsas
29,supervised,gradcam,predicted,backbone.layer1,2,42,42,0.31594279408454895,0.06187063455581665,0.1889067143201828
30,supervised,gradcam,predicted,backbone.layer1,2,2,2,0.20715156197547913,0.45919063687324524,0.3331710994243622
31,supervised,gradcam,predicted,backbone.layer1,2,2,2,0.406911164522171,0.4076399803161621,0.40727557241916656
0,supervised,gradcam,predicted,backbone.layer2,0,0,0,0.21175919473171234,0.2454177439212799,0.22858846932649612
1,supervised,gradcam,predicted,backbone.layer2,0,0,0,0.6975778341293335,0.30689433217048645,0.50223608314991
2,supervised,gradcam,predicted,backbone.layer2,0,41,41,-0.012625846080482006,0.4450366199016571,0.21620538691058755
3,supervised,gradcam,predicted,backbone.layer2,0,0,0,0.2186449021100998,0.4805738627910614,0.3496093824505806
4,supervised,gradcam,predicted,backbone.layer2,0,0,0,0.1438320130109787,0.399361252784729,0.27159663289785385
5,supervised,gradcam,predicted,backbone.layer2,0,0,0,0.18245182931423187,0.4762459695339203,0.3293488994240761
6,supervised,gradcam,predicted,backbone.layer2,0,0,0,0.7719938158988953,0.44954147934913635,0.6107676476240158
7,supervised,gradcam,predicted,backbone.layer2,0,32,32,0.028781868517398834,0.3917534351348877,0.21026765182614326
8,supervised,gradcam,predicted,backbone.layer2,0,0,0,0.008836232125759125,0.14585700631141663,0.07734661921858788
9,supervised,gradcam,predicted,backbone.layer2,0,0,0,0.3478131890296936,0.3931864798069,0.3704998344182968
10,supervised,gradcam,predicted,backbone.layer2,0,0,0,0.2845515012741089,0.294676810503006,0.28961415588855743
11,supervised,gradcam,predicted,backbone.layer2,0,0,0,0.37731215357780457,0.5258119106292725,0.4515620321035385
12,supervised,gradcam,predicted,backbone.layer2,0,0,0,0.19840574264526367,0.3822716176509857,0.2903386801481247
13,supervised,gradcam,predicted,backbone.layer2,0,0,0,0.6294299364089966,0.33198434114456177,0.4807071387767792
14,supervised,gradcam,predicted,backbone.layer2,0,0,0,0.02318457141518593,0.3639746308326721,0.19357960112392902
15,supervised,gradcam,predicted,backbone.layer2,1,1,1,0.1267106980085373,0.41438010334968567,0.2705454006791115
16,supervised,gradcam,predicted,backbone.layer2,1,1,1,-0.2388988435268402,0.23264093697071075,-0.003128953278064728
17,supervised,gradcam,predicted,backbone.layer2,1,1,1,-0.07009007781744003,0.18413475155830383,0.0570223368704319
18,supervised,gradcam,predicted,backbone.layer2,1,1,1,-0.022723695263266563,0.1373223513364792,0.05729932803660631
19,supervised,gradcam,predicted,backbone.layer2,1,1,1,0.07124895602464676,0.37169983983039856,0.22147439792752266
20,supervised,gradcam,predicted,backbone.layer2,1,1,1,0.14273011684417725,0.3151445686817169,0.22893734276294708
21,supervised,gradcam,predicted,backbone.layer2,1,1,1,0.19156600534915924,0.4560832679271698,0.3238246366381645
22,supervised,gradcam,predicted,backbone.layer2,1,1,1,0.10210944712162018,0.11560891568660736,0.10885918140411377
23,supervised,gradcam,predicted,backbone.layer2,1,1,1,0.12921395897865295,0.11605755984783173,0.12263575941324234
24,supervised,gradcam,predicted,backbone.layer2,1,1,1,-0.13824626803398132,0.08650432527065277,-0.025870971381664276
25,supervised,gradcam,predicted,backbone.layer2,2,2,2,0.05030512437224388,0.3901459872722626,0.22022555582225323
26,supervised,gradcam,predicted,backbone.layer2,2,2,2,-0.1275743693113327,0.26242509484291077,0.06742536276578903
27,supervised,gradcam,predicted,backbone.layer2,2,2,2,0.09309226274490356,0.48708537220954895,0.29008881747722626
28,supervised,gradcam,predicted,backbone.layer2,2,2,2,0.06644442677497864,0.4085937440395355,0.23751908540725708
29,supervised,gradcam,predicted,backbone.layer2,2,42,42,0.1859034150838852,0.41020286083221436,0.2980531379580498
30,supervised,gradcam,predicted,backbone.layer2,2,2,2,0.08799463510513306,0.44336673617362976,0.2656806856393814
31,supervised,gradcam,predicted,backbone.layer2,2,2,2,0.2369731366634369,0.42151209712028503,0.32924261689186096
0,supervised,gradcam,predicted,backbone.layer3,0,0,0,0.7739071846008301,0.4429253935813904,0.6084162890911102
1,supervised,gradcam,predicted,backbone.layer3,0,0,0,0.10434675216674805,0.06025388464331627,0.08230031840503216
2,supervised,gradcam,predicted,backbone.layer3,0,41,41,-0.04420734569430351,0.4020882546901703,0.1789404544979334
3,supervised,gradcam,predicted,backbone.layer3,0,0,0,0.44739988446235657,0.5814334154129028,0.5144166499376297
4,supervised,gradcam,predicted,backbone.layer3,0,0,0,0.38605350255966187,0.21791274845600128,0.3019831255078316
5,supervised,gradcam,predicted,backbone.layer3,0,0,0,0.4219418466091156,0.42584383487701416,0.4238928407430649
6,supervised,gradcam,predicted,backbone.layer3,0,0,0,0.3382798433303833,0.4246426224708557,0.3814612329006195
7,supervised,gradcam,predicted,backbone.layer3,0,32,32,-0.24456872045993805,0.38401782512664795,0.06972455233335495
8,supervised,gradcam,predicted,backbone.layer3,0,0,0,0.12043780833482742,0.3814782500267029,0.25095802918076515
9,supervised,gradcam,predicted,backbone.layer3,0,0,0,0.6096956729888916,0.5104520916938782,0.5600738823413849
10,supervised,gradcam,predicted,backbone.layer3,0,0,0,0.10123986005783081,0.30913281440734863,0.20518633723258972
11,supervised,gradcam,predicted,backbone.layer3,0,0,0,0.46912580728530884,0.2790302336215973,0.37407802045345306
12,supervised,gradcam,predicted,backbone.layer3,0,0,0,0.5415943264961243,0.41401734948158264,0.47780583798885345
13,supervised,gradcam,predicted,backbone.layer3,0,0,0,0.7361699342727661,0.4221053123474121,0.5791376233100891
14,supervised,gradcam,predicted,backbone.layer3,0,0,0,-0.011621515266597271,0.4126824736595154,0.20053047919645905
15,supervised,gradcam,predicted,backbone.layer3,1,1,1,-0.22561979293823242,0.1911345273256302,-0.017242632806301117
16,supervised,gradcam,predicted,backbone.layer3,1,1,1,0.14960022270679474,0.2245195209980011,0.18705987185239792
17,supervised,gradcam,predicted,backbone.layer3,1,1,1,0.234800323843956,0.34359604120254517,0.2891981825232506
18,supervised,gradcam,predicted,backbone.layer3,1,1,1,0.18394377827644348,0.11058241128921509,0.14726309478282928
19,supervised,gradcam,predicted,backbone.layer3,1,1,1,-0.2292369157075882,0.2130710929632187,-0.008082911372184753
20,supervised,gradcam,predicted,backbone.layer3,1,1,1,-0.32600632309913635,0.2916756868362427,-0.01716531813144684
21,supervised,gradcam,predicted,backbone.layer3,1,1,1,0.32226595282554626,0.3147982358932495,0.3185320943593979
22,supervised,gradcam,predicted,backbone.layer3,1,1,1,0.3467869758605957,0.2040187418460846,0.27540285885334015
23,supervised,gradcam,predicted,backbone.layer3,1,1,1,0.3050677478313446,0.17151883244514465,0.23829329013824463
24,supervised,gradcam,predicted,backbone.layer3,1,1,1,0.4546080231666565,0.14196310937404633,0.2982855662703514
25,supervised,gradcam,predicted,backbone.layer3,2,2,2,-0.055076759308576584,0.20798654854297638,0.0764548946171999
26,supervised,gradcam,predicted,backbone.layer3,2,2,2,0.05132089555263519,0.4511733055114746,0.2512471005320549
27,supervised,gradcam,predicted,backbone.layer3,2,2,2,-0.09359338879585266,0.12853889167308807,0.017472751438617706
28,supervised,gradcam,predicted,backbone.layer3,2,2,2,-0.03224916756153107,0.16735003888607025,0.06755043566226959
29,supervised,gradcam,predicted,backbone.layer3,2,42,42,-0.10769741237163544,0.1851847916841507,0.03874368965625763
30,supervised,gradcam,predicted,backbone.layer3,2,2,2,0.22404560446739197,0.1687418520450592,0.19639372825622559
31,supervised,gradcam,predicted,backbone.layer3,2,2,2,-0.08547591418027878,0.2623231112957001,0.08842359855771065
0,supervised,gradcam,predicted,backbone.layer4,0,0,0,0.06504908949136734,0.47940343618392944,0.2722262628376484
1,supervised,gradcam,predicted,backbone.layer4,0,0,0,0.17647692561149597,0.5353626012802124,0.3559197634458542
2,supervised,gradcam,predicted,backbone.layer4,0,41,41,0.4501798748970032,0.635036826133728,0.5426083505153656
3,supervised,gradcam,predicted,backbone.layer4,0,0,0,0.17339207231998444,0.46083876490592957,0.317115418612957
4,supervised,gradcam,predicted,backbone.layer4,0,0,0,0.7504854202270508,0.4920444190502167,0.6212649196386337
5,supervised,gradcam,predicted,backbone.layer4,0,0,0,0.298845499753952,0.4831470549106598,0.3909962773323059
6,supervised,gradcam,predicted,backbone.layer4,0,0,0,-0.13551990687847137,0.5248879790306091,0.19468403607606888
7,supervised,gradcam,predicted,backbone.layer4,0,32,32,0.3150428831577301,0.5047687292098999,0.409905806183815
8,supervised,gradcam,predicted,backbone.layer4,0,0,0,0.359424352645874,0.5233971476554871,0.44141075015068054
9,supervised,gradcam,predicted,backbone.layer4,0,0,0,0.3446314036846161,0.5566481351852417,0.4506397694349289
10,supervised,gradcam,predicted,backbone.layer4,0,0,0,0.38963866233825684,0.5039273500442505,0.44678300619125366
11,supervised,gradcam,predicted,backbone.layer4,0,0,0,0.36911246180534363,0.4524577856063843,0.41078512370586395
12,supervised,gradcam,predicted,backbone.layer4,0,0,0,0.3780888617038727,0.5598652958869934,0.46897707879543304
13,supervised,gradcam,predicted,backbone.layer4,0,0,0,0.08728548139333725,0.4694262742996216,0.2783558778464794
14,supervised,gradcam,predicted,backbone.layer4,0,0,0,0.16791506111621857,0.5480152368545532,0.3579651489853859
15,supervised,gradcam,predicted,backbone.layer4,1,1,1,0.4417458772659302,0.5324487686157227,0.4870973229408264
16,supervised,gradcam,predicted,backbone.layer4,1,1,1,0.3086017668247223,0.5201915502548218,0.41439665853977203
17,supervised,gradcam,predicted,backbone.layer4,1,1,1,0.40839827060699463,0.6126043200492859,0.5105012953281403
18,supervised,gradcam,predicted,backbone.layer4,1,1,1,0.23494155704975128,0.4741063714027405,0.3545239642262459
19,supervised,gradcam,predicted,backbone.layer4,1,1,1,0.6081017255783081,0.5397117733955383,0.5739067494869232
20,supervised,gradcam,predicted,backbone.layer4,1,1,1,0.3890817165374756,0.5344141721725464,0.461747944355011
21,supervised,gradcam,predicted,backbone.layer4,1,1,1,0.49693775177001953,0.5308142304420471,0.5138759911060333
22,supervised,gradcam,predicted,backbone.layer4,1,1,1,0.4252317547798157,0.5477712154388428,0.4865014851093292
23,supervised,gradcam,predicted,backbone.layer4,1,1,1,0.16185186803340912,0.49300897121429443,0.3274304196238518
24,supervised,gradcam,predicted,backbone.layer4,1,1,1,0.46875178813934326,0.5828372836112976,0.5257945358753204
25,supervised,gradcam,predicted,backbone.layer4,2,2,2,0.44021156430244446,0.5171809196472168,0.4786962419748306
26,supervised,gradcam,predicted,backbone.layer4,2,2,2,0.372122585773468,0.5140742659568787,0.44309842586517334
27,supervised,gradcam,predicted,backbone.layer4,2,2,2,0.6726431250572205,0.5181073546409607,0.5953752398490906
28,supervised,gradcam,predicted,backbone.layer4,2,2,2,0.3884975016117096,0.530344545841217,0.4594210237264633
29,supervised,gradcam,predicted,backbone.layer4,2,42,42,0.6790034174919128,0.5507972240447998,0.6149003207683563
30,supervised,gradcam,predicted,backbone.layer4,2,2,2,0.7235676646232605,0.4824411869049072,0.6030044257640839
31,supervised,gradcam,predicted,backbone.layer4,2,2,2,0.5521153211593628,0.5439262986183167,0.5480208098888397
32,supervised,gradcam,predicted,backbone.layer1,2,2,2,0.12679100036621094,0.46592679619789124,0.2963588982820511
33,supervised,gradcam,predicted,backbone.layer1,2,2,2,-0.08468910306692123,0.37766239047050476,0.14648664370179176
34,supervised,gradcam,predicted,backbone.layer1,2,2,2,0.4288235902786255,0.41591677069664,0.42237018048763275
35,supervised,gradcam,predicted,backbone.layer1,2,2,2,0.146510049700737,0.5297189354896545,0.33811449259519577
36,supervised,gradcam,predicted,backbone.layer1,2,2,2,0.08400074392557144,0.32836875319480896,0.2061847485601902
37,supervised,gradcam,predicted,backbone.layer1,2,2,2,0.08758220076560974,0.0060489890165627,0.04681559489108622
38,supervised,gradcam,predicted,backbone.layer1,2,2,2,-0.08950167894363403,0.4378720223903656,0.17418517172336578
39,supervised,gradcam,predicted,backbone.layer1,2,2,2,0.5528042912483215,0.5722644925117493,0.5625343918800354
40,supervised,gradcam,predicted,backbone.layer1,3,3,3,-0.34249603748321533,0.16846686601638794,-0.0870145857334137
41,supervised,gradcam,predicted,backbone.layer1,3,3,3,-0.12122682482004166,0.5134388208389282,0.19610599800944328
42,supervised,gradcam,predicted,backbone.layer1,3,3,3,0.06668658554553986,0.3640737533569336,0.21538016945123672
43,supervised,gradcam,predicted,backbone.layer1,3,3,3,0.14924247562885284,0.4475207030773163,0.29838158935308456
44,supervised,gradcam,predicted,backbone.layer1,3,3,3,0.47953835129737854,0.3792452812194824,0.4293918162584305
45,supervised,gradcam,predicted,backbone.layer1,3,3,3,0.33938997983932495,0.3382398188114166,0.3388148993253708
46,supervised,gradcam,predicted,backbone.layer1,3,3,3,0.19994957745075226,0.3048243522644043,0.2523869648575783
47,supervised,gradcam,predicted,backbone.layer1,3,3,3,0.1116236001253128,0.05903850868344307,0.08533105440437794
48,supervised,gradcam,predicted,backbone.layer1,3,3,3,0.2215273231267929,0.5418501496315002,0.3816887363791466
49,supervised,gradcam,predicted,backbone.layer1,3,3,3,0.19236516952514648,0.044943179935216904,0.1186541747301817
50,supervised,gradcam,predicted,backbone.layer1,3,0,0,0.17289914190769196,0.4675293266773224,0.32021423429250717
51,supervised,gradcam,predicted,backbone.layer1,3,3,3,0.38091716170310974,0.4631043076515198,0.42201073467731476
52,supervised,gradcam,predicted,backbone.layer1,3,3,3,0.18407337367534637,0.5690228343009949,0.3765481039881706
53,supervised,gradcam,predicted,backbone.layer1,3,3,3,0.3843601644039154,0.44528958201408386,0.41482487320899963
54,supervised,gradcam,predicted,backbone.layer1,3,3,3,0.03679000586271286,0.400861531496048,0.21882576867938042
55,supervised,gradcam,predicted,backbone.layer1,3,8,8,-0.1585673987865448,0.2629595398902893,0.05219607055187225
56,supervised,gradcam,predicted,backbone.layer1,4,4,4,0.12296401709318161,0.4037453532218933,0.26335468515753746
57,supervised,gradcam,predicted,backbone.layer1,4,4,4,0.2595783770084381,0.29878607392311096,0.27918222546577454
58,supervised,gradcam,predicted,backbone.layer1,4,4,4,0.3356107473373413,0.3905719816684723,0.3630913645029068
59,supervised,gradcam,predicted,backbone.layer1,4,4,4,0.36941659450531006,0.3496835231781006,0.3595500588417053
60,supervised,gradcam,predicted,backbone.layer1,4,4,4,0.08200117200613022,0.3748999834060669,0.22845057770609856
61,supervised,gradcam,predicted,backbone.layer1,4,10,10,0.03229309991002083,0.5143975019454956,0.2733453009277582
62,supervised,gradcam,predicted,backbone.layer1,4,4,4,0.07680943608283997,0.4295763373374939,0.25319288671016693
63,supervised,gradcam,predicted,backbone.layer1,4,4,4,0.13074365258216858,0.19007650017738342,0.160410076379776
32,supervised,gradcam,predicted,backbone.layer2,2,2,2,0.02598503977060318,0.47157227993011475,0.24877865985035896
33,supervised,gradcam,predicted,backbone.layer2,2,2,2,-0.16708701848983765,0.48365065455436707,0.1582818180322647
34,supervised,gradcam,predicted,backbone.layer2,2,2,2,0.19891203939914703,0.41476359963417053,0.3068378195166588
35,supervised,gradcam,predicted,backbone.layer2,2,2,2,0.2370007485151291,0.48154133558273315,0.3592710420489311
36,supervised,gradcam,predicted,backbone.layer2,2,2,2,-0.05809511989355087,0.4439237415790558,0.19291431084275246
37,supervised,gradcam,predicted,backbone.layer2,2,2,2,0.02758387103676796,0.3601256310939789,0.19385475106537342
38,supervised,gradcam,predicted,backbone.layer2,2,2,2,0.22094649076461792,0.3350444734096527,0.2779954820871353
39,supervised,gradcam,predicted,backbone.layer2,2,2,2,0.10456535965204239,0.21057753264904022,0.1575714461505413
40,supervised,gradcam,predicted,backbone.layer2,3,3,3,-0.053136881440877914,0.21504651010036469,0.08095481432974339
41,supervised,gradcam,predicted,backbone.layer2,3,3,3,0.16534723341464996,0.39492711424827576,0.28013717383146286
42,supervised,gradcam,predicted,backbone.layer2,3,3,3,0.14768069982528687,0.33317747712135315,0.24042908847332
43,supervised,gradcam,predicted,backbone.layer2,3,3,3,-0.04917658865451813,0.3066478967666626,0.12873565405607224
44,supervised,gradcam,predicted,backbone.layer2,3,3,3,0.4197922945022583,0.39603790640830994,0.4079151004552841
45,supervised,gradcam,predicted,backbone.layer2,3,3,3,0.24968759715557098,0.34620651602745056,0.2979470565915108
46,supervised,gradcam,predicted,backbone.layer2,3,3,3,-0.203556090593338,0.24587544798851013,0.02115967869758606
47,supervised,gradcam,predicted,backbone.layer2,3,3,3,0.18689262866973877,0.4526596665382385,0.31977614760398865
48,supervised,gradcam,predicted,backbone.layer2,3,3,3,-0.06428322196006775,0.3068971633911133,0.12130697071552277
49,supervised,gradcam,predicted,backbone.layer2,3,3,3,0.2484404295682907,0.09964717924594879,0.17404380440711975
50,supervised,gradcam,predicted,backbone.layer2,3,0,0,0.4018709063529968,0.3337686061859131,0.36781975626945496
51,supervised,gradcam,predicted,backbone.layer2,3,3,3,0.2078624814748764,0.3858000636100769,0.29683127254247665
52,supervised,gradcam,predicted,backbone.layer2,3,3,3,-0.1710072159767151,0.3047301769256592,0.06686148047447205
53,supervised,gradcam,predicted,backbone.layer2,3,3,3,0.26613888144493103,0.4678698480129242,0.3670043647289276
54,supervised,gradcam,predicted,backbone.layer2,3,3,3,0.02181882970035076,0.22640582919120789,0.12411232944577932
55,supervised,gradcam,predicted,backbone.layer2,3,8,8,0.07842371612787247,0.3097386360168457,0.19408117607235909
56,supervised,gradcam,predicted,backbone.layer2,4,4,4,0.06269609928131104,0.3740904629230499,0.21839328110218048
57,supervised,gradcam,predicted,backbone.layer2,4,4,4,-0.08382885903120041,0.3724542260169983,0.14431268349289894
58,supervised,gradcam,predicted,backbone.layer2,4,4,4,-0.20722819864749908,0.2743317484855652,0.03355177491903305
59,supervised,gradcam,predicted,backbone.layer2,4,4,4,-0.09493889659643173,0.35162249207496643,0.12834179773926735
60,supervised,gradcam,predicted,backbone.layer2,4,4,4,0.028299668803811073,0.363364577293396,0.19583212304860353
61,supervised,gradcam,predicted,backbone.layer2,4,10,10,0.029599172994494438,0.5077153444290161,0.2686572587117553
62,supervised,gradcam,predicted,backbone.layer2,4,4,4,-0.22067886590957642,0.2034682184457779,-0.008605323731899261
63,supervised,gradcam,predicted,backbone.layer2,4,4,4,-0.08909453451633453,0.2309991717338562,0.07095231860876083
32,supervised,gradcam,predicted,backbone.layer3,2,2,2,0.13051526248455048,0.2291398048400879,0.17982753366231918
33,supervised,gradcam,predicted,backbone.layer3,2,2,2,0.2620795667171478,0.36774951219558716,0.3149145394563675
34,supervised,gradcam,predicted,backbone.layer3,2,2,2,-0.3120654225349426,0.2682993710041046,-0.021883025765419006
35,supervised,gradcam,predicted,backbone.layer3,2,2,2,0.28307870030403137,0.2711927890777588,0.2771357446908951
36,supervised,gradcam,predicted,backbone.layer3,2,2,2,0.2570389211177826,0.37342166900634766,0.3152302950620651
37,supervised,gradcam,predicted,backbone.layer3,2,2,2,-0.08093827962875366,0.28562402725219727,0.1023428738117218
38,supervised,gradcam,predicted,backbone.layer3,2,2,2,0.26852256059646606,0.1702425628900528,0.21938256174325943
39,supervised,gradcam,predicted,backbone.layer3,2,2,2,-0.3038334548473358,0.21978040039539337,-0.04202652722597122
40,supervised,gradcam,predicted,backbone.layer3,3,3,3,0.4936000406742096,0.3775637447834015,0.43558189272880554
41,supervised,gradcam,predicted,backbone.layer3,3,3,3,0.426943838596344,0.32012733817100525,0.3735355883836746
42,supervised,gradcam,predicted,backbone.layer3,3,3,3,-0.18886218965053558,0.16559725999832153,-0.011632464826107025
43,supervised,gradcam,predicted,backbone.layer3,3,3,3,-0.054887671023607254,0.1424422562122345,0.04377729259431362
44,supervised,gradcam,predicted,backbone.layer3,3,3,3,0.20372743904590607,0.07699503004550934,0.1403612345457077
45,supervised,gradcam,predicted,backbone.layer3,3,3,3,-0.14359638094902039,0.12496913969516754,-0.009313620626926422
46,supervised,gradcam,predicted,backbone.layer3,3,3,3,0.09182095527648926,0.21468226611614227,0.15325161069631577
47,supervised,gradcam,predicted,backbone.layer3,3,3,3,0.14711488783359528,0.25072187185287476,0.19891837984323502
48,supervised,gradcam,predicted,backbone.layer3,3,3,3,0.0009396665845997632,0.3221832811832428,0.16156147388392128
49,supervised,gradcam,predicted,backbone.layer3,3,3,3,0.2312132716178894,0.22104008495807648,0.22612667828798294
50,supervised,gradcam,predicted,backbone.layer3,3,0,0,0.288072407245636,0.33071044087409973,0.30939142405986786
51,supervised,gradcam,predicted,backbone.layer3,3,3,3,0.11731850355863571,0.33882778882980347,0.2280731461942196
52,supervised,gradcam,predicted,backbone.layer3,3,3,3,0.11322645843029022,0.25598832964897156,0.1846073940396309
53,supervised,gradcam,predicted,backbone.layer3,3,3,3,-0.01564887724816799,0.17952434718608856,0.08193773496896029
54,supervised,gradcam,predicted,backbone.layer3,3,3,3,-0.16843244433403015,0.1593429446220398,-0.004544749855995178
55,supervised,gradcam,predicted,backbone.layer3,3,8,8,0.032254330813884735,0.4303925335407257,0.23132343217730522
56,supervised,gradcam,predicted,backbone.layer3,4,4,4,-0.09112891554832458,0.39705905318260193,0.15296506881713867
57,supervised,gradcam,predicted,backbone.layer3,4,4,4,0.2202482521533966,0.30510252714157104,0.2626753896474838
58,supervised,gradcam,predicted,backbone.layer3,4,4,4,-0.10142578184604645,0.22677582502365112,0.06267502158880234
59,supervised,gradcam,predicted,backbone.layer3,4,4,4,-0.11017026007175446,0.2712327539920807,0.08053124696016312
60,supervised,gradcam,predicted,backbone.layer3,4,4,4,0.7294298410415649,0.36178234219551086,0.5456060916185379
61,supervised,gradcam,predicted,backbone.layer3,4,10,10,0.10283952951431274,0.38491180539131165,0.2438756674528122
62,supervised,gradcam,predicted,backbone.layer3,4,4,4,-0.20100821554660797,0.16761313378810883,-0.016697540879249573
63,supervised,gradcam,predicted,backbone.layer3,4,4,4,0.1583268791437149,0.17116154730319977,0.16474421322345734
32,supervised,gradcam,predicted,backbone.layer4,2,2,2,0.3854930102825165,0.5087717771530151,0.4471323937177658
33,supervised,gradcam,predicted,backbone.layer4,2,2,2,0.4318617284297943,0.5297717452049255,0.4808167368173599
34,supervised,gradcam,predicted,backbone.layer4,2,2,2,0.4207872748374939,0.544970691204071,0.48287898302078247
35,supervised,gradcam,predicted,backbone.layer4,2,2,2,0.12141118943691254,0.4738730490207672,0.2976421192288399
36,supervised,gradcam,predicted,backbone.layer4,2,2,2,0.5977747440338135,0.5090709328651428,0.5534228384494781
37,supervised,gradcam,predicted,backbone.layer4,2,2,2,0.3378053605556488,0.5264165997505188,0.4321109801530838
38,supervised,gradcam,predicted,backbone.layer4,2,2,2,0.5942257046699524,0.5435478687286377,0.568886786699295
39,supervised,gradcam,predicted,backbone.layer4,2,2,2,0.4704221785068512,0.5514522194862366,0.5109371989965439
40,supervised,gradcam,predicted,backbone.layer4,3,3,3,0.37296977639198303,0.5477588772773743,0.46036432683467865
41,supervised,gradcam,predicted,backbone.layer4,3,3,3,0.2041468769311905,0.5380437970161438,0.37109533697366714
42,supervised,gradcam,predicted,backbone.layer4,3,3,3,0.016375921666622162,0.5269180536270142,0.27164698764681816
43,supervised,gradcam,predicted,backbone.layer4,3,3,3,0.057831183075904846,0.5208028554916382,0.2893170192837715
44,supervised,gradcam,predicted,backbone.layer4,3,3,3,0.6491824984550476,0.5499758720397949,0.5995791852474213
45,supervised,gradcam,predicted,backbone.layer4,3,3,3,0.28893738985061646,0.5172975063323975,0.40311744809150696
46,supervised,gradcam,predicted,backbone.layer4,3,3,3,0.6711030006408691,0.5645676851272583,0.6178353428840637
47,supervised,gradcam,predicted,backbone.layer4,3,3,3,0.24336709082126617,0.6057559847831726,0.4245615378022194
48,supervised,gradcam,predicted,backbone.layer4,3,3,3,0.29571184515953064,0.5658850073814392,0.4307984262704849
49,supervised,gradcam,predicted,backbone.layer4,3,3,3,0.28631848096847534,0.4929853081703186,0.389651894569397
50,supervised,gradcam,predicted,backbone.layer4,3,0,0,0.13021302223205566,0.46905526518821716,0.2996341437101364
51,supervised,gradcam,predicted,backbone.layer4,3,3,3,0.5037351250648499,0.548589825630188,0.5261624753475189
52,supervised,gradcam,predicted,backbone.layer4,3,3,3,0.18803322315216064,0.5582035779953003,0.37311840057373047
53,supervised,gradcam,predicted,backbone.layer4,3,3,3,0.5304479598999023,0.61129230260849,0.5708701312541962
54,supervised,gradcam,predicted,backbone.layer4,3,3,3,0.18006347119808197,0.4627988636493683,0.32143116742372513
