sample_idx,sample_id,mode,architecture,xai_method,target,layer,true_label,pred_label,target_label,corr_pca_xai,soft_iou_pca_xai,iou_pca_gt,iou_xai_gt,soft_iou_pca_gt,soft_iou_xai_gt,object_focus_pca,object_focus_xai,foreground_area,pca_stability,g_lsas_no_stability,g_lsas,top_frac
11,n01443537/ILSVRC2012_val_00037846,lejepa,resnet18_imagenet,gradcam,predicted,backbone.layer1,0,6,6,0.3853161633014679,0.3456573188304901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9826252460479736,0.15412646532058716,0.28225444406270983,0.2
12,n01443537/ILSVRC2012_val_00038057,lejepa,resnet18_imagenet,gradcam,predicted,backbone.layer1,0,0,0,0.1654738336801529,0.03568079322576523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9946978092193604,0.06618953347206116,0.20712051317095756,0.2
13,n01443537/ILSVRC2012_val_00045761,lejepa,resnet18_imagenet,gradcam,predicted,backbone.layer1,0,47,47,0.10978246480226517,0.4616381525993347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9868651628494263,0.04391298592090607,0.18645363710820675,0.2
14,n01443537/ILSVRC2012_val_00048864,lejepa,resnet18_imagenet,gradcam,predicted,backbone.layer1,0,24,24,-0.053219933062791824,0.007546854671090841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9546411633491516,-0.021287973225116733,0.1245691979303956,0.2
15,n01491361/ILSVRC2012_val_00002922,lejepa,resnet18_imagenet,gradcam,predicted,backbone.layer1,1,1,1,0.3219282329082489,0.42723602056503296,0.13331705530454835,0.32462899543363555,0.1107964888215065,0.28389665484428406,0.3181881010532379,0.5406660437583923,0.3550302933672762,0.9908302426338196,0.26615510838475476,0.375785930597506,0.2
0,n01443537/ILSVRC2012_val_00004677,lejepa,resnet18_imagenet,gradcam,predicted,backbone.layer2,0,29,29,-0.07060471177101135,0.3982839286327362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9829705357551575,-0.02824188470840454,0.12273393124341965,0.2
1,n01443537/ILSVRC2012_val_00006007,lejepa,resnet18_imagenet,gradcam,predicted,backbone.layer2,0,18,18,-0.20069055259227753,0.2749515175819397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9918407797813416,-0.08027622103691101,0.07853442355990409,0.2
2,n01443537/ILSVRC2012_val_00013623,lejepa,resnet18_imagenet,gradcam,predicted,backbone.layer2,0,24,24,0.1650136262178421,0.2839425802230835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9832919836044312,0.06600545048713684,0.2052485667169094,0.2
3,n01443537/ILSVRC2012_val_00018075,lejepa,resnet18_imagenet,gradcam,predicted,backbone.layer2,0,0,0,0.007508556824177504,0.18077555298805237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9968625903129578,0.0030034227296710015,0.1521573834354058,0.2
4,n01443537/ILSVRC2012_val_00020436,lejepa,resnet18_imagenet,gradcam,predicted,backbone.layer2,0,47,47,-0.047746144235134125,0.2706941068172455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9954614043235779,-0.01909845769405365,0.13260806016623974,0.2
5,n01443537/ILSVRC2012_val_00020785,lejepa,resnet18_imagenet,gradcam,predicted,backbone.layer2,0,28,28,0.48301851749420166,0.09411182254552841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9981430768966675,0.1932074069976807,0.31877794265747067,0.2
6,n01443537/ILSVRC2012_val_00021905,lejepa,resnet18_imagenet,gradcam,predicted,backbone.layer2,0,33,33,-0.053439874202013016,0.3736880421638489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9774840474128723,-0.02137594968080521,0.1279186511412263,0.2
7,n01443537/ILSVRC2012_val_00026064,lejepa,resnet18_imagenet,gradcam,predicted,backbone.layer2,0,9,9,-0.02802884392440319,0.1503618359565735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9847280979156494,-0.011211537569761277,0.1378991193138063,0.2
8,n01443537/ILSVRC2012_val_00028713,lejepa,resnet18_imagenet,gradcam,predicted,backbone.layer2,0,5,5,0.1552554816007614,0.22148340940475464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9971070289611816,0.06210219264030457,0.20390547290444375,0.2
9,n01443537/ILSVRC2012_val_00032235,lejepa,resnet18_imagenet,gradcam,predicted,backbone.layer2,0,47,47,0.0756942629814148,0.5357137322425842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9687157869338989,0.03027770519256592,0.17180036008358002,0.2
10,n01443537/ILSVRC2012_val_00032258,lejepa,resnet18_imagenet,gradcam,predicted,backbone.layer2,0,0,0,0.01397531758993864,0.18866243958473206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9979754090309143,0.005590127035975456,0.1545876725111157,0.2
11,n01443537/ILSVRC2012_val_00037846,lejepa,resnet18_imagenet,gradcam,predicted,backbone.layer2,0,6,6,0.09225206077098846,0.060582324862480164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.989072322845459,0.036900824308395384,0.1806490696966648,0.2
12,n01443537/ILSVRC2012_val_00038057,lejepa,resnet18_imagenet,gradcam,predicted,backbone.layer2,0,0,0,-0.0766250491142273,0.25577032566070557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9974966645240784,-0.030650019645690918,0.12280573248863219,0.2
13,n01443537/ILSVRC2012_val_00045761,lejepa,resnet18_imagenet,gradcam,predicted,backbone.layer2,0,47,47,0.055635154247283936,0.3267354965209961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9952995777130127,0.022254061698913575,0.16876724064350127,0.2
14,n01443537/ILSVRC2012_val_00048864,lejepa,resnet18_imagenet,gradcam,predicted,backbone.layer2,0,24,24,0.07408420741558075,0.37756314873695374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9477376937866211,0.0296336829662323,0.16809012666344642,0.2
15,n01491361/ILSVRC2012_val_00002922,lejepa,resnet18_imagenet,gradcam,predicted,backbone.layer2,1,1,1,-0.032221611589193344,0.01997884176671505,0.060752647215639236,0.3550302933672762,0.17817379534244537,0.01861119270324707,0.3098228871822357,0.8324783444404602,0.3550302933672762,0.9884957075119019,0.11184623753919729,0.24094252721629647,0.2
0,n01443537/ILSVRC2012_val_00004677,lejepa,resnet18_imagenet,gradcam,predicted,backbone.layer3,0,29,29,-0.21569298207759857,0.264264851808548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9972231388092041,-0.08627719283103943,0.0740909270942211,0.2
1,n01443537/ILSVRC2012_val_00006007,lejepa,resnet18_imagenet,gradcam,predicted,backbone.layer3,0,18,18,0.20705389976501465,0.4436832070350647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9976996779441833,0.08282155990600587,0.2221238166093826,0.2
2,n01443537/ILSVRC2012_val_00013623,lejepa,resnet18_imagenet,gradcam,predicted,backbone.layer3,0,24,24,-0.31498023867607117,0.22030667960643768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9877325892448425,-0.12599209547042847,0.03791680485010146,0.2
3,n01443537/ILSVRC2012_val_00018075,lejepa,resnet18_imagenet,gradcam,predicted,backbone.layer3,0,0,0,-0.13786302506923676,0.34994742274284363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9947903156280518,-0.05514521002769471,0.1009664885699749,0.2
4,n01443537/ILSVRC2012_val_00020436,lejepa,resnet18_imagenet,gradcam,predicted,backbone.layer3,0,47,47,0.34436625242233276,0.46158385276794434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9964627027511597,0.13774650096893312,0.26999759376049043,0.2
5,n01443537/ILSVRC2012_val_00020785,lejepa,resnet18_imagenet,gradcam,predicted,backbone.layer3,0,28,28,0.08583682775497437,0.28866687417030334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9928318858146667,0.03433473110198975,0.17896767258644103,0.2
6,n01443537/ILSVRC2012_val_00021905,lejepa,resnet18_imagenet,gradcam,predicted,backbone.layer3,0,33,33,0.17255835235118866,0.2798020541667938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.983519971370697,0.06902334094047546,0.20792341902852057,0.2
7,n01443537/ILSVRC2012_val_00026064,lejepa,resnet18_imagenet,gradcam,predicted,backbone.layer3,0,9,9,0.24542219936847687,0.21176260709762573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.993598461151123,0.09816887974739075,0.23493753895163536,0.2
8,n01443537/ILSVRC2012_val_00028713,lejepa,resnet18_imagenet,gradcam,predicted,backbone.layer3,0,5,5,-0.016775762662291527,0.2872965633869171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9881561994552612,-0.006710305064916611,0.14235191298648714,0.2
9,n01443537/ILSVRC2012_val_00032235,lejepa,resnet18_imagenet,gradcam,predicted,backbone.layer3,0,47,47,0.05481363460421562,0.34704554080963135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9959638714790344,0.02192545384168625,0.16857935283333061,0.2
10,n01443537/ILSVRC2012_val_00032258,lejepa,resnet18_imagenet,gradcam,predicted,backbone.layer3,0,0,0,-0.16682152450084686,0.18915554881095886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9983736872673035,-0.06672860980033875,0.09136851951479912,0.2
11,n01443537/ILSVRC2012_val_00037846,lejepa,resnet18_imagenet,gradcam,predicted,backbone.layer3,0,6,6,0.43303748965263367,0.15819421410560608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9782937169075012,0.1732149958610535,0.29830717891454694,0.2
12,n01443537/ILSVRC2012_val_00038057,lejepa,resnet18_imagenet,gradcam,predicted,backbone.layer3,0,0,0,-0.055900730192661285,0.244228795170784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9970816373825073,-0.022360292077064515,0.12999699003994467,0.2
13,n01443537/ILSVRC2012_val_00045761,lejepa,resnet18_imagenet,gradcam,predicted,backbone.layer3,0,47,47,0.1864202469587326,0.3419080972671509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9973948001861572,0.07456809878349305,0.21485630646347997,0.2
14,n01443537/ILSVRC2012_val_00048864,lejepa,resnet18_imagenet,gradcam,predicted,backbone.layer3,0,24,24,-0.010462374426424503,0.30057573318481445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9370869994163513,-0.004184949770569802,0.1369012188632041,0.2
15,n01491361/ILSVRC2012_val_00002922,lejepa,resnet18_imagenet,gradcam,predicted,backbone.layer3,1,1,1,-0.19559216499328613,0.15305115282535553,0.1760557432431689,0.3540623328631526,0.19383440911769867,0.19988508522510529,0.3579334318637848,0.7512734532356262,0.3550302933672762,0.9841839671134949,0.08079855683458198,0.21169985634595445,0.2
0,n01443537/ILSVRC2012_val_00004677,lejepa,resnet18_imagenet,gradcam,predicted,backbone.layer4,0,29,29,0.36682969331741333,0.5806508660316467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9979087114334106,0.14673187732696533,0.27807669937610624,0.2
1,n01443537/ILSVRC2012_val_00006007,lejepa,resnet18_imagenet,gradcam,predicted,backbone.layer4,0,18,18,0.4068072736263275,0.6232560276985168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9989327192306519,0.16272290945053103,0.2922224536538124,0.2
2,n01443537/ILSVRC2012_val_00013623,lejepa,resnet18_imagenet,gradcam,predicted,backbone.layer4,0,24,24,0.47518351674079895,0.5415445566177368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9966468811035156,0.19007340669631959,0.315811263024807,0.2
3,n01443537/ILSVRC2012_val_00018075,lejepa,resnet18_imagenet,gradcam,predicted,backbone.layer4,0,0,0,0.5653945803642273,0.5463089346885681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9990453720092773,0.22615783214569093,0.3477449089288711,0.2
4,n01443537/ILSVRC2012_val_00020436,lejepa,resnet18_imagenet,gradcam,predicted,backbone.layer4,0,47,47,0.5418378710746765,0.5634228587150574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9983377456665039,0.21673514842987063,0.3393939167261123,0.2
5,n01443537/ILSVRC2012_val_00020785,lejepa,resnet18_imagenet,gradcam,predicted,backbone.layer4,0,28,28,-0.03386702761054039,0.3989071249961853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9946834444999695,-0.013546811044216157,0.13734905701130629,0.2
6,n01443537/ILSVRC2012_val_00021905,lejepa,resnet18_imagenet,gradcam,predicted,backbone.layer4,0,33,33,0.38726693391799927,0.6221337914466858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9942003488540649,0.15490677356719973,0.28467347919940944,0.2
7,n01443537/ILSVRC2012_val_00026064,lejepa,resnet18_imagenet,gradcam,predicted,backbone.layer4,0,9,9,0.687946617603302,0.5123156905174255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997281432151794,0.27517864704132083,0.39074053764343264,0.2
8,n01443537/ILSVRC2012_val_00028713,lejepa,resnet18_imagenet,gradcam,predicted,backbone.layer4,0,5,5,0.545966625213623,0.5681390762329102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9940672516822815,0.21838665008544922,0.3401984065771103,0.2
9,n01443537/ILSVRC2012_val_00032235,lejepa,resnet18_imagenet,gradcam,predicted,backbone.layer4,0,47,47,0.29079458117485046,0.45652899146080017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9991665482521057,0.1163178324699402,0.2516530856490135,0.2
10,n01443537/ILSVRC2012_val_00032258,lejepa,resnet18_imagenet,gradcam,predicted,backbone.layer4,0,0,0,0.6681958436965942,0.5161722302436829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997421503067017,0.2672783374786377,0.3838298678398132,0.2
11,n01443537/ILSVRC2012_val_00037846,lejepa,resnet18_imagenet,gradcam,predicted,backbone.layer4,0,6,6,0.6550732851028442,0.5101996064186096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9989873170852661,0.2620293140411377,0.3791237473487854,0.2
12,n01443537/ILSVRC2012_val_00038057,lejepa,resnet18_imagenet,gradcam,predicted,backbone.layer4,0,0,0,0.30378955602645874,0.5169641971588135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9988793134689331,0.12151582241058351,0.25615824162960055,0.2
13,n01443537/ILSVRC2012_val_00045761,lejepa,resnet18_imagenet,gradcam,predicted,backbone.layer4,0,47,47,0.31768760085105896,0.5833761692047119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9890158772468567,0.12707504034042358,0.25954304188489913,0.2
14,n01443537/ILSVRC2012_val_00048864,lejepa,resnet18_imagenet,gradcam,predicted,backbone.layer4,0,24,24,0.6606022119522095,0.5943319797515869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9538077712059021,0.2642408847808838,0.3742819398641586,0.2
15,n01491361/ILSVRC2012_val_00002922,lejepa,resnet18_imagenet,gradcam,predicted,backbone.layer4,1,1,1,0.5241740942001343,0.5354132056236267,0.4100318874320949,0.5106590724163218,0.2671605348587036,0.4501098096370697,0.4768277108669281,0.6409662365913391,0.3550302933672762,0.9977947473526001,0.48587692563457874,0.5633028850350411,0.2
16,n01491361/ILSVRC2012_val_00013484,lejepa,resnet18_imagenet,gradcam,predicted,backbone.layer1,1,6,6,0.16693080961704254,0.3783324956893921,0.19697040534845156,0.3879431855142644,0.17072314023971558,0.22046777606010437,0.38968896865844727,0.558183491230011,0.31024792729585654,0.9833407402038574,0.24224640110563178,0.35215529211222246,0.2
17,n01491361/ILSVRC2012_val_00015631,lejepa,resnet18_imagenet,gradcam,predicted,backbone.layer1,1,1,1,-0.10078416019678116,0.3503608703613281,0.10890497872649928,0.10412486064652238,0.08857674151659012,0.06851692497730255,0.1262819916009903,0.09177675098180771,0.0960817920918176,0.9756304621696472,0.02359528773319403,0.16432757309982907,0.2
18,n01491361/ILSVRC2012_val_00019531,lejepa,resnet18_imagenet,gradcam,predicted,backbone.layer1,1,1,1,-0.03406514227390289,0.36696574091911316,0.16747884072835287,0.2445814277191677,0.1832977533340454,0.18873277306556702,0.7841867804527283,0.9015213847160339,0.7979312818875961,0.9979884028434753,0.10999202362469501,0.24079052774253543,0.2
19,n01491361/ILSVRC2012_val_00025640,lejepa,resnet18_imagenet,gradcam,predicted,backbone.layer1,1,1,1,0.21909579634666443,0.4094458520412445,0.24898810635772806,0.2040399795899379,0.28751036524772644,0.13977275788784027,0.7146424055099487,0.6058244705200195,0.5994897959182479,0.9910410642623901,0.22354674432296553,0.3385967098476076,0.2
20,n01491361/ILSVRC2012_val_00030926,lejepa,resnet18_imagenet,gradcam,predicted,backbone.layer1,1,1,1,-0.31780698895454407,0.3355405330657959,0.20571639996293722,0.2226043457870181,0.1669497787952423,0.224179208278656,0.6398820281028748,0.5414798855781555,0.5793606505100887,0.9740557074546814,0.0013734281431689588,0.14195609642160062,0.2
21,n01491361/ILSVRC2012_val_00032130,lejepa,resnet18_imagenet,gradcam,predicted,backbone.layer1,1,0,0,-0.08896560966968536,0.4061824083328247,0.3870781099322487,0.22070721357837583,0.24497509002685547,0.1608276218175888,0.4280666708946228,0.24216099083423615,0.23001036352036233,0.9911800622940063,0.1467493531853132,0.2694853768373672,0.2
22,n01491361/ILSVRC2012_val_00034038,lejepa,resnet18_imagenet,gradcam,predicted,backbone.layer1,1,1,1,0.07551011443138123,0.10712968558073044,0.35282074613258047,0.08680555555550268,0.18337944149971008,0.03591957315802574,0.3013375401496887,0.22565242648124695,0.15557238520405064,0.9785597920417786,0.16209193627897744,0.283119084279271,0.2
23,n01491361/ILSVRC2012_val_00034413,lejepa,resnet18_imagenet,gradcam,predicted,backbone.layer1,1,1,1,-0.0006250259466469288,0.24451684951782227,0.21906669809084428,0.1814755596161595,0.1445041447877884,0.08655662834644318,0.275654137134552,0.3199218809604645,0.21235251913261075,0.9905639886856079,0.11991266693344237,0.2485014036482657,0.2
24,n01491361/ILSVRC2012_val_00037780,lejepa,resnet18_imagenet,gradcam,predicted,backbone.layer1,1,1,1,-0.24560090899467468,0.3560777008533478,0.2510152675678553,0.3427499448243529,0.1522308886051178,0.18511822819709778,0.3709542751312256,0.3440241515636444,0.28501674107137176,0.9504228234291077,0.07988920011979259,0.20504440846428207,0.2
25,n01531178/ILSVRC2012_val_00002668,lejepa,resnet18_imagenet,gradcam,predicted,backbone.layer1,2,2,2,-0.07984183728694916,0.0629238560795784,0.2015182481750648,0.2100805165815908,0.1433359682559967,0.010519263334572315,0.25060370564460754,0.09768743067979813,0.2100805165815908,0.9878190159797668,0.091542894512217,0.2231279005356967,0.2
26,n01531178/ILSVRC2012_val_00004243,lejepa,resnet18_imagenet,gradcam,predicted,backbone.layer1,2,2,2,0.03143095225095749,0.21054783463478088,0.2189349112424596,0.08497191011230983,0.14496839046478271,0.061290767043828964,0.24847978353500366,0.19905319809913635,0.16950334821425195,0.9873109459877014,0.10374442730681382,0.2350741805246827,0.2
27,n01531178/ILSVRC2012_val_00004893,lejepa,resnet18_imagenet,gradcam,predicted,backbone.layer1,2,12,12,-0.024355171248316765,0.14978471398353577,0.06420983359963879,0.03567834598844051,0.03944569453597069,0.02343042381107807,0.04264729842543602,0.036606427282094955,0.02560985331632143,0.9792664647102356,0.02022438537709708,0.1633377046666443,0.2
28,n01531178/ILSVRC2012_val_00005287,lejepa,resnet18_imagenet,gradcam,predicted,backbone.layer1,2,2,2,0.2607887089252472,0.22482573986053467,0.18181292300562166,0.18031082096008993,0.14837777614593506,0.09712179750204086,0.25070488452911377,0.3319056034088135,0.20717075892853015,0.9849506616592407,0.21295260675981237,0.3295495833641505,0.2
29,n01531178/ILSVRC2012_val_00010409,lejepa,resnet18_imagenet,gradcam,predicted,backbone.layer1,2,33,33,0.0836826041340828,0.1850377321243286,0.06323259708152201,0.06646404862827604,0.05973625183105469,0.04583137482404709,0.07280494272708893,0.08827251195907593,0.0657485650510073,0.9746106266975403,0.07238203536657253,0.20790466687900952,0.2
30,n01531178/ILSVRC2012_val_00015903,lejepa,resnet18_imagenet,gradcam,predicted,backbone.layer1,2,33,33,-0.013495971448719501,0.001094810664653778,0.24838909541496382,0.20157047193873534,0.15914590656757355,0.0,0.2737388014793396,0.0,0.20157047193873534,0.994716465473175,0.12958948162662196,0.2569737716523492,0.2
31,n01531178/ILSVRC2012_val_00016252,lejepa,resnet18_imagenet,gradcam,predicted,backbone.layer1,2,2,2,0.29948312044143677,0.2744787931442261,0.07451107160168538,0.09811694747266425,0.06401555985212326,0.06581244617700577,0.08127423375844955,0.10437627136707306,0.064991230867334,0.9891316294670105,0.1715816538988796,0.29634584134314185,0.2
16,n01491361/ILSVRC2012_val_00013484,lejepa,resnet18_imagenet,gradcam,predicted,backbone.layer2,1,6,6,-0.18504874408245087,0.0848911851644516,0.12491761500939193,0.47304527932772966,0.16965638101100922,0.15181119740009308,0.2694453001022339,0.8942398428916931,0.31024792729585654,0.9785729050636292,0.10536937066815612,0.23150959891496697,0.2
17,n01491361/ILSVRC2012_val_00015631,lejepa,resnet18_imagenet,gradcam,predicted,backbone.layer2,1,1,1,0.2909145653247833,0.13348917663097382,0.02483443708607558,0.03224013340742618,0.037926577031612396,0.008167123422026634,0.053830742835998535,0.03375004231929779,0.0960817920918176,0.9739393591880798,0.13348819727796388,0.26217964436526153,0.2
18,n01491361/ILSVRC2012_val_00019531,lejepa,resnet18_imagenet,gradcam,predicted,backbone.layer2,1,1,1,-0.011689502745866776,0.07081889361143112,0.0927502073239726,0.7979312818875961,0.18164901435375214,0.025605617091059685,0.6865243911743164,0.8908379673957825,0.7979312818875961,0.9989882707595825,0.2625286456651239,0.3684272869557762,0.2
19,n01491361/ILSVRC2012_val_00025640,lejepa,resnet18_imagenet,gradcam,predicted,backbone.layer2,1,1,1,0.658828854560852,0.37552016973495483,0.25021815008718207,0.31537528281459964,0.26184430718421936,0.19809892773628235,0.6831778883934021,0.9165573716163635,0.5994897959182479,0.9785808324813843,0.43320957169487534,0.5187755821939513,0.2
20,n01491361/ILSVRC2012_val_00030926,lejepa,resnet18_imagenet,gradcam,predicted,backbone.layer2,1,1,1,-0.16008949279785156,0.059246666729450226,0.15109501942771958,0.5793606505100887,0.18039537966251373,0.030650002881884575,0.5379895567893982,0.6391686797142029,0.5793606505100887,0.9692062139511108,0.15510090386220182,0.27196352709787064,0.2
21,n01491361/ILSVRC2012_val_00032130,lejepa,resnet18_imagenet,gradcam,predicted,backbone.layer2,1,0,0,0.05188170075416565,0.09958013147115707,0.1381547713245038,0.20771297436459882,0.10405544191598892,0.06024859845638275,0.2237987518310547,0.4673006236553192,0.23001036352036233,0.9883444309234619,0.12451300400839704,0.2528771963247529,0.2
22,n01491361/ILSVRC2012_val_00034038,lejepa,resnet18_imagenet,gradcam,predicted,backbone.layer2,1,1,1,-0.0015968418447300792,0.13290013372898102,0.03510095149684666,0.3847407637376709,0.06808891147375107,0.16874000430107117,0.13473670184612274,0.5473789572715759,0.15557238520405064,0.4480512738227844,0.12531377783246322,0.17160922523639152,0.2
23,n01491361/ILSVRC2012_val_00034413,lejepa,resnet18_imagenet,gradcam,predicted,backbone.layer2,1,1,1,-0.30077192187309265,0.11085643619298935,0.08614625439651102,0.07912168153127881,0.07463870942592621,0.04954470694065094,0.17926907539367676,0.16322006285190582,0.21235251913261075,0.9951670169830322,-0.07072838797090011,0.08532186387381986,0.2
24,n01491361/ILSVRC2012_val_00037780,lejepa,resnet18_imagenet,gradcam,predicted,backbone.layer2,1,1,1,0.017287496477365494,0.07711833715438843,0.15096481271275494,0.28501674107137176,0.17999090254306793,0.02551063522696495,0.35190683603286743,0.33783257007598877,0.28501674107137176,0.9390402436256409,0.1377094647261842,0.2559020487569557,0.2
25,n01531178/ILSVRC2012_val_00002668,lejepa,resnet18_imagenet,gradcam,predicted,backbone.layer2,2,2,2,-0.09593190997838974,0.2614656090736389,0.1555655397056298,0.1196604451215543,0.1598796397447586,0.0833856537938118,0.21693383157253265,0.19228366017341614,0.2100805165815908,0.9918049573898315,0.04419503145679933,0.18400107132283433,0.2
26,n01531178/ILSVRC2012_val_00004243,lejepa,resnet18_imagenet,gradcam,predicted,backbone.layer2,2,2,2,-0.19021743535995483,0.13405540585517883,0.1912104857361917,0.07242017584447454,0.1372140645980835,0.03299057111144066,0.18508151173591614,0.11567208915948868,0.16950334821425195,0.9910432696342468,0.0030022243302179306,0.1479880534643194,0.2
