sample_idx,mode,xai_method,gradcam_target,layer,true_label,pred_label,target_label,corr_pca_xai,soft_iou_pca_xai,lsas
34,supervised,gradcam,predicted,backbone.layer1,9,9,9,0.0893888920545578,0.14055219292640686,0.11497054249048233
35,supervised,gradcam,predicted,backbone.layer1,2,8,8,0.1785520762205124,0.129918172955513,0.1542351245880127
36,supervised,gradcam,predicted,backbone.layer1,4,4,4,0.035424768924713135,0.450126975774765,0.24277587234973907
37,supervised,gradcam,predicted,backbone.layer1,1,1,1,0.1803533434867859,0.27134957909584045,0.22585146129131317
38,supervised,gradcam,predicted,backbone.layer1,9,9,9,-0.022319011390209198,0.05999382585287094,0.01883740723133087
39,supervised,gradcam,predicted,backbone.layer1,5,5,5,0.058684855699539185,0.17440365254878998,0.11654425412416458
40,supervised,gradcam,predicted,backbone.layer1,4,4,4,-0.02837941236793995,0.09473471343517303,0.03317765053361654
41,supervised,gradcam,predicted,backbone.layer1,6,6,6,0.08538876473903656,0.4344426393508911,0.25991570204496384
42,supervised,gradcam,predicted,backbone.layer1,5,5,5,-0.05093146488070488,0.045634716749191284,-0.002648374065756798
43,supervised,gradcam,predicted,backbone.layer1,6,6,6,-0.12514211237430573,0.4214974641799927,0.14817767590284348
44,supervised,gradcam,predicted,backbone.layer1,0,0,0,0.08466573804616928,0.19451643526554108,0.13959108665585518
45,supervised,gradcam,predicted,backbone.layer1,9,9,9,-0.08156166225671768,0.20504504442214966,0.06174169108271599
46,supervised,gradcam,predicted,backbone.layer1,3,3,3,-0.028264718130230904,0.2579713761806488,0.11485332902520895
47,supervised,gradcam,predicted,backbone.layer1,9,1,1,-0.06984967738389969,0.3843722343444824,0.15726127848029137
48,supervised,gradcam,predicted,backbone.layer1,7,7,7,0.18594539165496826,0.05659153312444687,0.12126846238970757
49,supervised,gradcam,predicted,backbone.layer1,6,6,6,0.08188294619321823,0.46283525228500366,0.27235909923911095
50,supervised,gradcam,predicted,backbone.layer1,9,9,9,0.09442126005887985,0.11675635725259781,0.10558880865573883
51,supervised,gradcam,predicted,backbone.layer1,8,8,8,0.3856052756309509,0.14245390892028809,0.2640295922756195
52,supervised,gradcam,predicted,backbone.layer1,0,3,3,0.14771196246147156,0.21811924874782562,0.1829156056046486
53,supervised,gradcam,predicted,backbone.layer1,3,3,3,0.12357184290885925,0.4362369775772095,0.27990441024303436
54,supervised,gradcam,predicted,backbone.layer1,8,8,8,0.5650145411491394,0.24779629707336426,0.40640541911125183
55,supervised,gradcam,predicted,backbone.layer1,8,8,8,-0.0036581445019692183,0.07327532768249512,0.03480859159026295
56,supervised,gradcam,predicted,backbone.layer1,7,7,7,-0.057241443544626236,0.017713505774736404,-0.019763968884944916
57,supervised,gradcam,predicted,backbone.layer1,7,3,3,0.1486228108406067,0.3039332628250122,0.22627803683280945
58,supervised,gradcam,predicted,backbone.layer1,4,4,4,0.08711501210927963,0.31392204761505127,0.20051852986216545
59,supervised,gradcam,predicted,backbone.layer1,6,3,3,-0.06023697927594185,0.12430442124605179,0.03203372098505497
60,supervised,gradcam,predicted,backbone.layer1,7,7,7,-0.0345819853246212,0.003026993479579687,-0.015777495922520757
61,supervised,gradcam,predicted,backbone.layer1,3,5,5,0.1967926323413849,0.03768652677536011,0.1172395795583725
62,supervised,gradcam,predicted,backbone.layer1,6,6,6,-0.023545103147625923,0.4012646973133087,0.1888597970828414
63,supervised,gradcam,predicted,backbone.layer1,3,3,3,0.03660590574145317,0.2711629271507263,0.15388441644608974
0,supervised,gradcam,predicted,backbone.layer2,3,3,3,-0.05086323618888855,0.3422510325908661,0.14569389820098877
1,supervised,gradcam,predicted,backbone.layer2,8,8,8,-0.015144769102334976,0.35695335268974304,0.17090429179370403
2,supervised,gradcam,predicted,backbone.layer2,8,8,8,0.20387189090251923,0.44268229603767395,0.3232770934700966
3,supervised,gradcam,predicted,backbone.layer2,0,0,0,-0.0302189402282238,0.25255537033081055,0.11116821505129337
4,supervised,gradcam,predicted,backbone.layer2,6,6,6,0.06395416706800461,0.4919676184654236,0.2779608927667141
5,supervised,gradcam,predicted,backbone.layer2,6,6,6,0.03183424845337868,0.4149725139141083,0.22340338118374348
6,supervised,gradcam,predicted,backbone.layer2,1,1,1,-0.13774535059928894,0.36138105392456055,0.1118178516626358
7,supervised,gradcam,predicted,backbone.layer2,6,6,6,-0.047565706074237823,0.3480237126350403,0.15022900328040123
8,supervised,gradcam,predicted,backbone.layer2,3,3,3,0.005817198194563389,0.25263577699661255,0.12922648759558797
9,supervised,gradcam,predicted,backbone.layer2,1,1,1,0.08171025663614273,0.34044063091278076,0.21107544377446175
10,supervised,gradcam,predicted,backbone.layer2,0,0,0,0.17449507117271423,0.511479377746582,0.34298722445964813
11,supervised,gradcam,predicted,backbone.layer2,9,9,9,0.0557279959321022,0.4083821177482605,0.23205505684018135
12,supervised,gradcam,predicted,backbone.layer2,5,5,5,-0.21205800771713257,0.2419108748435974,0.014926433563232422
13,supervised,gradcam,predicted,backbone.layer2,7,7,7,0.11929194629192352,0.42869046330451965,0.2739912047982216
14,supervised,gradcam,predicted,backbone.layer2,9,9,9,0.04030212387442589,0.332511842250824,0.18640698306262493
15,supervised,gradcam,predicted,backbone.layer2,8,8,8,0.4519537091255188,0.4287763833999634,0.4403650462627411
16,supervised,gradcam,predicted,backbone.layer2,5,5,5,-0.007235314231365919,0.3119336664676666,0.15234917611815035
17,supervised,gradcam,predicted,backbone.layer2,7,7,7,0.3779376447200775,0.4217399060726166,0.39983877539634705
18,supervised,gradcam,predicted,backbone.layer2,8,8,8,-0.14416824281215668,0.3890622556209564,0.12244700640439987
19,supervised,gradcam,predicted,backbone.layer2,6,6,6,0.4418506324291229,0.5159534215927124,0.47890202701091766
20,supervised,gradcam,predicted,backbone.layer2,7,7,7,0.10585647821426392,0.3880368769168854,0.24694667756557465
21,supervised,gradcam,predicted,backbone.layer2,0,0,0,-0.024745995178818703,0.12739478051662445,0.051324392668902874
22,supervised,gradcam,predicted,backbone.layer2,4,4,4,-0.03552323207259178,0.40365132689476013,0.18406404741108418
23,supervised,gradcam,predicted,backbone.layer2,9,9,9,-0.00991870742291212,0.34717804193496704,0.16862966725602746
24,supervised,gradcam,predicted,backbone.layer2,5,5,5,0.06731800734996796,0.30833181738853455,0.18782491236925125
25,supervised,gradcam,predicted,backbone.layer2,2,2,2,-0.21725721657276154,0.3265559673309326,0.05464937537908554
26,supervised,gradcam,predicted,backbone.layer2,4,4,4,0.1381445676088333,0.48636189103126526,0.3122532293200493
27,supervised,gradcam,predicted,backbone.layer2,0,0,0,0.13373933732509613,0.2610858678817749,0.19741260260343552
28,supervised,gradcam,predicted,backbone.layer2,9,9,9,-0.011163322255015373,0.3210429549217224,0.15493981633335352
29,supervised,gradcam,predicted,backbone.layer2,6,6,6,0.5065664649009705,0.5451672077178955,0.525866836309433
30,supervised,gradcam,predicted,backbone.layer2,6,6,6,-0.06913410872220993,0.44168928265571594,0.186277586966753
31,supervised,gradcam,predicted,backbone.layer2,5,5,5,0.06321758031845093,0.3119378685951233,0.1875777244567871
32,supervised,gradcam,predicted,backbone.layer2,4,4,4,-0.18535350263118744,0.4183003306388855,0.11647341400384903
33,supervised,gradcam,predicted,backbone.layer2,5,5,5,-0.036042992025613785,0.2241724729537964,0.0940647404640913
34,supervised,gradcam,predicted,backbone.layer2,9,9,9,0.4465833306312561,0.41683003306388855,0.4317066818475723
35,supervised,gradcam,predicted,backbone.layer2,2,8,8,0.15929290652275085,0.2621792256832123,0.21073606610298157
36,supervised,gradcam,predicted,backbone.layer2,4,4,4,-0.016215337440371513,0.3602542579174042,0.17201946023851633
37,supervised,gradcam,predicted,backbone.layer2,1,1,1,0.1850779950618744,0.43222951889038086,0.3086537569761276
38,supervised,gradcam,predicted,backbone.layer2,9,9,9,-0.08485237509012222,0.24243195354938507,0.07878978922963142
39,supervised,gradcam,predicted,backbone.layer2,5,5,5,0.2067411094903946,0.3720689117908478,0.2894050106406212
40,supervised,gradcam,predicted,backbone.layer2,4,4,4,-0.06385572999715805,0.26039719581604004,0.098270732909441
41,supervised,gradcam,predicted,backbone.layer2,6,6,6,0.022036559879779816,0.4054810404777527,0.21375880017876625
42,supervised,gradcam,predicted,backbone.layer2,5,5,5,-0.08923523128032684,0.16225360333919525,0.036509186029434204
43,supervised,gradcam,predicted,backbone.layer2,6,6,6,-0.1815686970949173,0.34549376368522644,0.08196253329515457
44,supervised,gradcam,predicted,backbone.layer2,0,0,0,0.31269145011901855,0.17590396106243134,0.24429770559072495
45,supervised,gradcam,predicted,backbone.layer2,9,9,9,0.021040454506874084,0.2715405225753784,0.14629048854112625
46,supervised,gradcam,predicted,backbone.layer2,3,3,3,-0.039689213037490845,0.28021174669265747,0.12026126682758331
47,supervised,gradcam,predicted,backbone.layer2,9,1,1,0.16648165881633759,0.3350842595100403,0.25078295916318893
48,supervised,gradcam,predicted,backbone.layer2,7,7,7,0.4956215023994446,0.3813049793243408,0.4384632408618927
49,supervised,gradcam,predicted,backbone.layer2,6,6,6,0.0054561723954975605,0.3238823711872101,0.16466927179135382
50,supervised,gradcam,predicted,backbone.layer2,9,9,9,-0.22246037423610687,0.316942423582077,0.04724102467298508
51,supervised,gradcam,predicted,backbone.layer2,8,8,8,-0.021268654614686966,0.46602749824523926,0.22237942181527615
52,supervised,gradcam,predicted,backbone.layer2,0,3,3,-0.15769676864147186,0.11495336890220642,-0.02137169986963272
53,supervised,gradcam,predicted,backbone.layer2,3,3,3,0.21530050039291382,0.3999398350715637,0.30762016773223877
54,supervised,gradcam,predicted,backbone.layer2,8,8,8,0.5914132595062256,0.4862143397331238,0.5388137996196747
55,supervised,gradcam,predicted,backbone.layer2,8,8,8,0.2725992500782013,0.45933568477630615,0.3659674674272537
56,supervised,gradcam,predicted,backbone.layer2,7,7,7,0.08110824227333069,0.4609872102737427,0.2710477262735367
57,supervised,gradcam,predicted,backbone.layer2,7,3,3,0.15052586793899536,0.20222780108451843,0.1763768345117569
58,supervised,gradcam,predicted,backbone.layer2,4,4,4,0.0095561807975173,0.330402672290802,0.16997942654415965
59,supervised,gradcam,predicted,backbone.layer2,6,3,3,0.04118518531322479,0.3970365524291992,0.219110868871212
60,supervised,gradcam,predicted,backbone.layer2,7,7,7,0.2526762783527374,0.43055909872055054,0.341617688536644
61,supervised,gradcam,predicted,backbone.layer2,3,5,5,0.08664016425609589,0.2817321717739105,0.1841861680150032
62,supervised,gradcam,predicted,backbone.layer2,6,6,6,-0.04177110642194748,0.3449300229549408,0.15157945826649666
63,supervised,gradcam,predicted,backbone.layer2,3,3,3,-0.011967867612838745,0.22134949266910553,0.10469081252813339
0,supervised,gradcam,predicted,backbone.layer3,3,3,3,0.42193204164505005,0.4751340448856354,0.4485330432653427
1,supervised,gradcam,predicted,backbone.layer3,8,8,8,0.25374358892440796,0.4278601109981537,0.3408018499612808
2,supervised,gradcam,predicted,backbone.layer3,8,8,8,0.08463912457227707,0.5271316170692444,0.3058853708207607
3,supervised,gradcam,predicted,backbone.layer3,0,0,0,0.11520392447710037,0.1877945363521576,0.15149923041462898
4,supervised,gradcam,predicted,backbone.layer3,6,6,6,-0.1267186999320984,0.32648539543151855,0.09988334774971008
5,supervised,gradcam,predicted,backbone.layer3,6,6,6,-0.3105127811431885,0.3221714496612549,0.005829334259033203
6,supervised,gradcam,predicted,backbone.layer3,1,1,1,0.5510736703872681,0.4165697991847992,0.48382173478603363
7,supervised,gradcam,predicted,backbone.layer3,6,6,6,0.33578404784202576,0.4826253652572632,0.40920470654964447
8,supervised,gradcam,predicted,backbone.layer3,3,3,3,-0.11163971573114395,0.36440980434417725,0.12638504430651665
9,supervised,gradcam,predicted,backbone.layer3,1,1,1,0.5798560976982117,0.476667195558548,0.5282616466283798
10,supervised,gradcam,predicted,backbone.layer3,0,0,0,-0.18118633329868317,0.3401188850402832,0.07946627587080002
11,supervised,gradcam,predicted,backbone.layer3,9,9,9,0.07147574424743652,0.3134751617908478,0.19247545301914215
12,supervised,gradcam,predicted,backbone.layer3,5,5,5,0.24496209621429443,0.4403485953807831,0.34265534579753876
13,supervised,gradcam,predicted,backbone.layer3,7,7,7,0.5570961833000183,0.4987512230873108,0.5279237031936646
14,supervised,gradcam,predicted,backbone.layer3,9,9,9,-0.17010578513145447,0.42293500900268555,0.12641461193561554
15,supervised,gradcam,predicted,backbone.layer3,8,8,8,0.21093977987766266,0.40597498416900635,0.3084573820233345
16,supervised,gradcam,predicted,backbone.layer3,5,5,5,-0.011447295546531677,0.42103061079978943,0.20479165762662888
17,supervised,gradcam,predicted,backbone.layer3,7,7,7,-0.1598324328660965,0.3318498134613037,0.08600869029760361
18,supervised,gradcam,predicted,backbone.layer3,8,8,8,0.04684874787926674,0.3869893550872803,0.2169190514832735
19,supervised,gradcam,predicted,backbone.layer3,6,6,6,0.5003195405006409,0.5131598711013794,0.5067397058010101
20,supervised,gradcam,predicted,backbone.layer3,7,7,7,0.24855180084705353,0.2694056034088135,0.2589787021279335
21,supervised,gradcam,predicted,backbone.layer3,0,0,0,0.6643006801605225,0.20926912128925323,0.43678490072488785
22,supervised,gradcam,predicted,backbone.layer3,4,4,4,0.41164782643318176,0.40653425455093384,0.4090910404920578
23,supervised,gradcam,predicted,backbone.layer3,9,9,9,0.35705190896987915,0.3977111876010895,0.3773815482854843
24,supervised,gradcam,predicted,backbone.layer3,5,5,5,0.5604795813560486,0.36333686113357544,0.461908221244812
25,supervised,gradcam,predicted,backbone.layer3,2,2,2,0.4133903384208679,0.5632514953613281,0.488320916891098
26,supervised,gradcam,predicted,backbone.layer3,4,4,4,-0.11416324973106384,0.2812875509262085,0.08356215059757233
27,supervised,gradcam,predicted,backbone.layer3,0,0,0,-0.052385132759809494,0.3709835708141327,0.1592992190271616
28,supervised,gradcam,predicted,backbone.layer3,9,9,9,0.1268971562385559,0.4625247120857239,0.2947109341621399
29,supervised,gradcam,predicted,backbone.layer3,6,6,6,0.3589528799057007,0.5765781998634338,0.46776553988456726
30,supervised,gradcam,predicted,backbone.layer3,6,6,6,0.060737382620573044,0.44539472460746765,0.25306605361402035
31,supervised,gradcam,predicted,backbone.layer3,5,5,5,0.5351805686950684,0.44206300377845764,0.488621786236763
32,supervised,gradcam,predicted,backbone.layer3,4,4,4,-0.20100738108158112,0.2860434055328369,0.0425180122256279
33,supervised,gradcam,predicted,backbone.layer3,5,5,5,0.012929297983646393,0.3386307954788208,0.1757800467312336
34,supervised,gradcam,predicted,backbone.layer3,9,9,9,0.34001410007476807,0.3803081214427948,0.36016111075878143
35,supervised,gradcam,predicted,backbone.layer3,2,8,8,0.22278790175914764,0.3719326853752136,0.29736029356718063
36,supervised,gradcam,predicted,backbone.layer3,4,4,4,0.21883496642112732,0.4671289622783661,0.3429819643497467
37,supervised,gradcam,predicted,backbone.layer3,1,1,1,0.7506435513496399,0.5204381942749023,0.6355408728122711
38,supervised,gradcam,predicted,backbone.layer3,9,9,9,0.5199150443077087,0.4251839220523834,0.4725494831800461
39,supervised,gradcam,predicted,backbone.layer3,5,5,5,0.7007277607917786,0.46029821038246155,0.5805129855871201
40,supervised,gradcam,predicted,backbone.layer3,4,4,4,0.4276028573513031,0.2725366950035095,0.3500697761774063
41,supervised,gradcam,predicted,backbone.layer3,6,6,6,0.3348919153213501,0.3952636122703552,0.36507776379585266
42,supervised,gradcam,predicted,backbone.layer3,5,5,5,-0.3084838092327118,0.23953242599964142,-0.03447569161653519
43,supervised,gradcam,predicted,backbone.layer3,6,6,6,0.09049355238676071,0.3234885632991791,0.2069910578429699
44,supervised,gradcam,predicted,backbone.layer3,0,0,0,0.33491599559783936,0.3352510631084442,0.3350835293531418
45,supervised,gradcam,predicted,backbone.layer3,9,9,9,-0.004598098807036877,0.3659622073173523,0.1806820542551577
46,supervised,gradcam,predicted,backbone.layer3,3,3,3,-0.006218879949301481,0.3444308638572693,0.1691059919539839
47,supervised,gradcam,predicted,backbone.layer3,9,1,1,-0.013784969225525856,0.4333512783050537,0.20978315453976393
48,supervised,gradcam,predicted,backbone.layer3,7,7,7,0.7590005993843079,0.5116769671440125,0.6353387832641602
49,supervised,gradcam,predicted,backbone.layer3,6,6,6,0.053039900958538055,0.3226507902145386,0.18784534558653831
50,supervised,gradcam,predicted,backbone.layer3,9,9,9,0.25253525376319885,0.4029683470726013,0.3277518004179001
51,supervised,gradcam,predicted,backbone.layer3,8,8,8,0.34363725781440735,0.5908827781677246,0.467260017991066
52,supervised,gradcam,predicted,backbone.layer3,0,3,3,0.6225755214691162,0.34377041459083557,0.4831729680299759
53,supervised,gradcam,predicted,backbone.layer3,3,3,3,0.27068060636520386,0.5264230370521545,0.3985518217086792
54,supervised,gradcam,predicted,backbone.layer3,8,8,8,0.6050795912742615,0.6496464014053345,0.627362996339798
55,supervised,gradcam,predicted,backbone.layer3,8,8,8,0.43502724170684814,0.453146368265152,0.44408680498600006
56,supervised,gradcam,predicted,backbone.layer3,7,7,7,-0.1492832899093628,0.304011732339859,0.07736422121524811
57,supervised,gradcam,predicted,backbone.layer3,7,3,3,0.15730327367782593,0.25597843527793884,0.20664085447788239
58,supervised,gradcam,predicted,backbone.layer3,4,4,4,-0.03304795175790787,0.2925049066543579,0.12972847744822502
59,supervised,gradcam,predicted,backbone.layer3,6,3,3,0.3241782486438751,0.49508151412010193,0.4096298813819885
60,supervised,gradcam,predicted,backbone.layer3,7,7,7,0.7107679843902588,0.46924886107444763,0.5900084227323532
61,supervised,gradcam,predicted,backbone.layer3,3,5,5,-0.19835135340690613,0.21433918178081512,0.007993914186954498
62,supervised,gradcam,predicted,backbone.layer3,6,6,6,0.21795594692230225,0.4295578598976135,0.3237569034099579
63,supervised,gradcam,predicted,backbone.layer3,3,3,3,0.5440453290939331,0.413971871137619,0.47900860011577606
0,supervised,gradcam,predicted,backbone.layer4,3,3,3,0.28714263439178467,0.5945501923561096,0.44084641337394714
1,supervised,gradcam,predicted,backbone.layer4,8,8,8,0.32924604415893555,0.6389138698577881,0.4840799570083618
2,supervised,gradcam,predicted,backbone.layer4,8,8,8,0.09711815416812897,0.5614803433418274,0.3292992487549782
3,supervised,gradcam,predicted,backbone.layer4,0,0,0,0.33042579889297485,0.5864788889884949,0.45845234394073486
4,supervised,gradcam,predicted,backbone.layer4,6,6,6,0.1991097629070282,0.5582536458969116,0.3786817044019699
5,supervised,gradcam,predicted,backbone.layer4,6,6,6,0.6472798585891724,0.6674634218215942,0.6573716402053833
6,supervised,gradcam,predicted,backbone.layer4,1,1,1,0.40187764167785645,0.5568040609359741,0.4793408513069153
7,supervised,gradcam,predicted,backbone.layer4,6,6,6,0.2750628590583801,0.6133435964584351,0.4442032277584076
8,supervised,gradcam,predicted,backbone.layer4,3,3,3,0.417041152715683,0.6450897455215454,0.5310654491186142
9,supervised,gradcam,predicted,backbone.layer4,1,1,1,0.19991722702980042,0.533704936504364,0.3668110817670822
10,supervised,gradcam,predicted,backbone.layer4,0,0,0,0.5007491111755371,0.638407289981842,0.5695782005786896
11,supervised,gradcam,predicted,backbone.layer4,9,9,9,-0.23666547238826752,0.4935159385204315,0.128425233066082
12,supervised,gradcam,predicted,backbone.layer4,5,5,5,0.1380292922258377,0.4966726005077362,0.31735094636678696
13,supervised,gradcam,predicted,backbone.layer4,7,7,7,0.28866615891456604,0.6396203637123108,0.4641432613134384
14,supervised,gradcam,predicted,backbone.layer4,9,9,9,-0.01945497654378414,0.5695796012878418,0.2750623123720288
15,supervised,gradcam,predicted,backbone.layer4,8,8,8,0.3818753957748413,0.6200444102287292,0.5009599030017853
16,supervised,gradcam,predicted,backbone.layer4,5,5,5,0.597023069858551,0.6544346809387207,0.6257288753986359
17,supervised,gradcam,predicted,backbone.layer4,7,7,7,-0.2647271752357483,0.5017886757850647,0.1185307502746582
18,supervised,gradcam,predicted,backbone.layer4,8,8,8,-0.13228297233581543,0.5274608135223389,0.19758892059326172
19,supervised,gradcam,predicted,backbone.layer4,6,6,6,0.39090219140052795,0.4869384467601776,0.4389203190803528
20,supervised,gradcam,predicted,backbone.layer4,7,7,7,0.26948124170303345,0.48065006732940674,0.3750656545162201
21,supervised,gradcam,predicted,backbone.layer4,0,0,0,0.6788721680641174,0.6182096004486084,0.6485408842563629
22,supervised,gradcam,predicted,backbone.layer4,4,4,4,0.4783051609992981,0.5567209720611572,0.5175130665302277
23,supervised,gradcam,predicted,backbone.layer4,9,9,9,-0.11050768941640854,0.5010539889335632,0.19527314975857735
24,supervised,gradcam,predicted,backbone.layer4,5,5,5,0.42332690954208374,0.5952091217041016,0.5092680156230927
25,supervised,gradcam,predicted,backbone.layer4,2,2,2,-0.391105592250824,0.35223275423049927,-0.019436419010162354
26,supervised,gradcam,predicted,backbone.layer4,4,4,4,0.15092769265174866,0.3593600392341614,0.255143865942955
27,supervised,gradcam,predicted,backbone.layer4,0,0,0,0.08387191593647003,0.49982839822769165,0.29185015708208084
28,supervised,gradcam,predicted,backbone.layer4,9,9,9,-0.20270341634750366,0.5372779369354248,0.16728726029396057
29,supervised,gradcam,predicted,backbone.layer4,6,6,6,0.4906507432460785,0.6664519906044006,0.5785513669252396
30,supervised,gradcam,predicted,backbone.layer4,6,6,6,0.3873334228992462,0.5038638710975647,0.44559864699840546
31,supervised,gradcam,predicted,backbone.layer4,5,5,5,0.6856505870819092,0.6742785573005676,0.6799645721912384
32,supervised,gradcam,predicted,backbone.layer4,4,4,4,-0.007530337665230036,0.36607131361961365,0.1792704879771918
33,supervised,gradcam,predicted,backbone.layer4,5,5,5,0.2415144443511963,0.5249139070510864,0.38321417570114136
34,supervised,gradcam,predicted,backbone.layer4,9,9,9,0.12395595014095306,0.4986691176891327,0.3113125339150429
35,supervised,gradcam,predicted,backbone.layer4,2,8,8,0.2621263861656189,0.43702951073646545,0.3495779484510422
36,supervised,gradcam,predicted,backbone.layer4,4,4,4,0.24569275975227356,0.5994613170623779,0.42257703840732574
37,supervised,gradcam,predicted,backbone.layer4,1,1,1,0.4429384171962738,0.47760140895843506,0.46026991307735443
38,supervised,gradcam,predicted,backbone.layer4,9,9,9,0.3916687071323395,0.5621734261512756,0.47692106664180756
39,supervised,gradcam,predicted,backbone.layer4,5,5,5,0.449758380651474,0.5171524882316589,0.48345543444156647
40,supervised,gradcam,predicted,backbone.layer4,4,4,4,0.3278738260269165,0.54398512840271,0.43592947721481323
41,supervised,gradcam,predicted,backbone.layer4,6,6,6,0.5033524632453918,0.6792859435081482,0.59131920337677
42,supervised,gradcam,predicted,backbone.layer4,5,5,5,0.06061273440718651,0.431704044342041,0.24615838937461376
43,supervised,gradcam,predicted,backbone.layer4,6,6,6,0.38547632098197937,0.4947247803211212,0.4401005506515503
44,supervised,gradcam,predicted,backbone.layer4,0,0,0,0.38231489062309265,0.5511464476585388,0.46673066914081573
45,supervised,gradcam,predicted,backbone.layer4,9,9,9,0.08989289402961731,0.5460978150367737,0.3179953545331955
46,supervised,gradcam,predicted,backbone.layer4,3,3,3,0.6531553864479065,0.6039037704467773,0.6285295784473419
47,supervised,gradcam,predicted,backbone.layer4,9,1,1,0.32106345891952515,0.5244191884994507,0.4227413237094879
48,supervised,gradcam,predicted,backbone.layer4,7,7,7,0.3541980981826782,0.5382601022720337,0.44622910022735596
49,supervised,gradcam,predicted,backbone.layer4,6,6,6,0.3919318616390228,0.5712268948554993,0.48157937824726105
50,supervised,gradcam,predicted,backbone.layer4,9,9,9,0.04513421282172203,0.5424033999443054,0.2937688063830137
51,supervised,gradcam,predicted,backbone.layer4,8,8,8,0.10763777792453766,0.6417699456214905,0.37470386177301407
52,supervised,gradcam,predicted,backbone.layer4,0,3,3,0.45413047075271606,0.5449827313423157,0.49955660104751587
53,supervised,gradcam,predicted,backbone.layer4,3,3,3,-0.18761008977890015,0.5271521806716919,0.16977104544639587
