sample_idx,mode,layer,true_label,pred_label,corr_pca_xai,soft_iou_pca_xai,lsas
19,supervised,backbone.layer2,6,6,0.3805866837501526,0.5043798089027405,0.44248324632644653
20,supervised,backbone.layer2,7,7,0.07109229266643524,0.5358936190605164,0.3034929558634758
21,supervised,backbone.layer2,0,0,-0.17994646728038788,0.3206004202365875,0.07032697647809982
22,supervised,backbone.layer2,4,4,0.0006975899450480938,0.2424580454826355,0.1215778177138418
23,supervised,backbone.layer2,9,9,-0.17159943282604218,0.31570133566856384,0.07205095142126083
24,supervised,backbone.layer2,5,5,0.17547506093978882,0.22755500674247742,0.20151503384113312
25,supervised,backbone.layer2,2,2,0.011212139390408993,0.36529341340065,0.1882527763955295
26,supervised,backbone.layer2,4,4,0.10828445106744766,0.47217267751693726,0.29022856429219246
27,supervised,backbone.layer2,0,0,0.2695825695991516,0.296502947807312,0.2830427587032318
28,supervised,backbone.layer2,9,9,0.13168686628341675,0.3489813208580017,0.24033409357070923
29,supervised,backbone.layer2,6,6,0.5148575901985168,0.5842083692550659,0.5495329797267914
30,supervised,backbone.layer2,6,6,0.08319804072380066,0.46682944893836975,0.2750137448310852
31,supervised,backbone.layer2,5,5,0.21799306571483612,0.3009105622768402,0.25945181399583817
32,supervised,backbone.layer2,4,4,0.5265992283821106,0.2926938533782959,0.40964654088020325
33,supervised,backbone.layer2,5,5,-0.16967318952083588,0.045251064002513885,-0.062211062759160995
34,supervised,backbone.layer2,9,9,0.4002547860145569,0.4032139480113983,0.4017343670129776
35,supervised,backbone.layer2,2,2,-0.17570531368255615,0.30202364921569824,0.06315916776657104
36,supervised,backbone.layer2,4,4,-0.06195278465747833,0.2091841697692871,0.07361569255590439
37,supervised,backbone.layer2,1,1,0.31670355796813965,0.5364903211593628,0.4265969395637512
38,supervised,backbone.layer2,9,9,0.08099770545959473,0.3929648995399475,0.23698130249977112
39,supervised,backbone.layer2,5,5,0.11269927024841309,0.32409998774528503,0.21839962899684906
40,supervised,backbone.layer2,4,4,-0.21329736709594727,0.23729956150054932,0.012001097202301025
41,supervised,backbone.layer2,6,6,-0.06505446135997772,0.2960224151611328,0.11548397690057755
42,supervised,backbone.layer2,5,5,-0.051862020045518875,0.1372160017490387,0.04267699085175991
43,supervised,backbone.layer2,6,6,-0.11253101378679276,0.3955017626285553,0.14148537442088127
44,supervised,backbone.layer2,0,0,0.3891552984714508,0.33154359459877014,0.3603494465351105
45,supervised,backbone.layer2,9,9,0.11072936654090881,0.3060292601585388,0.20837931334972382
46,supervised,backbone.layer2,3,3,0.20207786560058594,0.35578906536102295,0.27893346548080444
47,supervised,backbone.layer2,9,8,0.03955207020044327,0.27720004320144653,0.1583760567009449
48,supervised,backbone.layer2,7,7,0.5123502016067505,0.613501250743866,0.5629257261753082
49,supervised,backbone.layer2,6,6,-0.023705173283815384,0.3758189380168915,0.17605688236653805
50,supervised,backbone.layer2,9,9,-0.0039912075735628605,0.3471029996871948,0.17155589605681598
51,supervised,backbone.layer2,8,8,0.028637580573558807,0.4016469717025757,0.21514227613806725
52,supervised,backbone.layer2,0,3,-0.23019622266292572,0.17697155475616455,-0.026612333953380585
53,supervised,backbone.layer2,3,3,0.22411222755908966,0.4658339321613312,0.3449730798602104
54,supervised,backbone.layer2,8,8,0.41348057985305786,0.4051077365875244,0.40929415822029114
55,supervised,backbone.layer2,8,8,0.4102771580219269,0.553834080696106,0.4820556193590164
56,supervised,backbone.layer2,7,7,-0.16702573001384735,0.4097890853881836,0.12138167768716812
57,supervised,backbone.layer2,7,3,-0.1684514880180359,0.4372631907463074,0.13440585136413574
58,supervised,backbone.layer2,4,4,-0.17143483459949493,0.15802226960659027,-0.0067062824964523315
59,supervised,backbone.layer2,6,3,0.08289938420057297,0.4013293385505676,0.2421143613755703
60,supervised,backbone.layer2,7,7,0.2329142987728119,0.5164044499397278,0.37465937435626984
61,supervised,backbone.layer2,3,5,-0.08814048022031784,0.22103534638881683,0.0664474330842495
62,supervised,backbone.layer2,6,6,-0.17548474669456482,0.27584537863731384,0.05018031597137451
63,supervised,backbone.layer2,3,3,0.35632768273353577,0.4700549244880676,0.4131913036108017
0,supervised,backbone.layer3,3,3,0.2361958622932434,0.34999093413352966,0.29309339821338654
1,supervised,backbone.layer3,8,8,0.0875893235206604,0.46147534251213074,0.27453233301639557
2,supervised,backbone.layer3,8,8,-0.007489197887480259,0.48187822103500366,0.2371945115737617
3,supervised,backbone.layer3,0,0,0.13777455687522888,0.3228529393672943,0.2303137481212616
4,supervised,backbone.layer3,6,6,0.2723722457885742,0.4116475284099579,0.34200988709926605
5,supervised,backbone.layer3,6,6,-0.11501286178827286,0.4258281886577606,0.15540766343474388
6,supervised,backbone.layer3,1,1,0.5610762238502502,0.42799705266952515,0.4945366382598877
7,supervised,backbone.layer3,6,6,0.09880120307207108,0.45498883724212646,0.27689502015709877
8,supervised,backbone.layer3,3,3,0.030449917539954185,0.3790622651576996,0.20475609134882689
9,supervised,backbone.layer3,1,1,0.4616541266441345,0.4149177074432373,0.4382859170436859
10,supervised,backbone.layer3,0,0,-0.042180780321359634,0.4236758053302765,0.19074751250445843
11,supervised,backbone.layer3,9,9,0.04133985936641693,0.3262384831905365,0.18378917127847672
12,supervised,backbone.layer3,5,5,-0.09666473418474197,0.43410006165504456,0.1687176637351513
13,supervised,backbone.layer3,7,7,0.3371959626674652,0.3501364290714264,0.3436661958694458
14,supervised,backbone.layer3,9,9,-0.32086583971977234,0.35849741101264954,0.0188157856464386
15,supervised,backbone.layer3,8,8,0.14776477217674255,0.4535602331161499,0.30066250264644623
16,supervised,backbone.layer3,5,5,0.16408292949199677,0.4544752240180969,0.30927907675504684
17,supervised,backbone.layer3,7,7,0.18169888854026794,0.34791460633277893,0.26480674743652344
18,supervised,backbone.layer3,8,8,0.3089144229888916,0.4247817397117615,0.36684808135032654
19,supervised,backbone.layer3,6,6,0.26973214745521545,0.501110315322876,0.3854212313890457
20,supervised,backbone.layer3,7,7,0.07333962619304657,0.13483795523643494,0.10408879071474075
21,supervised,backbone.layer3,0,0,0.5010562539100647,0.35441166162490845,0.4277339577674866
22,supervised,backbone.layer3,4,4,0.21433140337467194,0.29787543416023254,0.25610341876745224
23,supervised,backbone.layer3,9,9,-0.15603379905223846,0.2970516085624695,0.07050890475511551
24,supervised,backbone.layer3,5,5,0.6434617042541504,0.47306951880455017,0.5582656115293503
25,supervised,backbone.layer3,2,2,0.44731152057647705,0.5913302898406982,0.5193209052085876
26,supervised,backbone.layer3,4,4,0.09650889784097672,0.3810184895992279,0.2387636937201023
27,supervised,backbone.layer3,0,0,-0.002293089870363474,0.3696565330028534,0.18368172156624496
28,supervised,backbone.layer3,9,9,-0.1479279100894928,0.37233197689056396,0.11220203340053558
29,supervised,backbone.layer3,6,6,-0.10994217544794083,0.5115839838981628,0.200820904225111
30,supervised,backbone.layer3,6,6,0.10428783297538757,0.5194405913352966,0.3118642121553421
31,supervised,backbone.layer3,5,5,0.6076121926307678,0.43470966815948486,0.5211609303951263
32,supervised,backbone.layer3,4,4,0.35077428817749023,0.40551239252090454,0.3781433403491974
33,supervised,backbone.layer3,5,5,0.04272328317165375,0.3476424217224121,0.19518285244703293
34,supervised,backbone.layer3,9,9,0.4143916368484497,0.40879014134407043,0.41159088909626007
35,supervised,backbone.layer3,2,2,-0.2217487394809723,0.31970658898353577,0.04897892475128174
36,supervised,backbone.layer3,4,4,0.2121691256761551,0.4641707241535187,0.3381699249148369
37,supervised,backbone.layer3,1,1,0.5911865830421448,0.41008996963500977,0.5006382763385773
38,supervised,backbone.layer3,9,9,0.23290957510471344,0.3872135579586029,0.3100615665316582
39,supervised,backbone.layer3,5,5,0.754254937171936,0.5538851618766785,0.6540700495243073
40,supervised,backbone.layer3,4,4,0.5611605048179626,0.3200948238372803,0.44062766432762146
41,supervised,backbone.layer3,6,6,0.28151172399520874,0.4358423054218292,0.358677014708519
42,supervised,backbone.layer3,5,5,-0.10756617039442062,0.3628179430961609,0.12762588635087013
43,supervised,backbone.layer3,6,6,0.5007172226905823,0.4444889724254608,0.47260309755802155
44,supervised,backbone.layer3,0,0,0.08671455085277557,0.3646993339061737,0.22570694237947464
45,supervised,backbone.layer3,9,9,0.2671830356121063,0.3731154799461365,0.3201492577791214
46,supervised,backbone.layer3,3,3,0.02210428938269615,0.3126886188983917,0.16739645414054394
47,supervised,backbone.layer3,9,8,0.038783252239227295,0.4675374925136566,0.25316037237644196
48,supervised,backbone.layer3,7,7,0.7195480465888977,0.4006817638874054,0.5601149052381516
49,supervised,backbone.layer3,6,6,0.11295224726200104,0.4282945394515991,0.2706233933568001
50,supervised,backbone.layer3,9,9,0.20068280398845673,0.3101206123828888,0.25540170818567276
51,supervised,backbone.layer3,8,8,-0.05592312663793564,0.5150582790374756,0.22956757619976997
52,supervised,backbone.layer3,0,3,0.5101631283760071,0.23789246380329132,0.3740277960896492
53,supervised,backbone.layer3,3,3,0.39369937777519226,0.5377864837646484,0.46574293076992035
54,supervised,backbone.layer3,8,8,0.7176370620727539,0.6254188418388367,0.6715279519557953
55,supervised,backbone.layer3,8,8,0.6610839366912842,0.46302685141563416,0.5620553940534592
56,supervised,backbone.layer3,7,7,0.07358982414007187,0.29855331778526306,0.18607157096266747
57,supervised,backbone.layer3,7,3,-0.2139406055212021,0.27235373854637146,0.029206566512584686
58,supervised,backbone.layer3,4,4,0.09655328094959259,0.2910754382610321,0.19381435960531235
59,supervised,backbone.layer3,6,3,0.21457558870315552,0.420858770608902,0.31771717965602875
60,supervised,backbone.layer3,7,7,0.728646993637085,0.4527350664138794,0.5906910300254822
61,supervised,backbone.layer3,3,5,-0.05000533163547516,0.3254331648349762,0.13771391659975052
62,supervised,backbone.layer3,6,6,0.4193241000175476,0.4890635311603546,0.4541938155889511
63,supervised,backbone.layer3,3,3,0.41125568747520447,0.34854739904403687,0.37990154325962067
0,supervised,backbone.layer4,3,3,0.4966072142124176,0.6201533675193787,0.5583802908658981
1,supervised,backbone.layer4,8,8,0.2678828537464142,0.5959755182266235,0.43192918598651886
2,supervised,backbone.layer4,8,8,0.4207984209060669,0.6627420783042908,0.5417702496051788
3,supervised,backbone.layer4,0,0,-0.004787908401340246,0.4776420295238495,0.23642706056125462
4,supervised,backbone.layer4,6,6,0.23322856426239014,0.47157424688339233,0.35240140557289124
5,supervised,backbone.layer4,6,6,0.47040319442749023,0.5876365900039673,0.5290198922157288
6,supervised,backbone.layer4,1,1,0.15150639414787292,0.5338824391365051,0.342694416642189
7,supervised,backbone.layer4,6,6,0.1600654423236847,0.5140383839607239,0.3370519131422043
8,supervised,backbone.layer4,3,3,0.5202752947807312,0.6319970488548279,0.5761361718177795
9,supervised,backbone.layer4,1,1,0.2116456776857376,0.5181946158409119,0.36492014676332474
10,supervised,backbone.layer4,0,0,0.4138164520263672,0.6078535318374634,0.5108349919319153
11,supervised,backbone.layer4,9,9,-0.20943939685821533,0.4942552149295807,0.14240790903568268
12,supervised,backbone.layer4,5,5,0.24501854181289673,0.5311225056648254,0.3880705237388611
13,supervised,backbone.layer4,7,7,0.36175212264060974,0.6363809108734131,0.4990665167570114
14,supervised,backbone.layer4,9,9,0.16088953614234924,0.548710286617279,0.35479991137981415
15,supervised,backbone.layer4,8,8,0.32924047112464905,0.6194528341293335,0.47434665262699127
16,supervised,backbone.layer4,5,5,0.481566846370697,0.5758882761001587,0.5287275612354279
17,supervised,backbone.layer4,7,7,-0.4439133405685425,0.5018044710159302,0.028945565223693848
18,supervised,backbone.layer4,8,8,-0.0935782790184021,0.5078805685043335,0.2071511447429657
19,supervised,backbone.layer4,6,6,0.5133339166641235,0.6153755784034729,0.5643547475337982
20,supervised,backbone.layer4,7,7,-0.0030649991240352392,0.4520767033100128,0.2245058520929888
21,supervised,backbone.layer4,0,0,0.7269536852836609,0.654765784740448,0.6908597350120544
22,supervised,backbone.layer4,4,4,0.48293450474739075,0.5235003232955933,0.503217414021492
23,supervised,backbone.layer4,9,9,-0.2969263195991516,0.5245183110237122,0.11379599571228027
24,supervised,backbone.layer4,5,5,0.6013737320899963,0.6688888669013977,0.635131299495697
25,supervised,backbone.layer4,2,2,0.21486632525920868,0.5533959865570068,0.38413115590810776
26,supervised,backbone.layer4,4,4,-0.35659363865852356,0.39217719435691833,0.017791777849197388
27,supervised,backbone.layer4,0,0,0.5096341371536255,0.6712232232093811,0.5904286801815033
28,supervised,backbone.layer4,9,9,-0.22280479967594147,0.5241657495498657,0.15068047493696213
29,supervised,backbone.layer4,6,6,0.3448082506656647,0.5578548908233643,0.45133157074451447
30,supervised,backbone.layer4,6,6,0.18258805572986603,0.5569531321525574,0.3697705939412117
31,supervised,backbone.layer4,5,5,0.6451443433761597,0.6764305830001831,0.6607874631881714
32,supervised,backbone.layer4,4,4,0.041705161333084106,0.37829554080963135,0.21000035107135773
33,supervised,backbone.layer4,5,5,0.3536376655101776,0.5410835146903992,0.4473605901002884
34,supervised,backbone.layer4,9,9,0.1671479195356369,0.525333821773529,0.346240870654583
35,supervised,backbone.layer4,2,2,-0.18553659319877625,0.3755896985530853,0.09502655267715454
36,supervised,backbone.layer4,4,4,0.23539602756500244,0.5829553008079529,0.40917566418647766
37,supervised,backbone.layer4,1,1,0.12236099690198898,0.43146437406539917,0.2769126854836941
38,supervised,backbone.layer4,9,9,0.3066681921482086,0.569607138633728,0.4381376653909683
39,supervised,backbone.layer4,5,5,0.5770851969718933,0.5757081508636475,0.5763966739177704
40,supervised,backbone.layer4,4,4,0.32996633648872375,0.5335267782211304,0.43174655735492706
41,supervised,backbone.layer4,6,6,0.3020998537540436,0.500121533870697,0.4011106938123703
42,supervised,backbone.layer4,5,5,0.3232027292251587,0.48626619577407837,0.40473446249961853
43,supervised,backbone.layer4,6,6,0.47942405939102173,0.6416913866996765,0.5605577230453491
44,supervised,backbone.layer4,0,0,0.14312304556369781,0.5322715044021606,0.33769727498292923
45,supervised,backbone.layer4,9,9,0.20884038507938385,0.5696948766708374,0.3892676308751106
46,supervised,backbone.layer4,3,3,0.65416020154953,0.6412811279296875,0.6477206647396088
47,supervised,backbone.layer4,9,8,0.03695090487599373,0.5036135315895081,0.2702822182327509
48,supervised,backbone.layer4,7,7,0.39882999658584595,0.5387181639671326,0.46877408027648926
49,supervised,backbone.layer4,6,6,0.4705635607242584,0.5951703786849976,0.532866969704628
50,supervised,backbone.layer4,9,9,-0.20990344882011414,0.5314751863479614,0.16078586876392365
51,supervised,backbone.layer4,8,8,0.051712121814489365,0.5780226588249207,0.314867390319705
52,supervised,backbone.layer4,0,3,0.5596619248390198,0.5147404670715332,0.5372011959552765
53,supervised,backbone.layer4,3,3,-0.20812290906906128,0.43332287669181824,0.11259998381137848
54,supervised,backbone.layer4,8,8,0.09193263202905655,0.5395018458366394,0.315717238932848
55,supervised,backbone.layer4,8,8,0.11162126809358597,0.4854409992694855,0.2985311336815357
56,supervised,backbone.layer4,7,7,-0.18095028400421143,0.4399370551109314,0.12949338555335999
57,supervised,backbone.layer4,7,3,0.49036964774131775,0.6062429547309875,0.5483063012361526
58,supervised,backbone.layer4,4,4,0.1246335431933403,0.5144187211990356,0.319526132196188
59,supervised,backbone.layer4,6,3,-0.19738253951072693,0.5526801943778992,0.17764882743358612
60,supervised,backbone.layer4,7,7,0.5281091928482056,0.5792644619941711,0.5536868274211884
61,supervised,backbone.layer4,3,5,0.4662216901779175,0.6230921149253845,0.544656902551651
62,supervised,backbone.layer4,6,6,0.4163512587547302,0.5680621266365051,0.4922066926956177
63,supervised,backbone.layer4,3,3,0.1044817641377449,0.47423481941223145,0.2893582917749882
64,supervised,backbone.layer1,6,6,0.12680767476558685,0.48943954706192017,0.3081236109137535
65,supervised,backbone.layer1,2,2,0.09911809861660004,0.37470754981040955,0.2369128242135048
66,supervised,backbone.layer1,1,1,0.10621871054172516,0.3487509489059448,0.227484829723835
67,supervised,backbone.layer1,2,2,-0.025668704882264137,0.002841279609128833,-0.011413712636567652
68,supervised,backbone.layer1,3,3,0.15245844423770905,0.42804840207099915,0.2902534231543541
69,supervised,backbone.layer1,7,7,0.0936422049999237,0.016797317191958427,0.05521976109594107
70,supervised,backbone.layer1,2,2,0.24350185692310333,0.07235600054264069,0.157928928732872
71,supervised,backbone.layer1,6,6,0.23333415389060974,0.45872586965560913,0.34603001177310944
72,supervised,backbone.layer1,8,8,0.320887953042984,0.17751744389533997,0.249202698469162
73,supervised,backbone.layer1,8,8,0.2107008844614029,0.18115440011024475,0.19592764228582382
74,supervised,backbone.layer1,0,0,-0.13257670402526855,0.2863193154335022,0.07687130570411682
75,supervised,backbone.layer1,2,2,-0.19375310838222504,0.31906336545944214,0.06265512853860855
76,supervised,backbone.layer1,9,9,0.05680733919143677,0.17624978721141815,0.11652856320142746
77,supervised,backbone.layer1,3,3,0.0332975797355175,0.11892581731081009,0.0761116985231638
78,supervised,backbone.layer1,3,3,0.07256393134593964,0.39460647106170654,0.2335852012038231
79,supervised,backbone.layer1,8,8,0.17741350829601288,0.12011033296585083,0.14876192063093185
80,supervised,backbone.layer1,8,8,0.048032790422439575,0.04956643655896187,0.04879961349070072
81,supervised,backbone.layer1,1,1,0.4184286594390869,0.44376131892204285,0.4310949891805649
82,supervised,backbone.layer1,1,1,0.5183547139167786,0.23863713443279266,0.3784959241747856
83,supervised,backbone.layer1,7,7,-0.035614583641290665,0.001382425776682794,-0.017116078932303935
84,supervised,backbone.layer1,2,2,-0.036150503903627396,0.15289199352264404,0.058370744809508324
85,supervised,backbone.layer1,5,5,-0.10238716751337051,0.167165607213974,0.03238921985030174
86,supervised,backbone.layer1,2,2,0.1183461993932724,0.3773731291294098,0.2478596642613411
87,supervised,backbone.layer1,7,7,0.05141935870051384,0.005162747111171484,0.028291052905842662
88,supervised,backbone.layer1,8,8,0.018200522288680077,0.20509175956249237,0.11164614092558622
89,supervised,backbone.layer1,9,9,-0.16012755036354065,0.03775449097156525,-0.0611865296959877
90,supervised,backbone.layer1,0,0,0.037001825869083405,0.35604003071784973,0.19652092829346657
91,supervised,backbone.layer1,3,3,0.05728998780250549,0.23395194113254547,0.14562096446752548
92,supervised,backbone.layer1,8,8,0.36858558654785156,0.20578961074352264,0.2871875986456871
93,supervised,backbone.layer1,6,6,0.19816473126411438,0.49311092495918274,0.34563782811164856
94,supervised,backbone.layer1,4,4,0.48113203048706055,0.2655028700828552,0.3733174502849579
95,supervised,backbone.layer1,6,6,0.08402224630117416,0.5110266208648682,0.29752443358302116
96,supervised,backbone.layer1,6,6,0.15953396260738373,0.4851668179035187,0.3223503902554512
97,supervised,backbone.layer1,0,0,0.470209538936615,0.40938401222229004,0.4397967755794525
98,supervised,backbone.layer1,0,0,-0.22284796833992004,0.36007174849510193,0.06861189007759094
99,supervised,backbone.layer1,7,7,0.01855815015733242,0.01519409567117691,0.016876122914254665
100,supervised,backbone.layer1,4,4,0.2643689215183258,0.33783504366874695,0.3011019825935364
101,supervised,backbone.layer1,5,5,0.04957786574959755,0.15163715183734894,0.10060750879347324
102,supervised,backbone.layer1,6,6,0.07428222894668579,0.4509410262107849,0.26261162757873535
103,supervised,backbone.layer1,3,3,0.071099653840065,0.20793668925762177,0.13951817154884338
104,supervised,backbone.layer1,1,1,-0.04461165890097618,0.31523507833480835,0.13531170971691608
105,supervised,backbone.layer1,1,1,0.5255258679389954,0.3649961054325104,0.44526098668575287
106,supervised,backbone.layer1,3,3,0.19211924076080322,0.20107276737689972,0.19659600406885147
107,supervised,backbone.layer1,6,6,-0.005430746823549271,0.38136082887649536,0.18796504102647305
108,supervised,backbone.layer1,8,8,0.19324582815170288,0.32617807388305664,0.25971195101737976
109,supervised,backbone.layer1,7,7,-0.10415400564670563,0.044838495552539825,-0.0296577550470829
110,supervised,backbone.layer1,4,4,-0.02426202781498432,0.018826020881533623,-0.0027180034667253494
111,supervised,backbone.layer1,0,0,-0.097434401512146,0.3198561668395996,0.1112108826637268
112,supervised,backbone.layer1,6,2,-0.008801748044788837,0.010875407606363297,0.0010368297807872295
113,supervised,backbone.layer1,2,2,0.08348160237073898,0.4411689341068268,0.2623252682387829
114,supervised,backbone.layer1,1,1,0.2576849162578583,0.41914382576942444,0.33841437101364136
