sample_idx,mode,layer,true_label,pred_label,corr_pca_xai,soft_iou_pca_xai,lsas
51,lejepa,backbone.layer1,8,8,0.4240403473377228,0.40162819623947144,0.4128342717885971
52,lejepa,backbone.layer1,0,6,0.0,0.0,0.0
53,lejepa,backbone.layer1,3,6,0.3950318694114685,0.227989062666893,0.31151046603918076
54,lejepa,backbone.layer1,8,8,-0.7084802985191345,0.14888401329517365,-0.27979814261198044
55,lejepa,backbone.layer1,8,1,-0.23676876723766327,0.3989830017089844,0.08110711723566055
56,lejepa,backbone.layer1,7,5,0.06679221242666245,0.3104497194290161,0.18862096592783928
57,lejepa,backbone.layer1,7,6,0.0,0.0,0.0
58,lejepa,backbone.layer1,4,1,-0.2042800933122635,0.25437092781066895,0.02504541724920273
59,lejepa,backbone.layer1,6,5,0.2714104652404785,0.3499479293823242,0.31067919731140137
60,lejepa,backbone.layer1,7,6,0.5603420734405518,0.4574362635612488,0.5088891685009003
61,lejepa,backbone.layer1,3,6,0.0,0.0,0.0
62,lejepa,backbone.layer1,6,7,0.0,0.0,0.0
63,lejepa,backbone.layer1,3,9,0.9338372945785522,0.7221269011497498,0.827982097864151
0,lejepa,backbone.layer2,3,1,0.7535592317581177,0.5397875308990479,0.6466733813285828
1,lejepa,backbone.layer2,8,0,0.6316075325012207,0.640733540058136,0.6361705362796783
2,lejepa,backbone.layer2,8,8,0.3772706091403961,0.45782530307769775,0.41754795610904694
3,lejepa,backbone.layer2,0,8,0.1044364646077156,0.5120744109153748,0.3082554377615452
4,lejepa,backbone.layer2,6,6,-0.09058266133069992,0.061817001551389694,-0.014382829889655113
5,lejepa,backbone.layer2,6,6,0.2977287173271179,0.3481205999851227,0.3229246586561203
6,lejepa,backbone.layer2,1,6,-0.6956921219825745,0.2452758401632309,-0.22520814090967178
7,lejepa,backbone.layer2,6,7,0.7693295478820801,0.603870153427124,0.686599850654602
8,lejepa,backbone.layer2,3,5,-0.17493373155593872,0.3960571885108948,0.11056172847747803
9,lejepa,backbone.layer2,1,8,0.5302225947380066,0.5086767673492432,0.5194496810436249
10,lejepa,backbone.layer2,0,8,0.24287062883377075,0.0409693717956543,0.14192000031471252
11,lejepa,backbone.layer2,9,7,-0.18447934091091156,0.31438595056533813,0.06495330482721329
12,lejepa,backbone.layer2,5,6,-0.5255685448646545,0.12683716416358948,-0.19936569035053253
13,lejepa,backbone.layer2,7,5,-0.12070891261100769,0.24688057601451874,0.06308583170175552
14,lejepa,backbone.layer2,9,1,0.5782141089439392,0.5289949774742126,0.5536045432090759
15,lejepa,backbone.layer2,8,1,0.13101443648338318,0.4764263927936554,0.3037204146385193
16,lejepa,backbone.layer2,5,7,-0.32967138290405273,0.2787505090236664,-0.025460436940193176
17,lejepa,backbone.layer2,7,1,0.6585965156555176,0.5374419689178467,0.5980192422866821
18,lejepa,backbone.layer2,8,0,0.7647317051887512,0.5284069180488586,0.6465693116188049
19,lejepa,backbone.layer2,6,6,-0.13636687397956848,0.044032465666532516,-0.04616720415651798
20,lejepa,backbone.layer2,7,7,-0.3519098162651062,0.33778196573257446,-0.007063925266265869
21,lejepa,backbone.layer2,0,0,-0.4565271735191345,0.3770025968551636,-0.039762288331985474
22,lejepa,backbone.layer2,4,5,-0.2872556149959564,0.17522938549518585,-0.056013114750385284
23,lejepa,backbone.layer2,9,7,0.29021403193473816,0.4274253845214844,0.35881970822811127
24,lejepa,backbone.layer2,5,7,-0.04180483892560005,0.3302380442619324,0.14421660266816616
25,lejepa,backbone.layer2,2,7,-0.14524228870868683,0.4963715374469757,0.17556462436914444
26,lejepa,backbone.layer2,4,6,-0.04366184398531914,0.0636400580406189,0.00998910702764988
27,lejepa,backbone.layer2,0,9,0.9589169025421143,0.48660629987716675,0.7227616012096405
28,lejepa,backbone.layer2,9,1,0.6282287240028381,0.5720462799072266,0.6001375019550323
29,lejepa,backbone.layer2,6,6,-0.1435207724571228,0.04560386389493942,-0.04895845428109169
30,lejepa,backbone.layer2,6,6,-0.09856324642896652,0.052057016640901566,-0.02325311489403248
31,lejepa,backbone.layer2,5,6,-0.11213209480047226,0.19909735023975372,0.04348262771964073
32,lejepa,backbone.layer2,4,5,-0.1656016707420349,0.3008196949958801,0.06760901212692261
33,lejepa,backbone.layer2,5,7,-0.39021921157836914,0.26167187094688416,-0.06427367031574249
34,lejepa,backbone.layer2,9,8,0.706017792224884,0.49587833881378174,0.6009480655193329
35,lejepa,backbone.layer2,2,5,-0.11576411128044128,0.31936508417129517,0.10180048644542694
36,lejepa,backbone.layer2,4,6,-0.42544466257095337,0.19863411784172058,-0.1134052723646164
37,lejepa,backbone.layer2,1,9,0.7256203889846802,0.5601351857185364,0.6428777873516083
38,lejepa,backbone.layer2,9,7,-0.2400948852300644,0.43620026111602783,0.09805268794298172
39,lejepa,backbone.layer2,5,5,-0.12988807260990143,0.4456074833869934,0.157859705388546
40,lejepa,backbone.layer2,4,8,0.20912829041481018,0.43651798367500305,0.3228231370449066
41,lejepa,backbone.layer2,6,6,0.6878191828727722,0.3998411297798157,0.543830156326294
42,lejepa,backbone.layer2,5,5,0.36459460854530334,0.4412705898284912,0.4029325991868973
43,lejepa,backbone.layer2,6,6,-0.11416542530059814,0.13441021740436554,0.010122396051883698
44,lejepa,backbone.layer2,0,0,0.0,0.0,0.0
45,lejepa,backbone.layer2,9,8,0.1345670223236084,0.4526842534542084,0.2936256378889084
46,lejepa,backbone.layer2,3,6,-0.503309428691864,0.2347264438867569,-0.13429149240255356
47,lejepa,backbone.layer2,9,8,0.2528504431247711,0.4954673647880554,0.37415890395641327
48,lejepa,backbone.layer2,7,6,-0.1796884387731552,0.03424070030450821,-0.0727238692343235
49,lejepa,backbone.layer2,6,6,-0.05704379826784134,0.004701908212155104,-0.026170945027843118
50,lejepa,backbone.layer2,9,8,0.29729482531547546,0.44821697473526,0.37275590002536774
51,lejepa,backbone.layer2,8,8,0.5380427837371826,0.49135127663612366,0.5146970301866531
52,lejepa,backbone.layer2,0,6,-0.08126364648342133,0.22558489441871643,0.07216062396764755
53,lejepa,backbone.layer2,3,6,-0.2750738561153412,0.0801878571510315,-0.09744299948215485
54,lejepa,backbone.layer2,8,8,0.4930691123008728,0.4963334798812866,0.4947012960910797
55,lejepa,backbone.layer2,8,1,-0.34487274289131165,0.4412505030632019,0.04818888008594513
56,lejepa,backbone.layer2,7,5,-0.214937224984169,0.4862217605113983,0.13564226776361465
57,lejepa,backbone.layer2,7,6,0.15217693150043488,0.38625267148017883,0.26921480149030685
58,lejepa,backbone.layer2,4,1,0.04006559029221535,0.4563412368297577,0.24820341356098652
59,lejepa,backbone.layer2,6,5,0.08682990819215775,0.2644854187965393,0.17565766349434853
60,lejepa,backbone.layer2,7,6,0.13032667338848114,0.059372395277023315,0.09484953433275223
61,lejepa,backbone.layer2,3,6,-0.08325299620628357,0.2564573884010315,0.08660219609737396
62,lejepa,backbone.layer2,6,7,0.4134427011013031,0.3316773474216461,0.3725600242614746
63,lejepa,backbone.layer2,3,9,0.9765272736549377,0.5219932198524475,0.7492602467536926
0,lejepa,backbone.layer3,3,1,0.8790044784545898,0.4488655924797058,0.6639350354671478
1,lejepa,backbone.layer3,8,0,0.7420323491096497,0.3840664029121399,0.5630493760108948
2,lejepa,backbone.layer3,8,8,0.8043733239173889,0.4750029146671295,0.6396881192922592
3,lejepa,backbone.layer3,0,8,0.0,0.0,0.0
4,lejepa,backbone.layer3,6,6,0.35612964630126953,0.4476776421070099,0.4019036442041397
5,lejepa,backbone.layer3,6,6,0.7333707809448242,0.4357379674911499,0.5845543742179871
6,lejepa,backbone.layer3,1,6,0.6548506021499634,0.5141049027442932,0.5844777524471283
7,lejepa,backbone.layer3,6,7,0.8589677810668945,0.7174368500709534,0.788202315568924
8,lejepa,backbone.layer3,3,5,0.6855906248092651,0.5700716376304626,0.6278311312198639
9,lejepa,backbone.layer3,1,8,0.811034619808197,0.40043964982032776,0.6057371348142624
10,lejepa,backbone.layer3,0,8,0.15811511874198914,0.379459410905838,0.2687872648239136
11,lejepa,backbone.layer3,9,7,0.7103812098503113,0.5142553448677063,0.6123182773590088
12,lejepa,backbone.layer3,5,6,0.07090352475643158,0.3659299314022064,0.218416728079319
13,lejepa,backbone.layer3,7,5,0.8001106977462769,0.6611309051513672,0.730620801448822
14,lejepa,backbone.layer3,9,1,0.4077623784542084,0.46288594603538513,0.43532416224479675
15,lejepa,backbone.layer3,8,1,0.41147592663764954,0.5311812162399292,0.47132857143878937
16,lejepa,backbone.layer3,5,7,0.5003566741943359,0.5309051871299744,0.5156309306621552
17,lejepa,backbone.layer3,7,1,0.3816904127597809,0.38456547260284424,0.38312794268131256
18,lejepa,backbone.layer3,8,0,0.2723570466041565,0.2769452929496765,0.2746511697769165
19,lejepa,backbone.layer3,6,6,0.5114863514900208,0.45873984694480896,0.48511309921741486
20,lejepa,backbone.layer3,7,7,0.8033750653266907,0.6442568898200989,0.7238159775733948
21,lejepa,backbone.layer3,0,0,0.11361949890851974,0.46041494607925415,0.28701722249388695
22,lejepa,backbone.layer3,4,5,0.64631187915802,0.5645021200180054,0.6054069995880127
23,lejepa,backbone.layer3,9,7,0.8053897619247437,0.7059131860733032,0.7556514739990234
24,lejepa,backbone.layer3,5,7,0.8276416063308716,0.7001250386238098,0.7638833224773407
25,lejepa,backbone.layer3,2,7,0.8039191365242004,0.677100658416748,0.7405098974704742
26,lejepa,backbone.layer3,4,6,0.6622273921966553,0.4262140393257141,0.5442207157611847
27,lejepa,backbone.layer3,0,9,0.0,0.0,0.0
28,lejepa,backbone.layer3,9,1,0.02379172295331955,0.28047001361846924,0.1521308682858944
29,lejepa,backbone.layer3,6,6,0.7056233882904053,0.3936539590358734,0.5496386736631393
30,lejepa,backbone.layer3,6,6,0.8226042985916138,0.6021673083305359,0.7123858034610748
31,lejepa,backbone.layer3,5,6,0.6249579191207886,0.5535094738006592,0.5892336964607239
32,lejepa,backbone.layer3,4,5,0.7008723616600037,0.6076701283454895,0.6542712450027466
33,lejepa,backbone.layer3,5,7,0.823391318321228,0.6580303907394409,0.7407108545303345
34,lejepa,backbone.layer3,9,8,0.6604769825935364,0.1844925880432129,0.42248478531837463
35,lejepa,backbone.layer3,2,5,0.7983176112174988,0.6358566880226135,0.7170871496200562
36,lejepa,backbone.layer3,4,6,0.7079319357872009,0.5916984677314758,0.6498152017593384
37,lejepa,backbone.layer3,1,9,0.0,0.0,0.0
38,lejepa,backbone.layer3,9,7,0.646648108959198,0.5956390500068665,0.6211435794830322
39,lejepa,backbone.layer3,5,5,0.7362061142921448,0.5834450721740723,0.6598255932331085
40,lejepa,backbone.layer3,4,8,0.43471652269363403,0.15629690885543823,0.29550671577453613
41,lejepa,backbone.layer3,6,6,0.8039257526397705,0.5318284034729004,0.6678770780563354
42,lejepa,backbone.layer3,5,5,0.8051282167434692,0.6667059659957886,0.7359170913696289
43,lejepa,backbone.layer3,6,6,0.5080925226211548,0.30722787976264954,0.40766020119190216
44,lejepa,backbone.layer3,0,0,-0.1913919448852539,0.019733931869268417,-0.08582900650799274
45,lejepa,backbone.layer3,9,8,0.0,0.0,0.0
46,lejepa,backbone.layer3,3,6,0.028948908671736717,0.3211355209350586,0.17504221480339766
47,lejepa,backbone.layer3,9,8,0.1721576303243637,0.08091529458761215,0.12653646245598793
48,lejepa,backbone.layer3,7,6,0.5490355491638184,0.3270151615142822,0.4380253553390503
49,lejepa,backbone.layer3,6,6,0.7458319664001465,0.43860891461372375,0.5922204405069351
50,lejepa,backbone.layer3,9,8,0.3717591166496277,0.1123502179980278,0.24205466732382774
51,lejepa,backbone.layer3,8,8,0.7204427123069763,0.2625243067741394,0.49148350954055786
52,lejepa,backbone.layer3,0,6,0.6906343698501587,0.4163786470890045,0.5535065084695816
53,lejepa,backbone.layer3,3,6,0.24730898439884186,0.398103803396225,0.3227063938975334
54,lejepa,backbone.layer3,8,8,0.692719042301178,0.27259716391563416,0.48265810310840607
55,lejepa,backbone.layer3,8,1,0.2795110046863556,0.4476584792137146,0.3635847419500351
56,lejepa,backbone.layer3,7,5,0.6940586566925049,0.5768906474113464,0.6354746520519257
57,lejepa,backbone.layer3,7,6,0.6320327520370483,0.48464444279670715,0.5583385974168777
58,lejepa,backbone.layer3,4,1,0.5811395049095154,0.4257781505584717,0.5034588277339935
59,lejepa,backbone.layer3,6,5,0.7569013237953186,0.6332920789718628,0.6950967013835907
60,lejepa,backbone.layer3,7,6,0.7238755226135254,0.6289451122283936,0.6764103174209595
61,lejepa,backbone.layer3,3,6,0.7250056862831116,0.5299877524375916,0.6274967193603516
62,lejepa,backbone.layer3,6,7,0.8250320553779602,0.6461486220359802,0.7355903387069702
63,lejepa,backbone.layer3,3,9,0.2976391911506653,0.06473969668149948,0.18118944391608238
0,lejepa,backbone.layer4,3,1,-0.3100520670413971,0.31324952840805054,0.0015987306833267212
1,lejepa,backbone.layer4,8,0,-0.4310927391052246,0.38269248604774475,-0.02420012652873993
2,lejepa,backbone.layer4,8,8,-0.062452610582113266,0.3890613615512848,0.16330437548458576
3,lejepa,backbone.layer4,0,8,-0.06695407629013062,0.3832777738571167,0.15816184878349304
4,lejepa,backbone.layer4,6,6,0.6409307718276978,0.530983030796051,0.5859569013118744
5,lejepa,backbone.layer4,6,6,0.6481122970581055,0.5265500545501709,0.5873311758041382
6,lejepa,backbone.layer4,1,6,0.6939060091972351,0.5144257545471191,0.6041658818721771
7,lejepa,backbone.layer4,6,7,0.6957679986953735,0.5011929273605347,0.5984804630279541
8,lejepa,backbone.layer4,3,5,0.7415462136268616,0.5192005038261414,0.6303733587265015
9,lejepa,backbone.layer4,1,8,-0.10376317799091339,0.40995243191719055,0.15309462696313858
10,lejepa,backbone.layer4,0,8,-0.10462978482246399,0.4584636986255646,0.1769169569015503
11,lejepa,backbone.layer4,9,7,0.7781456708908081,0.4443013370037079,0.611223503947258
12,lejepa,backbone.layer4,5,6,0.6006703972816467,0.5160787105560303,0.5583745539188385
13,lejepa,backbone.layer4,7,5,0.7650314569473267,0.5190560221672058,0.6420437395572662
14,lejepa,backbone.layer4,9,1,-0.11597900092601776,0.40061426162719727,0.14231763035058975
15,lejepa,backbone.layer4,8,1,-0.07665970176458359,0.4280874729156494,0.1757138855755329
16,lejepa,backbone.layer4,5,7,0.7036397457122803,0.45612356066703796,0.5798816531896591
17,lejepa,backbone.layer4,7,1,-0.13642212748527527,0.2889557182788849,0.07626679539680481
18,lejepa,backbone.layer4,8,0,-0.4942963123321533,0.2983335852622986,-0.09798136353492737
19,lejepa,backbone.layer4,6,6,0.6371942758560181,0.5277339816093445,0.5824641287326813
20,lejepa,backbone.layer4,7,7,0.7313827276229858,0.5002946257591248,0.6158386766910553
21,lejepa,backbone.layer4,0,0,-0.1597745567560196,0.5398677587509155,0.19004660099744797
22,lejepa,backbone.layer4,4,5,0.7893471717834473,0.5253163576126099,0.6573317646980286
23,lejepa,backbone.layer4,9,7,0.675563395023346,0.4876801073551178,0.5816217511892319
24,lejepa,backbone.layer4,5,7,0.6719462871551514,0.4978267252445221,0.5848865061998367
25,lejepa,backbone.layer4,2,7,0.6930898427963257,0.490840345621109,0.5919650942087173
26,lejepa,backbone.layer4,4,6,0.6974020600318909,0.5253854393959045,0.6113937497138977
27,lejepa,backbone.layer4,0,9,-0.7279403805732727,0.28802216053009033,-0.2199591100215912
28,lejepa,backbone.layer4,9,1,-0.2798354923725128,0.250953733921051,-0.014440879225730896
29,lejepa,backbone.layer4,6,6,0.6461251378059387,0.5198339819908142,0.5829795598983765
30,lejepa,backbone.layer4,6,6,0.6739423871040344,0.5237375497817993,0.5988399684429169
31,lejepa,backbone.layer4,5,6,0.6415753364562988,0.5296892523765564,0.5856322944164276
32,lejepa,backbone.layer4,4,5,0.7504293322563171,0.5132411122322083,0.6318352222442627
33,lejepa,backbone.layer4,5,7,0.6605268716812134,0.5003946423530579,0.5804607570171356
34,lejepa,backbone.layer4,9,8,0.00424078106880188,0.43421000242233276,0.21922539174556732
35,lejepa,backbone.layer4,2,5,0.7615769505500793,0.5230928063392639,0.6423348784446716
36,lejepa,backbone.layer4,4,6,0.6191573739051819,0.5240018963813782,0.57157963514328
37,lejepa,backbone.layer4,1,9,-0.636389970779419,0.29123300313949585,-0.17257848381996155
38,lejepa,backbone.layer4,9,7,0.6899898648262024,0.5093481540679932,0.5996690094470978
39,lejepa,backbone.layer4,5,5,0.7340688705444336,0.5248667597770691,0.6294678151607513
40,lejepa,backbone.layer4,4,8,0.026701662689447403,0.40897393226623535,0.21783779747784138
41,lejepa,backbone.layer4,6,6,0.6678363680839539,0.5246906876564026,0.5962635278701782
42,lejepa,backbone.layer4,5,5,0.7366237044334412,0.5162639021873474,0.6264438033103943
43,lejepa,backbone.layer4,6,6,0.6258086562156677,0.5143551230430603,0.570081889629364
44,lejepa,backbone.layer4,0,0,0.5139431357383728,0.43486014008522034,0.47440163791179657
45,lejepa,backbone.layer4,9,8,-0.13233470916748047,0.3809879720211029,0.12432663142681122
46,lejepa,backbone.layer4,3,6,0.6184276342391968,0.5150042176246643,0.5667159259319305
47,lejepa,backbone.layer4,9,8,-0.1547543704509735,0.36301475763320923,0.10413019359111786
48,lejepa,backbone.layer4,7,6,0.6342203617095947,0.5273393988609314,0.5807798802852631
49,lejepa,backbone.layer4,6,6,0.6423880457878113,0.5228253602981567,0.582606703042984
50,lejepa,backbone.layer4,9,8,-0.004240050911903381,0.4333000183105469,0.21452998369932175
51,lejepa,backbone.layer4,8,8,-0.14812849462032318,0.38071945309638977,0.1162954792380333
52,lejepa,backbone.layer4,0,6,0.6443607211112976,0.5249965190887451,0.5846786201000214
53,lejepa,backbone.layer4,3,6,0.6400803923606873,0.5239281058311462,0.5820042490959167
54,lejepa,backbone.layer4,8,8,-0.20759615302085876,0.38659077882766724,0.08949731290340424
55,lejepa,backbone.layer4,8,1,-0.07469931244850159,0.3704850375652313,0.14789286255836487
56,lejepa,backbone.layer4,7,5,0.7306329607963562,0.5485831499099731,0.6396080553531647
57,lejepa,backbone.layer4,7,6,0.6830485463142395,0.5263089537620544,0.604678750038147
58,lejepa,backbone.layer4,4,1,-0.012013107538223267,0.4378211796283722,0.21290403604507446
59,lejepa,backbone.layer4,6,5,0.7447518706321716,0.5095512270927429,0.6271515488624573
60,lejepa,backbone.layer4,7,6,0.5538312196731567,0.5146384835243225,0.5342348515987396
61,lejepa,backbone.layer4,3,6,0.6279600858688354,0.5195201635360718,0.5737401247024536
62,lejepa,backbone.layer4,6,7,0.7667518854141235,0.5092551112174988,0.6380034983158112
63,lejepa,backbone.layer4,3,9,-0.671057403087616,0.2495819628238678,-0.21073772013187408
64,lejepa,backbone.layer1,6,6,-0.3039565980434418,0.3984326720237732,0.04723803699016571
65,lejepa,backbone.layer1,2,6,0.02230331115424633,0.020318537950515747,0.02131092455238104
66,lejepa,backbone.layer1,1,7,0.30676424503326416,0.4130615293979645,0.3599128872156143
67,lejepa,backbone.layer1,2,0,0.3031802773475647,0.12085162103176117,0.21201594918966293
68,lejepa,backbone.layer1,3,7,0.188089981675148,0.015141097828745842,0.10161553975194693
69,lejepa,backbone.layer1,7,9,0.7951449155807495,0.4355497360229492,0.6153473258018494
70,lejepa,backbone.layer1,2,7,0.2575632929801941,0.12783122062683105,0.19269725680351257
71,lejepa,backbone.layer1,6,6,0.0,0.0,0.0
72,lejepa,backbone.layer1,8,5,0.40356579422950745,0.14336812496185303,0.27346695959568024
73,lejepa,backbone.layer1,8,8,0.3014613687992096,0.43961989879608154,0.37054063379764557
74,lejepa,backbone.layer1,0,9,-0.3486659526824951,0.029046298936009407,-0.15980982687324286
75,lejepa,backbone.layer1,2,5,0.7133483290672302,0.12124980241060257,0.4172990657389164
76,lejepa,backbone.layer1,9,7,0.0,0.0,0.0
77,lejepa,backbone.layer1,3,5,-0.19179843366146088,0.32226333022117615,0.06523244827985764
78,lejepa,backbone.layer1,3,6,0.0,0.0,0.0
79,lejepa,backbone.layer1,8,0,-0.2471301406621933,0.4480435848236084,0.10045672208070755
80,lejepa,backbone.layer1,8,8,-0.6891185641288757,0.2878887355327606,-0.20061491429805756
81,lejepa,backbone.layer1,1,6,0.0,0.0,0.0
82,lejepa,backbone.layer1,1,1,0.8934494256973267,0.35684946179389954,0.6251494437456131
83,lejepa,backbone.layer1,7,8,-0.5016172528266907,0.4628872275352478,-0.019365012645721436
84,lejepa,backbone.layer1,2,9,-0.14951092004776,0.45260730385780334,0.15154819190502167
85,lejepa,backbone.layer1,5,8,0.6353756785392761,0.34658747911453247,0.4909815788269043
86,lejepa,backbone.layer1,2,8,0.3433684706687927,0.3919650912284851,0.3676667809486389
87,lejepa,backbone.layer1,7,0,0.05262676626443863,0.48267948627471924,0.26765312626957893
88,lejepa,backbone.layer1,8,9,0.43962448835372925,0.4563542306423187,0.447989359498024
89,lejepa,backbone.layer1,9,8,-0.27293965220451355,0.18219268321990967,-0.04537348449230194
90,lejepa,backbone.layer1,0,8,0.47903862595558167,0.22636060416698456,0.3526996150612831
91,lejepa,backbone.layer1,3,6,0.28435781598091125,0.022835154086351395,0.15359648503363132
92,lejepa,backbone.layer1,8,0,-0.373250275850296,0.45309242606163025,0.039921075105667114
93,lejepa,backbone.layer1,6,7,0.10363782197237015,0.3602180480957031,0.23192793503403664
94,lejepa,backbone.layer1,4,6,0.1964886635541916,0.09106307476758957,0.14377586916089058
95,lejepa,backbone.layer1,6,7,0.9051175117492676,0.3059776723384857,0.6055475920438766
96,lejepa,backbone.layer1,6,6,0.14071349799633026,0.07727678120136261,0.10899513959884644
97,lejepa,backbone.layer1,0,8,-0.8328101634979248,0.13958829641342163,-0.3466109335422516
98,lejepa,backbone.layer1,0,0,-0.3469774127006531,0.41450271010398865,0.033762648701667786
99,lejepa,backbone.layer1,7,9,0.816286027431488,0.6554297804832458,0.7358579039573669
100,lejepa,backbone.layer1,4,8,0.07411382347345352,0.3117225468158722,0.19291818514466286
101,lejepa,backbone.layer1,5,5,-0.1682446002960205,0.33829712867736816,0.08502626419067383
102,lejepa,backbone.layer1,6,6,0.0,0.0,0.0
103,lejepa,backbone.layer1,3,9,0.9396621584892273,0.6694371104240417,0.8045496344566345
104,lejepa,backbone.layer1,1,5,0.010588487610220909,0.3257051706314087,0.1681468291208148
105,lejepa,backbone.layer1,1,8,0.007453135680407286,0.4900985360145569,0.24877583584748209
106,lejepa,backbone.layer1,3,6,-0.05389944091439247,0.14780539274215698,0.046952975913882256
107,lejepa,backbone.layer1,6,6,0.0,0.0,0.0
108,lejepa,backbone.layer1,8,9,0.9157530069351196,0.6575046181678772,0.7866288125514984
109,lejepa,backbone.layer1,7,0,0.7398481369018555,0.5875253677368164,0.6636867523193359
110,lejepa,backbone.layer1,4,6,0.0,0.0,0.0
111,lejepa,backbone.layer1,0,1,-0.29017043113708496,0.1594918668270111,-0.06533928215503693
112,lejepa,backbone.layer1,6,6,0.0,0.0,0.0
113,lejepa,backbone.layer1,2,9,0.6678285002708435,0.4073229134082794,0.5375757068395615
114,lejepa,backbone.layer1,1,7,-0.4463864266872406,0.3317338824272156,-0.05732627213001251
115,lejepa,backbone.layer1,3,7,0.77153480052948,0.20438137650489807,0.487958088517189
