sample_idx,sample_id,mode,architecture,xai_method,target,layer,true_label,pred_label,target_label,corr_pca_xai,soft_iou_pca_xai,iou_pca_gt,iou_xai_gt,soft_iou_pca_gt,soft_iou_xai_gt,object_focus_pca,object_focus_xai,foreground_area,pca_stability,g_lsas_no_stability,g_lsas,top_frac
5,n01443537/ILSVRC2012_val_00020785,lejepa,resnet18_imagenet,gradcam,predicted,backbone.layer2,0,89,89,-0.07073751837015152,0.13928531110286713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9861332178115845,-0.02829500734806061,0.12316185124218464,0.2
6,n01443537/ILSVRC2012_val_00021905,lejepa,resnet18_imagenet,gradcam,predicted,backbone.layer2,0,56,56,0.16748438775539398,0.3339053988456726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9920473694801331,0.06699375510215759,0.20742664113640782,0.2
7,n01443537/ILSVRC2012_val_00026064,lejepa,resnet18_imagenet,gradcam,predicted,backbone.layer2,0,66,66,0.1978873759508133,0.33049172163009644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9773535132408142,0.07915495038032533,0.21586360856890677,0.2
8,n01443537/ILSVRC2012_val_00028713,lejepa,resnet18_imagenet,gradcam,predicted,backbone.layer2,0,33,33,0.05216154083609581,0.18419772386550903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9909848570823669,0.020864616334438327,0.16690426785498857,0.2
9,n01443537/ILSVRC2012_val_00032235,lejepa,resnet18_imagenet,gradcam,predicted,backbone.layer2,0,89,89,0.10849152505397797,0.41811856627464294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8910146355628967,0.04339661002159119,0.1716242291033268,0.2
10,n01443537/ILSVRC2012_val_00032258,lejepa,resnet18_imagenet,gradcam,predicted,backbone.layer2,0,7,7,-0.048976898193359375,0.18597106635570526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9988085627555847,-0.01959075927734375,0.1326793700456619,0.2
11,n01443537/ILSVRC2012_val_00037846,lejepa,resnet18_imagenet,gradcam,predicted,backbone.layer2,0,61,61,0.32496342062950134,0.3944445848464966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9950077533721924,0.12998536825180054,0.26298836022615435,0.2
12,n01443537/ILSVRC2012_val_00038057,lejepa,resnet18_imagenet,gradcam,predicted,backbone.layer2,0,23,23,-0.02752762660384178,0.04392285645008087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9964456558227539,-0.011011050641536714,0.13983217906206846,0.2
13,n01443537/ILSVRC2012_val_00045761,lejepa,resnet18_imagenet,gradcam,predicted,backbone.layer2,0,39,39,0.016888301819562912,0.2686869204044342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9995617270469666,0.006755320727825165,0.15584516469389198,0.2
14,n01443537/ILSVRC2012_val_00048864,lejepa,resnet18_imagenet,gradcam,predicted,backbone.layer2,0,42,42,0.032935868948698044,0.1333950310945511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9988150000572205,0.013174347579479218,0.16134980414062738,0.2
15,n01491361/ILSVRC2012_val_00002922,lejepa,resnet18_imagenet,gradcam,predicted,backbone.layer2,1,63,63,0.22059626877307892,0.38758164644241333,0.07338600886487824,0.0074886042978049745,0.18020300567150116,0.085350900888443,0.31541094183921814,0.17955172061920166,0.3550302933672762,0.9755188226699829,0.11250089145803653,0.24375517076174585,0.2
0,n01443537/ILSVRC2012_val_00004677,lejepa,resnet18_imagenet,gradcam,predicted,backbone.layer3,0,50,50,-0.18604950606822968,0.26878127455711365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9895603656768799,-0.07441980242729188,0.08331672772765158,0.2
1,n01443537/ILSVRC2012_val_00006007,lejepa,resnet18_imagenet,gradcam,predicted,backbone.layer3,0,61,61,-0.0010875384323298931,0.3921567499637604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9900644421577454,-0.00043501537293195726,0.14812902787234633,0.2
2,n01443537/ILSVRC2012_val_00013623,lejepa,resnet18_imagenet,gradcam,predicted,backbone.layer3,0,10,10,-0.1690642386674881,0.29352355003356934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9974071383476257,-0.06762569546699525,0.09043858721852302,0.2
3,n01443537/ILSVRC2012_val_00018075,lejepa,resnet18_imagenet,gradcam,predicted,backbone.layer3,0,89,89,0.07074178755283356,0.2793205976486206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9978198409080505,0.028296715021133425,0.17443260177969933,0.2
4,n01443537/ILSVRC2012_val_00020436,lejepa,resnet18_imagenet,gradcam,predicted,backbone.layer3,0,93,93,-0.16290271282196045,0.19839313626289368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9491475224494934,-0.06516108512878419,0.08535617887973784,0.2
5,n01443537/ILSVRC2012_val_00020785,lejepa,resnet18_imagenet,gradcam,predicted,backbone.layer3,0,89,89,-0.2210657000541687,0.2052508443593979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9943992495536804,-0.08842628002166748,0.07178689241409301,0.2
6,n01443537/ILSVRC2012_val_00021905,lejepa,resnet18_imagenet,gradcam,predicted,backbone.layer3,0,56,56,0.2469927817583084,0.3036847710609436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9984208941459656,0.09879711270332336,0.23621060773730276,0.2
7,n01443537/ILSVRC2012_val_00026064,lejepa,resnet18_imagenet,gradcam,predicted,backbone.layer3,0,66,66,-0.28840434551239014,0.17203277349472046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9908504486083984,-0.11536173820495606,0.04768604636192321,0.2
8,n01443537/ILSVRC2012_val_00028713,lejepa,resnet18_imagenet,gradcam,predicted,backbone.layer3,0,33,33,-0.12599581480026245,0.3048809766769409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.993497908115387,-0.050398325920104986,0.1049261510372162,0.2
9,n01443537/ILSVRC2012_val_00032235,lejepa,resnet18_imagenet,gradcam,predicted,backbone.layer3,0,89,89,-0.18280041217803955,0.2606559693813324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9945380091667175,-0.07312016487121582,0.0852005571126938,0.2
10,n01443537/ILSVRC2012_val_00032258,lejepa,resnet18_imagenet,gradcam,predicted,backbone.layer3,0,7,7,-0.07184809446334839,0.14740030467510223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9991636872291565,-0.028739237785339357,0.12472772002220153,0.2
11,n01443537/ILSVRC2012_val_00037846,lejepa,resnet18_imagenet,gradcam,predicted,backbone.layer3,0,61,61,-0.29147785902023315,0.2339261919260025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9921610355377197,-0.11659114360809326,0.04680690467357636,0.2
12,n01443537/ILSVRC2012_val_00038057,lejepa,resnet18_imagenet,gradcam,predicted,backbone.layer3,0,23,23,-0.15992823243141174,0.11183159053325653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9972900748252869,-0.0639712929725647,0.09361862987279893,0.2
13,n01443537/ILSVRC2012_val_00045761,lejepa,resnet18_imagenet,gradcam,predicted,backbone.layer3,0,39,39,0.07352600246667862,0.37173929810523987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9996148943901062,0.02941040098667145,0.17567633502185345,0.2
14,n01443537/ILSVRC2012_val_00048864,lejepa,resnet18_imagenet,gradcam,predicted,backbone.layer3,0,42,42,-0.23534972965717316,0.20148348808288574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997069835662842,-0.09413989186286927,0.06758364215493202,0.2
15,n01491361/ILSVRC2012_val_00002922,lejepa,resnet18_imagenet,gradcam,predicted,backbone.layer3,1,63,63,0.37907689809799194,0.518757700920105,0.056847937459657376,0.016498156732482935,0.15409640967845917,0.08110242336988449,0.31822142004966736,0.162200465798378,0.3550302933672762,0.9980262517929077,0.17363458749683885,0.3007173756512684,0.2
0,n01443537/ILSVRC2012_val_00004677,lejepa,resnet18_imagenet,gradcam,predicted,backbone.layer4,0,50,50,0.6216883063316345,0.5713745951652527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9986855387687683,0.24867532253265381,0.3673937380313873,0.2
1,n01443537/ILSVRC2012_val_00006007,lejepa,resnet18_imagenet,gradcam,predicted,backbone.layer4,0,61,61,0.42307472229003906,0.5456085801124573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9972097277641296,0.16922988891601565,0.29765761196613305,0.2
2,n01443537/ILSVRC2012_val_00013623,lejepa,resnet18_imagenet,gradcam,predicted,backbone.layer4,0,10,10,0.6269643902778625,0.5612258315086365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9973000288009644,0.250785756111145,0.3690325409173965,0.2
3,n01443537/ILSVRC2012_val_00018075,lejepa,resnet18_imagenet,gradcam,predicted,backbone.layer4,0,89,89,0.6981576681137085,0.5032427310943604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9913018345832825,0.2792630672454834,0.3930504590272903,0.2
4,n01443537/ILSVRC2012_val_00020436,lejepa,resnet18_imagenet,gradcam,predicted,backbone.layer4,0,93,93,0.7006140947341919,0.5446714162826538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9994985461235046,0.2802456378936768,0.39513971507549284,0.2
5,n01443537/ILSVRC2012_val_00020785,lejepa,resnet18_imagenet,gradcam,predicted,backbone.layer4,0,89,89,0.1747443974018097,0.44953474402427673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9946722984313965,0.06989775896072388,0.21036138385534286,0.2
6,n01443537/ILSVRC2012_val_00021905,lejepa,resnet18_imagenet,gradcam,predicted,backbone.layer4,0,56,56,0.6724022626876831,0.5453237295150757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9983817338943481,0.26896090507507325,0.38509805202484126,0.2
7,n01443537/ILSVRC2012_val_00026064,lejepa,resnet18_imagenet,gradcam,predicted,backbone.layer4,0,66,66,0.7319855690002441,0.5212443470954895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9989980459213257,0.29279422760009766,0.4060446560382843,0.2
8,n01443537/ILSVRC2012_val_00028713,lejepa,resnet18_imagenet,gradcam,predicted,backbone.layer4,0,33,33,0.6890004277229309,0.5004686117172241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99198979139328,0.2756001710891724,0.3899486184120178,0.2
9,n01443537/ILSVRC2012_val_00032235,lejepa,resnet18_imagenet,gradcam,predicted,backbone.layer4,0,89,89,0.6344079375267029,0.5272692441940308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9905094504356384,0.2537631750106812,0.37061919569969176,0.2
10,n01443537/ILSVRC2012_val_00032258,lejepa,resnet18_imagenet,gradcam,predicted,backbone.layer4,0,7,7,0.7656728029251099,0.5505646467208862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9996098875999451,0.30626912117004396,0.41792696416378017,0.2
11,n01443537/ILSVRC2012_val_00037846,lejepa,resnet18_imagenet,gradcam,predicted,backbone.layer4,0,61,61,0.5298854112625122,0.5218861699104309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9993436932563782,0.2119541645050049,0.33536144793033595,0.2
12,n01443537/ILSVRC2012_val_00038057,lejepa,resnet18_imagenet,gradcam,predicted,backbone.layer4,0,23,23,0.7351303100585938,0.535756528377533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9959974884986877,0.2940521240234375,0.406695231795311,0.2
13,n01443537/ILSVRC2012_val_00045761,lejepa,resnet18_imagenet,gradcam,predicted,backbone.layer4,0,39,39,0.5893542170524597,0.5750900506973267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998642206192017,0.2357416868209839,0.35625360906124115,0.2
14,n01443537/ILSVRC2012_val_00048864,lejepa,resnet18_imagenet,gradcam,predicted,backbone.layer4,0,42,42,0.5005837082862854,0.5029986500740051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999567449092865,0.20023348331451418,0.3251394152641296,0.2
15,n01491361/ILSVRC2012_val_00002922,lejepa,resnet18_imagenet,gradcam,predicted,backbone.layer4,1,63,63,0.8230839967727661,0.6212162375450134,0.5068174439992928,0.47700875099417817,0.2826451361179352,0.3893522322177887,0.5028562545776367,0.6740720868110657,0.3550302933672762,0.9997473955154419,0.6243814572071478,0.6839980569461521,0.2
16,n01491361/ILSVRC2012_val_00013484,lejepa,resnet18_imagenet,gradcam,predicted,backbone.layer1,1,89,89,-0.43076857924461365,0.14930859208106995,0.26248828837700944,0.007913074288410727,0.16982515156269073,0.012220491655170918,0.4571540951728821,0.03544577211141586,0.31024792729585654,0.9916321039199829,-0.09118702289821941,0.06557615351873769,0.2
17,n01491361/ILSVRC2012_val_00015631,lejepa,resnet18_imagenet,gradcam,predicted,backbone.layer1,1,92,92,-0.19411034882068634,0.32109761238098145,0.10158683078740799,0.0851716581445689,0.08447374403476715,0.057937756180763245,0.1205625832080841,0.07731982320547104,0.0960817920918176,0.9487177133560181,-0.021616592848681473,0.1210586571491567,0.2
18,n01491361/ILSVRC2012_val_00019531,lejepa,resnet18_imagenet,gradcam,predicted,backbone.layer1,1,39,39,-0.006888693198561668,0.3982432186603546,0.17666964327673623,0.10215491624659327,0.15979982912540436,0.2519634962081909,0.8040579557418823,0.7130299806594849,0.7979312818875961,0.9871388673782349,0.08089189057757418,0.21536592736807103,0.2
19,n01491361/ILSVRC2012_val_00025640,lejepa,resnet18_imagenet,gradcam,predicted,backbone.layer1,1,39,39,-0.3870368003845215,0.18030810356140137,0.2611210663647832,0.020063062604887338,0.2699234187602997,0.045591089874506,0.7333236932754517,0.2376098930835724,0.5994897959182479,0.9978590607643127,-0.07045948146290744,0.08451201122248202,0.2
20,n01491361/ILSVRC2012_val_00030926,lejepa,resnet18_imagenet,gradcam,predicted,backbone.layer1,1,92,92,0.057157885283231735,0.33571359515190125,0.2205437123505039,0.22902130869312054,0.2113165408372879,0.12008946388959885,0.6509363651275635,0.6799396872520447,0.5793606505100887,0.9707222580909729,0.15773266042638,0.2780048538236831,0.2
21,n01491361/ILSVRC2012_val_00032130,lejepa,resnet18_imagenet,gradcam,predicted,backbone.layer1,1,39,39,-0.20063740015029907,0.3198179602622986,0.38042226487499653,0.14686652846428166,0.22429445385932922,0.11017424613237381,0.4152669310569763,0.1820964515209198,0.23001036352036233,0.9911560416221619,0.07793167794166381,0.21027251452553916,0.2
22,n01491361/ILSVRC2012_val_00034038,lejepa,resnet18_imagenet,gradcam,predicted,backbone.layer1,1,92,92,-0.2052309513092041,0.2284497767686844,0.2952664440247602,0.04965582161555,0.135756254196167,0.053510624915361404,0.26897627115249634,0.08099710941314697,0.15557238520405064,0.9352417588233948,0.021384299168411412,0.15468599727536533,0.2
23,n01491361/ILSVRC2012_val_00034413,lejepa,resnet18_imagenet,gradcam,predicted,backbone.layer1,1,39,39,-0.3387870788574219,0.3391290009021759,0.14315708050160608,0.10023929805897354,0.12565843760967255,0.15014302730560303,0.24325503408908844,0.18984119594097137,0.21235251913261075,0.9718621373176575,-0.06249591797479487,0.08805293763769587,0.2
24,n01491361/ILSVRC2012_val_00037780,lejepa,resnet18_imagenet,gradcam,predicted,backbone.layer1,1,92,92,-0.35314127802848816,0.23592430353164673,0.24947373825525004,0.06699403717990748,0.17184336483478546,0.10578478127717972,0.4104081094264984,0.16936255991458893,0.28501674107137176,0.7199850678443909,-0.04631617858084801,0.06351525672547717,0.2
25,n01531178/ILSVRC2012_val_00002668,lejepa,resnet18_imagenet,gradcam,predicted,backbone.layer1,2,5,5,0.0431789755821228,0.3632960617542267,0.09208640730317282,0.18477572407428755,0.13465164601802826,0.12927785515785217,0.217057004570961,0.26787298917770386,0.2100805165815908,0.9965490698814392,0.10033022964608723,0.23381053478032396,0.2
26,n01531178/ILSVRC2012_val_00004243,lejepa,resnet18_imagenet,gradcam,predicted,backbone.layer1,2,4,4,-0.19128146767616272,0.2873157858848572,0.208920187793291,0.13693505856372298,0.12444359809160233,0.11199768632650375,0.24535968899726868,0.17456702888011932,0.16950334821425195,0.9903110861778259,0.027243986836639096,0.16806196082927044,0.2
27,n01531178/ILSVRC2012_val_00004893,lejepa,resnet18_imagenet,gradcam,predicted,backbone.layer1,2,1,1,0.0949963927268982,0.3335378170013428,0.01954426731512245,0.03378995433786868,0.02061249315738678,0.021283332258462906,0.023532964289188385,0.02202635630965233,0.02560985331632143,0.9440855979919434,0.053998823586656614,0.18819513256645365,0.2
28,n01531178/ILSVRC2012_val_00005287,lejepa,resnet18_imagenet,gradcam,predicted,backbone.layer1,2,6,6,0.12435410171747208,0.4958176612854004,0.15254428523064845,0.17609809452525696,0.15229520201683044,0.1877092719078064,0.23078475892543793,0.24031783640384674,0.20717075892853015,0.9947769045829773,0.14833435461376046,0.2749010662275382,0.2
29,n01531178/ILSVRC2012_val_00010409,lejepa,resnet18_imagenet,gradcam,predicted,backbone.layer1,2,68,68,0.0,0.0,0.04736098020731436,0.0657485650510073,0.051753368228673935,0.0,0.06458209455013275,0.0,0.0657485650510073,0.9678801894187927,0.033932863577496496,0.1734594147273993,0.2
30,n01531178/ILSVRC2012_val_00015903,lejepa,resnet18_imagenet,gradcam,predicted,backbone.layer1,2,99,99,0.019892817363142967,0.4941023886203766,0.11969991664344556,0.13630724114587395,0.11756071448326111,0.13767535984516144,0.19819647073745728,0.18368522822856903,0.20157047193873534,0.9956717491149902,0.08475927428205304,0.22031503789167844,0.2
31,n01531178/ILSVRC2012_val_00016252,lejepa,resnet18_imagenet,gradcam,predicted,backbone.layer1,2,6,6,0.01449667103588581,0.29120367765426636,0.06342477805321649,0.09369087768356198,0.06281335651874542,0.07445606589317322,0.07489000260829926,0.10321044921875,0.064991230867334,0.9787731170654297,0.052933365135387864,0.19116871635656907,0.2
16,n01491361/ILSVRC2012_val_00013484,lejepa,resnet18_imagenet,gradcam,predicted,backbone.layer2,1,89,89,-0.10100806504487991,0.30876481533050537,0.1140507375657656,0.08478454302780188,0.1292063295841217,0.055046211928129196,0.24782675504684448,0.19563506543636322,0.31024792729585654,0.974281907081604,0.019247358160118275,0.16049828344492448,0.2
17,n01491361/ILSVRC2012_val_00015631,lejepa,resnet18_imagenet,gradcam,predicted,backbone.layer2,1,92,92,-0.08893701434135437,0.4638092815876007,0.09792328726620506,0.02653399668323208,0.09034634381532669,0.03133464977145195,0.11095892637968063,0.04251148924231529,0.0960817920918176,0.9733588099479675,0.0017623794482893862,0.14599018746008038,0.2
18,n01491361/ILSVRC2012_val_00019531,lejepa,resnet18_imagenet,gradcam,predicted,backbone.layer2,1,39,39,0.5205086469650269,0.47963380813598633,0.07579924372635016,0.0930364549224857,0.12892787158489227,0.12089832872152328,0.6297510266304016,0.5887737274169922,0.7979312818875961,0.9941873550415039,0.2588541683806615,0.3735150543561939,0.2
19,n01491361/ILSVRC2012_val_00025640,lejepa,resnet18_imagenet,gradcam,predicted,backbone.layer2,1,39,39,-0.02476593293249607,0.35309162735939026,0.25249781441231034,0.06129953965816676,0.275058776140213,0.12258236855268478,0.7210482358932495,0.4102323055267334,0.5994897959182479,0.3665134608745575,0.08423283304814469,0.12475828112242927,0.2
20,n01491361/ILSVRC2012_val_00030926,lejepa,resnet18_imagenet,gradcam,predicted,backbone.layer2,1,92,92,0.2814624309539795,0.5063198208808899,0.09094713349139603,0.008198623250055896,0.20242857933044434,0.12391989678144455,0.43890580534935,0.3255304992198944,0.5793606505100887,0.974662184715271,0.1423286994040274,0.26949761772654646,0.2
21,n01491361/ILSVRC2012_val_00032130,lejepa,resnet18_imagenet,gradcam,predicted,backbone.layer2,1,39,39,0.4316614866256714,0.46892163157463074,0.20779220779209145,0.03032328924118699,0.1589605063199997,0.06265367567539215,0.27797573804855347,0.10621242970228195,0.23001036352036233,0.9813132882118225,0.2440992437602521,0.35780738780907795,0.2
22,n01491361/ILSVRC2012_val_00034038,lejepa,resnet18_imagenet,gradcam,predicted,backbone.layer2,1,92,92,0.2149837762117386,0.41081705689430237,0.11478380404891603,0.037026272959755274,0.12716729938983917,0.04144744575023651,0.15940508246421814,0.07152233272790909,0.15557238520405064,0.9733495116233826,0.13153653358729683,0.25919926766978374,0.2
23,n01491361/ILSVRC2012_val_00034413,lejepa,resnet18_imagenet,gradcam,predicted,backbone.layer2,1,39,39,0.1318269520998001,0.5012507438659668,0.020317585560696162,0.022789065203409564,0.10698018968105316,0.09928774833679199,0.16894206404685974,0.14720408618450165,0.21235251913261075,0.9907998442649841,0.06566277606915176,0.20553607256570405,0.2
24,n01491361/ILSVRC2012_val_00037780,lejepa,resnet18_imagenet,gradcam,predicted,backbone.layer2,1,92,92,-0.2756430506706238,0.45525020360946655,0.29972228156360836,0.0,0.2862241864204407,0.04627116024494171,0.3712436556816101,0.07567399740219116,0.28501674107137176,0.8993440270423889,-0.020340535799167017,0.11335710671254212,0.2
25,n01531178/ILSVRC2012_val_00002668,lejepa,resnet18_imagenet,gradcam,predicted,backbone.layer2,2,5,5,0.24838730692863464,0.3316580355167389,0.14311111111103159,0.09551698434666409,0.1497364044189453,0.07557833194732666,0.22396722435951233,0.18042336404323578,0.2100805165815908,0.9979478120803833,0.17094335140876257,0.29628475310150354,0.2
26,n01531178/ILSVRC2012_val_00004243,lejepa,resnet18_imagenet,gradcam,predicted,backbone.layer2,2,4,4,-0.18050135672092438,0.24246284365653992,0.12261580381463964,0.0026499378075806337,0.12058558315038681,0.014676172286272049,0.1669566035270691,0.03495936095714569,0.16950334821425195,0.9956696033477783,-0.03462082020170368,0.11749140105539829,0.2
