sample_idx,sample_id,mode,architecture,xai_method,target,layer,true_label,pred_label,target_label,corr_pca_xai,soft_iou_pca_xai,iou_pca_gt,iou_xai_gt,soft_iou_pca_gt,soft_iou_xai_gt,object_focus_pca,object_focus_xai,foreground_area,pca_stability,g_lsas_no_stability,g_lsas,top_frac
11,n01443537/ILSVRC2012_val_00037846,vit_supervised,vit_small_patch16_224,token_gradient,predicted,blocks.2,0,48,48,0.23262548446655273,0.15303835272789001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9545899629592896,0.0930501937866211,0.22460741400718687,0.2
12,n01443537/ILSVRC2012_val_00038057,vit_supervised,vit_small_patch16_224,token_gradient,predicted,blocks.2,0,6,6,0.13300415873527527,0.28449586033821106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3760391175746918,0.05320166349411011,0.10295732319355011,0.2
13,n01443537/ILSVRC2012_val_00045761,vit_supervised,vit_small_patch16_224,token_gradient,predicted,blocks.2,0,5,5,0.49267303943634033,0.21492867171764374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9932687878608704,0.19706921577453615,0.3214258819818496,0.2
14,n01443537/ILSVRC2012_val_00048864,vit_supervised,vit_small_patch16_224,token_gradient,predicted,blocks.2,0,55,55,-0.24541209638118744,0.14699283242225647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9685282707214355,-0.09816483855247499,0.05938500687479972,0.2
15,n01491361/ILSVRC2012_val_00002922,vit_supervised,vit_small_patch16_224,token_gradient,predicted,blocks.2,1,61,61,0.327543169260025,0.2229321151971817,0.427853811061342,0.49500751556769645,0.2908485233783722,0.14538060128688812,0.45871084928512573,0.6596716642379761,0.3550302933672762,0.9971566796302795,0.40787566569272155,0.4949289428428103,0.2
0,n01443537/ILSVRC2012_val_00004677,vit_supervised,vit_small_patch16_224,token_gradient,predicted,blocks.5,0,6,6,0.08973302692174911,0.3999863266944885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9036034941673279,0.03589321076869965,0.16694708354771137,0.2
1,n01443537/ILSVRC2012_val_00006007,vit_supervised,vit_small_patch16_224,token_gradient,predicted,blocks.5,0,39,39,0.36583513021469116,0.35453876852989197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9940894246101379,0.14633405208587646,0.27715570926666255,0.2
2,n01443537/ILSVRC2012_val_00013623,vit_supervised,vit_small_patch16_224,token_gradient,predicted,blocks.5,0,76,76,0.19333569705486298,0.16482628881931305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.989745020866394,0.0773342788219452,0.21612924709916115,0.2
3,n01443537/ILSVRC2012_val_00018075,vit_supervised,vit_small_patch16_224,token_gradient,predicted,blocks.5,0,50,50,0.6796356439590454,0.4005816876888275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9822624325752258,0.2718542575836182,0.38521184027194977,0.2
4,n01443537/ILSVRC2012_val_00020436,vit_supervised,vit_small_patch16_224,token_gradient,predicted,blocks.5,0,62,62,0.6223850846290588,0.3031800389289856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.993011474609375,0.24895403385162354,0.3667865008115768,0.2
5,n01443537/ILSVRC2012_val_00020785,vit_supervised,vit_small_patch16_224,token_gradient,predicted,blocks.5,0,0,0,-0.0672091543674469,0.22980542480945587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5010202527046204,-0.02688366174697876,0.05162983387708664,0.2
6,n01443537/ILSVRC2012_val_00021905,vit_supervised,vit_small_patch16_224,token_gradient,predicted,blocks.5,0,51,51,0.4763694405555725,0.32485419511795044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9641163945198059,0.19054777622222902,0.3113467633724213,0.2
7,n01443537/ILSVRC2012_val_00026064,vit_supervised,vit_small_patch16_224,token_gradient,predicted,blocks.5,0,94,94,0.08368068188428879,0.1431814581155777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9840304255485535,0.03347227275371552,0.17689280249178407,0.2
8,n01443537/ILSVRC2012_val_00028713,vit_supervised,vit_small_patch16_224,token_gradient,predicted,blocks.5,0,99,99,0.29777199029922485,0.41437244415283203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9989683628082275,0.11910879611968994,0.2540654510259628,0.2
9,n01443537/ILSVRC2012_val_00032235,vit_supervised,vit_small_patch16_224,token_gradient,predicted,blocks.5,0,97,97,0.005348586943000555,0.34619343280792236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9811772704124451,0.002139434777200222,0.14904859599191694,0.2
10,n01443537/ILSVRC2012_val_00032258,vit_supervised,vit_small_patch16_224,token_gradient,predicted,blocks.5,0,99,99,0.49822139739990234,0.3637405335903168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9785677194595337,0.19928855895996095,0.32116264700889585,0.2
11,n01443537/ILSVRC2012_val_00037846,vit_supervised,vit_small_patch16_224,token_gradient,predicted,blocks.5,0,48,48,0.19446396827697754,0.11014244705438614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8866686820983887,0.07778558731079102,0.20106269121170042,0.2
12,n01443537/ILSVRC2012_val_00038057,vit_supervised,vit_small_patch16_224,token_gradient,predicted,blocks.5,0,6,6,-0.19700679183006287,0.23246610164642334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.025445153936743736,-0.07880271673202516,-0.07276915023103356,0.2
13,n01443537/ILSVRC2012_val_00045761,vit_supervised,vit_small_patch16_224,token_gradient,predicted,blocks.5,0,5,5,0.6215431094169617,0.29182082414627075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9938604235649109,0.24861724376678468,0.3666191518306732,0.2
14,n01443537/ILSVRC2012_val_00048864,vit_supervised,vit_small_patch16_224,token_gradient,predicted,blocks.5,0,55,55,-0.25239816308021545,0.10905604064464569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9154871106147766,-0.10095926523208619,0.04898370951414109,0.2
15,n01491361/ILSVRC2012_val_00002922,vit_supervised,vit_small_patch16_224,token_gradient,predicted,blocks.5,1,61,61,0.07318185269832611,0.12570631504058838,0.34620776332945996,0.4457249649584978,0.32117167115211487,0.11180175840854645,0.418336421251297,0.6713200807571411,0.3550302933672762,0.9893448948860168,0.26685255956571774,0.37199856474930604,0.2
0,n01443537/ILSVRC2012_val_00004677,vit_supervised,vit_small_patch16_224,token_gradient,predicted,blocks.8,0,6,6,-0.02416226640343666,0.3525107204914093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9168901443481445,-0.009664906561374665,0.12907672841101886,0.2
1,n01443537/ILSVRC2012_val_00006007,vit_supervised,vit_small_patch16_224,token_gradient,predicted,blocks.8,0,39,39,0.5830551385879517,0.3509905934333801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9940754771232605,0.23322205543518068,0.35318062007427214,0.2
2,n01443537/ILSVRC2012_val_00013623,vit_supervised,vit_small_patch16_224,token_gradient,predicted,blocks.8,0,76,76,0.21803823113441467,0.15827646851539612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9866114854812622,0.08721529245376587,0.22430510371923446,0.2
3,n01443537/ILSVRC2012_val_00018075,vit_supervised,vit_small_patch16_224,token_gradient,predicted,blocks.8,0,50,50,0.1542983502149582,0.2779960334300995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9882186651229858,0.06171934008598328,0.20223722234368322,0.2
4,n01443537/ILSVRC2012_val_00020436,vit_supervised,vit_small_patch16_224,token_gradient,predicted,blocks.8,0,62,62,0.42921537160873413,0.24121983349323273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9952797293663025,0.17168614864349366,0.2995173394680023,0.2
5,n01443537/ILSVRC2012_val_00020785,vit_supervised,vit_small_patch16_224,token_gradient,predicted,blocks.8,0,0,0,0.0856146439909935,0.3166912794113159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6777451634407043,0.0342458575963974,0.13162689991295337,0.2
6,n01443537/ILSVRC2012_val_00021905,vit_supervised,vit_small_patch16_224,token_gradient,predicted,blocks.8,0,51,51,0.5177263021469116,0.4910406470298767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9473519921302795,0.20709052085876467,0.32330700457096095,0.2
7,n01443537/ILSVRC2012_val_00026064,vit_supervised,vit_small_patch16_224,token_gradient,predicted,blocks.8,0,94,94,-0.01971583068370819,0.13295741379261017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9766919016838074,-0.007886332273483277,0.13960324451327324,0.2
8,n01443537/ILSVRC2012_val_00028713,vit_supervised,vit_small_patch16_224,token_gradient,predicted,blocks.8,0,99,99,0.23622314631938934,0.4545607268810272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9988680481910706,0.09448925852775575,0.23250830844044684,0.2
9,n01443537/ILSVRC2012_val_00032235,vit_supervised,vit_small_patch16_224,token_gradient,predicted,blocks.8,0,97,97,-0.07181361317634583,0.278435617685318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9642468094825745,-0.02872544527053833,0.11950225681066512,0.2
10,n01443537/ILSVRC2012_val_00032258,vit_supervised,vit_small_patch16_224,token_gradient,predicted,blocks.8,0,99,99,0.46908432245254517,0.4067355990409851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.982228696346283,0.18763372898101807,0.31151381731033323,0.2
11,n01443537/ILSVRC2012_val_00037846,vit_supervised,vit_small_patch16_224,token_gradient,predicted,blocks.8,0,48,48,0.13786277174949646,0.12683098018169403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8325373530387878,0.055145108699798585,0.17313257306814192,0.2
12,n01443537/ILSVRC2012_val_00038057,vit_supervised,vit_small_patch16_224,token_gradient,predicted,blocks.8,0,6,6,-0.14875943958759308,0.2662816643714905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3817286491394043,-0.059503775835037236,-0.10932510122656822,0.2
13,n01443537/ILSVRC2012_val_00045761,vit_supervised,vit_small_patch16_224,token_gradient,predicted,blocks.8,0,5,5,0.554519534111023,0.3602674901485443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9915939569473267,0.22180781364440919,0.342820930480957,0.2
14,n01443537/ILSVRC2012_val_00048864,vit_supervised,vit_small_patch16_224,token_gradient,predicted,blocks.8,0,55,55,-0.1558808833360672,0.12145809084177017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9047011137008667,-0.06235235333442688,0.08114685788750647,0.2
15,n01491361/ILSVRC2012_val_00002922,vit_supervised,vit_small_patch16_224,token_gradient,predicted,blocks.8,1,61,61,0.1268230825662613,0.15559552609920502,0.31892019891057594,0.3406990179085593,0.31506261229515076,0.12485494464635849,0.40535232424736023,0.5939595699310303,0.3550302933672762,0.9895627498626709,0.24861499807224507,0.35772729558237587,0.2
0,n01443537/ILSVRC2012_val_00004677,vit_supervised,vit_small_patch16_224,token_gradient,predicted,blocks.11,0,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8835579752922058,0.0,0.13253369629383085,0.2
1,n01443537/ILSVRC2012_val_00006007,vit_supervised,vit_small_patch16_224,token_gradient,predicted,blocks.11,0,39,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9950023889541626,0.0,0.1492503583431244,0.2
2,n01443537/ILSVRC2012_val_00013623,vit_supervised,vit_small_patch16_224,token_gradient,predicted,blocks.11,0,76,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9833767414093018,0.0,0.14750651121139527,0.2
3,n01443537/ILSVRC2012_val_00018075,vit_supervised,vit_small_patch16_224,token_gradient,predicted,blocks.11,0,50,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9910275340080261,0.0,0.1486541301012039,0.2
4,n01443537/ILSVRC2012_val_00020436,vit_supervised,vit_small_patch16_224,token_gradient,predicted,blocks.11,0,62,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9928756952285767,0.0,0.1489313542842865,0.2
5,n01443537/ILSVRC2012_val_00020785,vit_supervised,vit_small_patch16_224,token_gradient,predicted,blocks.11,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7806499004364014,0.0,0.1170974850654602,0.2
6,n01443537/ILSVRC2012_val_00021905,vit_supervised,vit_small_patch16_224,token_gradient,predicted,blocks.11,0,51,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8625867366790771,0.0,0.12938801050186158,0.2
7,n01443537/ILSVRC2012_val_00026064,vit_supervised,vit_small_patch16_224,token_gradient,predicted,blocks.11,0,94,94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9527400135993958,0.0,0.14291100203990936,0.2
8,n01443537/ILSVRC2012_val_00028713,vit_supervised,vit_small_patch16_224,token_gradient,predicted,blocks.11,0,99,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9988320469856262,0.0,0.14982480704784393,0.2
9,n01443537/ILSVRC2012_val_00032235,vit_supervised,vit_small_patch16_224,token_gradient,predicted,blocks.11,0,97,97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06183638423681259,0.0,-0.009275457635521888,0.2
10,n01443537/ILSVRC2012_val_00032258,vit_supervised,vit_small_patch16_224,token_gradient,predicted,blocks.11,0,99,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.969203531742096,0.0,0.14538052976131438,0.2
11,n01443537/ILSVRC2012_val_00037846,vit_supervised,vit_small_patch16_224,token_gradient,predicted,blocks.11,0,48,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8274289965629578,0.0,0.12411434948444366,0.2
12,n01443537/ILSVRC2012_val_00038057,vit_supervised,vit_small_patch16_224,token_gradient,predicted,blocks.11,0,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.33184435963630676,0.0,-0.04977665394544601,0.2
13,n01443537/ILSVRC2012_val_00045761,vit_supervised,vit_small_patch16_224,token_gradient,predicted,blocks.11,0,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.986280620098114,0.0,0.14794209301471709,0.2
14,n01443537/ILSVRC2012_val_00048864,vit_supervised,vit_small_patch16_224,token_gradient,predicted,blocks.11,0,55,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8246269226074219,0.0,0.12369403839111327,0.2
15,n01491361/ILSVRC2012_val_00002922,vit_supervised,vit_small_patch16_224,token_gradient,predicted,blocks.11,1,61,61,0.0,0.0,0.26413980935076525,0.3550302933672762,0.314340740442276,0.0,0.39112159609794617,0.0,0.3550302933672762,0.987350344657898,0.18575103081541244,0.30289507737819504,0.2
16,n01491361/ILSVRC2012_val_00013484,vit_supervised,vit_small_patch16_224,token_gradient,predicted,blocks.2,1,12,12,0.22777105867862701,0.2711125910282135,0.23478344747745983,0.36901769958805997,0.2736859917640686,0.21356970071792603,0.3356989026069641,0.5329509973526001,0.31024792729585654,0.9615358114242554,0.2722487675911067,0.3749005290175377,0.2
17,n01491361/ILSVRC2012_val_00015631,vit_supervised,vit_small_patch16_224,token_gradient,predicted,blocks.2,1,89,89,-0.17984691262245178,0.11369039118289948,0.021662884258289206,0.24370029300942342,0.10627449303865433,0.0916077122092247,0.1113201379776001,0.18311664462089539,0.0960817920918176,0.9862865209579468,0.007670188131333078,0.15133735304276202,0.2
18,n01491361/ILSVRC2012_val_00019531,vit_supervised,vit_small_patch16_224,token_gradient,predicted,blocks.2,1,89,89,0.24057261645793915,0.47158360481262207,0.20445962523748482,0.20952081924446686,0.24736067652702332,0.23195677995681763,0.8041318655014038,0.8625216484069824,0.7979312818875961,0.9875447154045105,0.22042317992776117,0.3358272341914432,0.2
19,n01491361/ILSVRC2012_val_00025640,vit_supervised,vit_small_patch16_224,token_gradient,predicted,blocks.2,1,89,89,-0.014947237446904182,0.3184463083744049,0.038952630079500936,0.2517161757363169,0.332899808883667,0.22709541022777557,0.5204178094863892,0.7475614547729492,0.5994897959182479,0.9253255724906921,0.08122174676598366,0.2062345042211418,0.2
20,n01491361/ILSVRC2012_val_00030926,vit_supervised,vit_small_patch16_224,token_gradient,predicted,blocks.2,1,61,61,-0.17722058296203613,0.17646244168281555,0.021498354317950604,0.3064305996324348,0.25840920209884644,0.10234616696834564,0.5176749229431152,0.8291037678718567,0.5793606505100887,0.9981491565704346,0.027490453000301174,0.1696774079364489,0.2
21,n01491361/ILSVRC2012_val_00032130,vit_supervised,vit_small_patch16_224,token_gradient,predicted,blocks.2,1,39,39,0.31129196286201477,0.19056959450244904,0.4567551144416604,0.42134387351750896,0.2966862916946411,0.13245201110839844,0.34677350521087646,0.42456865310668945,0.23001036352036233,0.5651224255561829,0.38794648153255673,0.4132452978249249,0.2
22,n01491361/ILSVRC2012_val_00034038,vit_supervised,vit_small_patch16_224,token_gradient,predicted,blocks.2,1,92,92,0.2051418125629425,0.10777423530817032,0.06925888203219144,0.4441476444872558,0.1840258687734604,0.10864830762147903,0.21489322185516357,0.43888378143310547,0.15557238520405064,-0.01373760774731636,0.23607868298101117,0.19809062486479423,0.2
23,n01491361/ILSVRC2012_val_00034413,vit_supervised,vit_small_patch16_224,token_gradient,predicted,blocks.2,1,89,89,0.08621251583099365,0.18461370468139648,0.001646010844305942,0.17925334853224323,0.14447587728500366,0.09586840867996216,0.17943401634693146,0.27962133288383484,0.21235251913261075,0.93378746509552,0.08875481414536221,0.21546734014931307,0.2
24,n01491361/ILSVRC2012_val_00037780,vit_supervised,vit_small_patch16_224,token_gradient,predicted,blocks.2,1,92,92,0.6359812617301941,0.24190470576286316,0.6336175068801546,0.4090645982864036,0.36181026697158813,0.13182739913463593,0.47217392921447754,0.4889649450778961,0.28501674107137176,0.9565818309783936,0.567197136242045,0.6267512425439665,0.2
25,n01531178/ILSVRC2012_val_00002668,vit_supervised,vit_small_patch16_224,token_gradient,predicted,blocks.2,2,76,76,0.3888198137283325,0.3626035153865814,0.2298864315599343,0.29907191110531023,0.23257921636104584,0.15740129351615906,0.2842572331428528,0.31457650661468506,0.2100805165815908,0.9581613540649414,0.3142154282909064,0.4120507235809687,0.2
26,n01531178/ILSVRC2012_val_00004243,vit_supervised,vit_small_patch16_224,token_gradient,predicted,blocks.2,2,77,77,0.14009617269039154,0.23880402743816376,0.2416287168495569,0.3988229968308444,0.1643892228603363,0.17223119735717773,0.22584593296051025,0.45250508189201355,0.16950334821425195,0.9568987488746643,0.248173983180277,0.352681401192937,0.2
27,n01531178/ILSVRC2012_val_00004893,vit_supervised,vit_small_patch16_224,token_gradient,predicted,blocks.2,2,3,3,-0.049222253262996674,0.1951282024383545,0.0,0.10947760462598306,0.011349987238645554,0.09502983093261719,0.012069500051438808,0.1147683635354042,0.02560985331632143,0.7649327516555786,0.013154380082596246,0.1248815252627837,0.2
28,n01531178/ILSVRC2012_val_00005287,vit_supervised,vit_small_patch16_224,token_gradient,predicted,blocks.2,2,39,39,0.6641528606414795,0.28315871953964233,0.4650412334166618,0.5115418762943833,0.2414924055337906,0.13001036643981934,0.38571804761886597,0.4902750253677368,0.20717075892853015,0.9986242055892944,0.5586360771699053,0.6263929094906733,0.2
29,n01531178/ILSVRC2012_val_00010409,vit_supervised,vit_small_patch16_224,token_gradient,predicted,blocks.2,2,6,6,0.07615727931261063,0.1065663993358612,0.0,0.14878952356323874,0.025756165385246277,0.08858676999807358,0.03246385231614113,0.258426696062088,0.0657485650510073,0.9939023852348328,0.07509976879401588,0.2129377864354483,0.2
30,n01531178/ILSVRC2012_val_00015903,vit_supervised,vit_small_patch16_224,token_gradient,predicted,blocks.2,2,4,4,0.516366183757782,0.34237250685691833,0.6389295591340174,0.3951668743938546,0.30860796570777893,0.14020070433616638,0.46556898951530457,0.4155433177947998,0.20157047193873534,0.9887642860412598,0.5167754035614743,0.5875669156033806,0.2
31,n01531178/ILSVRC2012_val_00016252,vit_supervised,vit_small_patch16_224,token_gradient,predicted,blocks.2,2,5,5,0.23354734480381012,0.24716579914093018,0.2050027188687647,0.2626780626778132,0.11984505504369736,0.13016478717327118,0.1400265395641327,0.2272564321756363,0.064991230867334,0.8261393904685974,0.2337231723854974,0.32258267463826756,0.2
16,n01491361/ILSVRC2012_val_00013484,vit_supervised,vit_small_patch16_224,token_gradient,predicted,blocks.5,1,12,12,0.22294491529464722,0.22547073662281036,0.25304624418876775,0.4272494146502245,0.2948150932788849,0.19369184970855713,0.3467615246772766,0.537298321723938,0.31024792729585654,0.953651487827301,0.29326666376955657,0.3911523582369697,0.2
17,n01491361/ILSVRC2012_val_00015631,vit_supervised,vit_small_patch16_224,token_gradient,predicted,blocks.5,1,89,89,-0.16090631484985352,0.10027197748422623,0.000134607618791133,0.27058924142626306,0.10188806056976318,0.08591368794441223,0.10766719281673431,0.18675045669078827,0.0960817920918176,0.9852051734924316,0.016854628773574853,0.15914452808767957,0.2
18,n01491361/ILSVRC2012_val_00019531,vit_supervised,vit_small_patch16_224,token_gradient,predicted,blocks.5,1,89,89,-0.20140139758586884,0.33951178193092346,0.20850529770950488,0.18592203116854109,0.23958426713943481,0.11658691614866257,0.8152444958686829,0.7702078223228455,0.7979312818875961,0.9834186434745789,0.03776763962906624,0.17562913958564422,0.2
19,n01491361/ILSVRC2012_val_00025640,vit_supervised,vit_small_patch16_224,token_gradient,predicted,blocks.5,1,89,89,-0.18903625011444092,0.1657625287771225,0.0,0.2839265138905761,0.29414913058280945,0.1086265966296196,0.49076226353645325,0.7576618194580078,0.5994897959182479,0.9473237991333008,0.009563454121396461,0.1469175108025848,0.2
20,n01491361/ILSVRC2012_val_00030926,vit_supervised,vit_small_patch16_224,token_gradient,predicted,blocks.5,1,61,61,-0.1676253378391266,0.25627973675727844,0.00791277900922524,0.3178203140795586,0.26605838537216187,0.19230321049690247,0.5102490782737732,0.8833606839179993,0.5793606505100887,0.9973167777061462,0.0306697927909845,0.1723619216844236,0.2
21,n01491361/ILSVRC2012_val_00032130,vit_supervised,vit_small_patch16_224,token_gradient,predicted,blocks.5,1,39,39,0.09326158463954926,0.14863795042037964,0.4024960998437321,0.22195163391277004,0.27848613262176514,0.08233518898487091,0.3135923147201538,0.29655465483665466,0.23001036352036233,0.970769464969635,0.2246389539827703,0.334368907808413,0.2
22,n01491361/ILSVRC2012_val_00034038,vit_supervised,vit_small_patch16_224,token_gradient,predicted,blocks.5,1,92,92,0.22056913375854492,0.2531384229660034,0.03877729257639664,0.35765923445677067,0.15432806313037872,0.18764932453632355,0.18491196632385254,0.3644784688949585,0.15557238520405064,-0.15609697997570038,0.20715861161336818,0.15289378157742747,0.2
23,n01491361/ILSVRC2012_val_00034413,vit_supervised,vit_small_patch16_224,token_gradient,predicted,blocks.5,1,89,89,0.08387146890163422,0.20557497441768646,0.001646010844305942,0.1258638515535039,0.14511224627494812,0.08710666000843048,0.17996656894683838,0.2359209656715393,0.21235251913261075,0.9288520216941833,0.07180154627999664,0.20056028296915193,0.2
24,n01491361/ILSVRC2012_val_00037780,vit_supervised,vit_small_patch16_224,token_gradient,predicted,blocks.5,1,92,92,0.619907021522522,0.13303311169147491,0.6453248597115507,0.43251515686595293,0.3687855303287506,0.11593650281429291,0.46702536940574646,0.6764708757400513,0.28501674107137176,0.948948323726654,0.5713148135822599,0.6287697102362567,0.2
25,n01531178/ILSVRC2012_val_00002668,vit_supervised,vit_small_patch16_224,token_gradient,predicted,blocks.5,2,76,76,0.06119323894381523,0.26439568400382996,0.16884370740562876,0.3377543722772656,0.13853870332241058,0.14403198659420013,0.20655786991119385,0.39425477385520935,0.2100805165815908,0.4235244691371918,0.1764567194823944,0.21159582392163767,0.2
26,n01531178/ILSVRC2012_val_00004243,vit_supervised,vit_small_patch16_224,token_gradient,predicted,blocks.5,2,77,77,0.1658657193183899,0.22749744355678558,0.21677495569979865,0.3902219556085856,0.15605428814888,0.14154869318008423,0.2065238207578659,0.38052457571029663,0.16950334821425195,0.9393754601478577,0.24844536111987123,0.35070854861071116,0.2
27,n01531178/ILSVRC2012_val_00004893,vit_supervised,vit_small_patch16_224,token_gradient,predicted,blocks.5,2,3,3,-0.2561042904853821,0.1900612711906433,0.0,0.12112508665928381,0.012595532462000847,0.10183435678482056,0.01335155963897705,0.12219595909118652,0.02560985331632143,0.9809756875038147,-0.0661041901963677,0.08779112312050943,0.2
