sample_idx,mode,architecture,model_id,xai_method,layer,true_label,pred_label,target_label,has_classifier,corr_pca_xai,soft_iou_pca_xai,lsas
20,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,0,-1,-1,False,0.7540386915206909,0.37492719292640686,0.5644829422235489
21,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,0,-1,-1,False,0.6858181357383728,0.5607270002365112,0.623272567987442
22,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,0,-1,-1,False,0.8030248284339905,0.4659295380115509,0.6344771832227707
23,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,0,-1,-1,False,0.4233704209327698,0.46795856952667236,0.44566449522972107
24,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,0,-1,-1,False,0.8054301738739014,0.4387871325016022,0.6221086531877518
25,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,0,-1,-1,False,0.6602623462677002,0.5054174065589905,0.5828398764133453
26,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,0,-1,-1,False,0.8020692467689514,0.40574172139167786,0.6039054840803146
27,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,0,-1,-1,False,0.8568741679191589,0.35721248388290405,0.6070433259010315
28,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,0,-1,-1,False,0.5379481315612793,0.4437590539455414,0.49085359275341034
29,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,0,-1,-1,False,-0.1390465348958969,0.13339842855930328,-0.002824053168296814
30,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,0,-1,-1,False,0.5496197938919067,0.3153354525566101,0.4324776232242584
31,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,0,-1,-1,False,-0.11884965002536774,0.14690501987934113,0.014027684926986694
32,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,0,-1,-1,False,0.8764660954475403,0.49050667881965637,0.6834863871335983
33,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,0,-1,-1,False,0.8775016069412231,0.39407873153686523,0.6357901692390442
34,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,0,-1,-1,False,0.8029599189758301,0.4554186463356018,0.6291892826557159
35,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,0,-1,-1,False,0.8565348982810974,0.4669669568538666,0.661750927567482
36,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,0,-1,-1,False,0.7695174217224121,0.3752252161502838,0.572371318936348
37,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,0,-1,-1,False,0.656980037689209,0.550086259841919,0.603533148765564
38,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,0,-1,-1,False,0.6833310127258301,0.4584961235523224,0.5709135681390762
39,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,0,-1,-1,False,0.8781224489212036,0.5187340974807739,0.6984282732009888
40,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,0,-1,-1,False,0.9097785353660583,0.5361109972000122,0.7229447662830353
41,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,0,-1,-1,False,0.4946831464767456,0.26660025119781494,0.3806416988372803
42,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,0,-1,-1,False,0.5592408776283264,0.5113409757614136,0.53529092669487
43,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,0,-1,-1,False,-0.46066340804100037,0.11680490523576736,-0.1719292514026165
44,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,0,-1,-1,False,0.7770962119102478,0.37535881996154785,0.5762275159358978
45,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,0,-1,-1,False,0.8742160201072693,0.40361475944519043,0.6389153897762299
46,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,0,-1,-1,False,-0.006975541822612286,0.11069978773593903,0.05186212295666337
47,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,0,-1,-1,False,-0.06233745068311691,0.21387113630771637,0.07576684281229973
48,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,0,-1,-1,False,0.5999058485031128,0.21592466533184052,0.40791525691747665
49,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,0,-1,-1,False,0.8820521831512451,0.4824584722518921,0.6822553277015686
50,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,1,-1,-1,False,0.6539750695228577,0.4710560739040375,0.5625155717134476
51,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,1,-1,-1,False,-0.358455091714859,0.08676008880138397,-0.13584750145673752
52,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,1,-1,-1,False,0.060500215739011765,0.4021182060241699,0.23130921088159084
53,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,1,-1,-1,False,0.5950446128845215,0.2940244972705841,0.4445345550775528
54,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,1,-1,-1,False,0.6026167273521423,0.3266341984272003,0.4646254628896713
55,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,1,-1,-1,False,0.8765507936477661,0.46192991733551025,0.6692403554916382
56,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,1,-1,-1,False,0.1591407209634781,0.2569853961467743,0.2080630585551262
57,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,1,-1,-1,False,0.7939316630363464,0.4759681820869446,0.6349499225616455
58,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,1,-1,-1,False,0.4051765501499176,0.44332945346832275,0.4242530018091202
59,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,1,-1,-1,False,0.63839191198349,0.29204222559928894,0.46521706879138947
60,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,1,-1,-1,False,0.8507357239723206,0.4361635446548462,0.6434496343135834
61,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,1,-1,-1,False,-0.06153112277388573,0.4249766170978546,0.18172274716198444
62,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,1,-1,-1,False,0.6433120369911194,0.41930317878723145,0.5313076078891754
63,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,1,-1,-1,False,0.7760931849479675,0.5067745447158813,0.6414338648319244
64,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,1,-1,-1,False,0.025245942175388336,0.3159872591495514,0.17061660066246986
65,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,1,-1,-1,False,-0.3609071671962738,0.24930614233016968,-0.05580051243305206
66,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,1,-1,-1,False,0.8948759436607361,0.5383387207984924,0.7166073322296143
67,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,1,-1,-1,False,0.7675511837005615,0.21018469333648682,0.48886793851852417
68,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,1,-1,-1,False,0.5112969875335693,0.37330856919288635,0.44230277836322784
69,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,1,-1,-1,False,0.7994892597198486,0.5148041844367981,0.6571467220783234
70,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,1,-1,-1,False,0.8648725748062134,0.544004499912262,0.7044385373592377
71,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,1,-1,-1,False,0.7965306639671326,0.4637582302093506,0.6301444470882416
72,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,1,-1,-1,False,0.23353102803230286,0.266156405210495,0.24984371662139893
73,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,1,-1,-1,False,-0.18426698446273804,0.09727150946855545,-0.04349773749709129
74,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,1,-1,-1,False,-0.2981794476509094,0.1002916619181633,-0.09894389286637306
75,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,1,-1,-1,False,0.3353799879550934,0.527563214302063,0.4314716011285782
76,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,1,-1,-1,False,0.5449068546295166,0.28982457518577576,0.4173657149076462
77,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,1,-1,-1,False,0.8761326670646667,0.5132747888565063,0.6947037279605865
78,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,1,-1,-1,False,-0.3684636354446411,0.20679807662963867,-0.08083277940750122
79,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,1,-1,-1,False,-0.04913000389933586,0.12207439541816711,0.036472195759415627
80,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,1,-1,-1,False,0.5888491868972778,0.34169304370880127,0.46527111530303955
81,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,1,-1,-1,False,0.7009730339050293,0.23413389921188354,0.4675534665584564
82,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,1,-1,-1,False,-0.5143954753875732,0.09369578957557678,-0.21034984290599823
83,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,1,-1,-1,False,0.5707539319992065,0.563220202922821,0.5669870674610138
84,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,1,-1,-1,False,0.20015518367290497,0.3037049472332001,0.2519300654530525
85,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,1,-1,-1,False,0.6735004186630249,0.44762304425239563,0.5605617314577103
86,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,1,-1,-1,False,0.46399468183517456,0.39280322194099426,0.4283989518880844
87,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,1,-1,-1,False,0.5410040616989136,0.2637263834476471,0.40236522257328033
88,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,1,-1,-1,False,0.7627434134483337,0.4477026164531708,0.6052230149507523
89,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,1,-1,-1,False,0.7712820172309875,0.22365091741085052,0.49746646732091904
90,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,1,-1,-1,False,0.1669706553220749,0.19543969631195068,0.1812051758170128
91,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,1,-1,-1,False,0.6863911747932434,0.4504370093345642,0.5684140920639038
92,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,1,-1,-1,False,0.4539376199245453,0.39947885274887085,0.42670823633670807
93,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,1,-1,-1,False,0.7054135203361511,0.5040650367736816,0.6047392785549164
94,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,1,-1,-1,False,0.8351154923439026,0.39836931228637695,0.6167424023151398
95,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,1,-1,-1,False,0.736004650592804,0.641612708568573,0.6888086795806885
96,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,1,-1,-1,False,-0.18949198722839355,0.462112694978714,0.13631035387516022
97,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,1,-1,-1,False,0.6472155451774597,0.36569011211395264,0.5064528286457062
98,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,1,-1,-1,False,-0.27992987632751465,0.5715106129646301,0.14579036831855774
99,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,1,-1,-1,False,0.7832266688346863,0.39066362380981445,0.5869451463222504
100,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,2,-1,-1,False,0.12649093568325043,0.28519290685653687,0.20584192126989365
101,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,2,-1,-1,False,0.656144917011261,0.4287632703781128,0.5424540936946869
102,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,2,-1,-1,False,0.6948357820510864,0.3668263852596283,0.5308310836553574
103,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,2,-1,-1,False,0.8025811314582825,0.42744770646095276,0.6150144189596176
104,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,2,-1,-1,False,0.7894783020019531,0.3876960277557373,0.5885871648788452
105,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,2,-1,-1,False,0.8918635845184326,0.37453240156173706,0.6331979930400848
106,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,2,-1,-1,False,0.4408031404018402,0.33912813663482666,0.38996563851833344
107,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,2,-1,-1,False,0.7598047852516174,0.42935290932655334,0.5945788472890854
108,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,2,-1,-1,False,0.5758419632911682,0.4365108013153076,0.5061763823032379
