sample_idx,sample_id,mode,architecture,xai_method,target,layer,true_label,pred_label,target_label,corr_pca_xai,soft_iou_pca_xai,iou_pca_gt,iou_xai_gt,soft_iou_pca_gt,soft_iou_xai_gt,object_focus_pca,object_focus_xai,foreground_area,pca_stability,g_lsas_no_stability,g_lsas,top_frac
10,n01443537/ILSVRC2012_val_00032258,supervised,resnet18_imagenet,gradcam,predicted,backbone.layer1,0,7,7,0.16359981894493103,0.07697682082653046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9792961478233337,0.06543992757797241,0.2041543588042259,0.2
11,n01443537/ILSVRC2012_val_00037846,supervised,resnet18_imagenet,gradcam,predicted,backbone.layer1,0,89,89,-0.505788266658783,0.28538376092910767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9695736765861511,-0.2023153066635132,-0.03158984184265137,0.2
12,n01443537/ILSVRC2012_val_00038057,supervised,resnet18_imagenet,gradcam,predicted,backbone.layer1,0,6,6,0.5715479850769043,0.4223478436470032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7361069321632385,0.22861919403076172,0.3104578346014023,0.2
13,n01443537/ILSVRC2012_val_00045761,supervised,resnet18_imagenet,gradcam,predicted,backbone.layer1,0,91,91,0.4203573763370514,0.5616568326950073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9955991506576538,0.16814295053482056,0.296464954316616,0.2
14,n01443537/ILSVRC2012_val_00048864,supervised,resnet18_imagenet,gradcam,predicted,backbone.layer1,0,10,10,0.19071900844573975,0.28165748715400696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9983527064323425,0.0762876033782959,0.2165045589208603,0.2
15,n01491361/ILSVRC2012_val_00002922,supervised,resnet18_imagenet,gradcam,predicted,backbone.layer1,1,61,61,-0.11979731172323227,0.33721980452537537,0.14510690789467717,0.004544962666376458,0.12097267061471939,0.1343904584646225,0.30738314986228943,0.22881633043289185,0.3550302933672762,0.9894837737083435,-0.0030233635209768184,0.14390647459338363,0.2
0,n01443537/ILSVRC2012_val_00004677,supervised,resnet18_imagenet,gradcam,predicted,backbone.layer2,0,44,44,0.1460573822259903,0.15765535831451416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9891325831413269,0.05842295289039612,0.19948997125029563,0.2
1,n01443537/ILSVRC2012_val_00006007,supervised,resnet18_imagenet,gradcam,predicted,backbone.layer2,0,39,39,-0.33903712034225464,0.2701601982116699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9795339703559875,-0.13561484813690186,0.028267103433608998,0.2
2,n01443537/ILSVRC2012_val_00013623,supervised,resnet18_imagenet,gradcam,predicted,backbone.layer2,0,80,80,0.1135973259806633,0.33009040355682373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9805485010147095,0.04543893039226532,0.18684133924543858,0.2
3,n01443537/ILSVRC2012_val_00018075,supervised,resnet18_imagenet,gradcam,predicted,backbone.layer2,0,10,10,-0.0726436972618103,0.22823530435562134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.915835440158844,-0.029057478904724123,0.111950021982193,0.2
4,n01443537/ILSVRC2012_val_00020436,supervised,resnet18_imagenet,gradcam,predicted,backbone.layer2,0,39,39,-0.06619203835725784,0.3353506922721863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9826098084449768,-0.026476815342903137,0.12422425784170626,0.2
5,n01443537/ILSVRC2012_val_00020785,supervised,resnet18_imagenet,gradcam,predicted,backbone.layer2,0,99,99,0.32699593901634216,0.42050737142562866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9824004769325256,0.13079837560653687,0.2618086501955986,0.2
6,n01443537/ILSVRC2012_val_00021905,supervised,resnet18_imagenet,gradcam,predicted,backbone.layer2,0,6,6,-0.1761818528175354,0.41713947057724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991833508014679,-0.07047274112701417,0.08711137771606445,0.2
7,n01443537/ILSVRC2012_val_00026064,supervised,resnet18_imagenet,gradcam,predicted,backbone.layer2,0,9,9,0.0677933394908905,0.3403758704662323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8990239500999451,0.027117335796356203,0.15858126133680345,0.2
8,n01443537/ILSVRC2012_val_00028713,supervised,resnet18_imagenet,gradcam,predicted,backbone.layer2,0,10,10,0.39496511220932007,0.4000650644302368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9447423815727234,0.15798604488372803,0.2799491465091705,0.2
9,n01443537/ILSVRC2012_val_00032235,supervised,resnet18_imagenet,gradcam,predicted,backbone.layer2,0,89,89,0.002992895431816578,0.20400580763816833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9096779823303223,0.0011971581727266312,0.13749921075068414,0.2
10,n01443537/ILSVRC2012_val_00032258,supervised,resnet18_imagenet,gradcam,predicted,backbone.layer2,0,7,7,-0.056169915944337845,0.09892665594816208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9894917607307434,-0.02246796637773514,0.12876429352909324,0.2
11,n01443537/ILSVRC2012_val_00037846,supervised,resnet18_imagenet,gradcam,predicted,backbone.layer2,0,89,89,-0.25283437967300415,0.22854343056678772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9796369075775146,-0.10113375186920166,0.05845350325107575,0.2
12,n01443537/ILSVRC2012_val_00038057,supervised,resnet18_imagenet,gradcam,predicted,backbone.layer2,0,6,6,0.646195650100708,0.5411586761474609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7755866050720215,0.25847826004028324,0.342506468296051,0.2
13,n01443537/ILSVRC2012_val_00045761,supervised,resnet18_imagenet,gradcam,predicted,backbone.layer2,0,91,91,-0.22732162475585938,0.2469525933265686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9900404810905457,-0.09092864990234376,0.06894350349903106,0.2
14,n01443537/ILSVRC2012_val_00048864,supervised,resnet18_imagenet,gradcam,predicted,backbone.layer2,0,10,10,-0.1756470948457718,0.2382269650697708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9964196085929871,-0.07025883793830871,0.08798645809292793,0.2
15,n01491361/ILSVRC2012_val_00002922,supervised,resnet18_imagenet,gradcam,predicted,backbone.layer2,1,61,61,0.07978594303131104,0.2978622317314148,0.15273811002104692,0.2840018441676883,0.16114115715026855,0.17548295855522156,0.3279379904270172,0.5511950254440308,0.3550302933672762,0.9914809465408325,0.16293636346914497,0.28583221058926755,0.2
0,n01443537/ILSVRC2012_val_00004677,supervised,resnet18_imagenet,gradcam,predicted,backbone.layer3,0,44,44,0.13458795845508575,0.3673034906387329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9611181616783142,0.0538351833820343,0.19127350971102713,0.2
1,n01443537/ILSVRC2012_val_00006007,supervised,resnet18_imagenet,gradcam,predicted,backbone.layer3,0,39,39,-0.3555262088775635,0.331561803817749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9478545784950256,-0.1422104835510254,0.017744013667106637,0.2
2,n01443537/ILSVRC2012_val_00013623,supervised,resnet18_imagenet,gradcam,predicted,backbone.layer3,0,80,80,0.221638485789299,0.4333803355693817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8347415924072266,0.08865539431571962,0.20278470888733863,0.2
3,n01443537/ILSVRC2012_val_00018075,supervised,resnet18_imagenet,gradcam,predicted,backbone.layer3,0,10,10,0.2986372709274292,0.17331062257289886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9664741158485413,0.11945490837097168,0.24949416220188142,0.2
4,n01443537/ILSVRC2012_val_00020436,supervised,resnet18_imagenet,gradcam,predicted,backbone.layer3,0,39,39,0.3457006812095642,0.48989009857177734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9763140678405762,0.13828027248382568,0.2674423485994339,0.2
5,n01443537/ILSVRC2012_val_00020785,supervised,resnet18_imagenet,gradcam,predicted,backbone.layer3,0,99,99,0.21157115697860718,0.4338897168636322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9730733633041382,0.08462846279144287,0.22001090943813323,0.2
6,n01443537/ILSVRC2012_val_00021905,supervised,resnet18_imagenet,gradcam,predicted,backbone.layer3,0,6,6,0.1568376123905182,0.23254388570785522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9821164608001709,0.06273504495620728,0.202210633456707,0.2
7,n01443537/ILSVRC2012_val_00026064,supervised,resnet18_imagenet,gradcam,predicted,backbone.layer3,0,9,9,0.27870211005210876,0.1486859768629074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.969900906085968,0.11148084402084352,0.24303087443113325,0.2
8,n01443537/ILSVRC2012_val_00028713,supervised,resnet18_imagenet,gradcam,predicted,backbone.layer3,0,10,10,0.02185039408504963,0.22562678158283234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9777694344520569,0.008740157634019852,0.1543130530975759,0.2
9,n01443537/ILSVRC2012_val_00032235,supervised,resnet18_imagenet,gradcam,predicted,backbone.layer3,0,89,89,0.29255056381225586,0.4863550662994385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9677318930625916,0.11702022552490235,0.24755248129367827,0.2
10,n01443537/ILSVRC2012_val_00032258,supervised,resnet18_imagenet,gradcam,predicted,backbone.layer3,0,7,7,0.2100142389535904,0.2408883273601532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9866708517074585,0.08400569558143617,0.2215056113898754,0.2
11,n01443537/ILSVRC2012_val_00037846,supervised,resnet18_imagenet,gradcam,predicted,backbone.layer3,0,89,89,-0.14986805617809296,0.458497554063797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9809132218360901,-0.05994722247123718,0.09468316361308096,0.2
12,n01443537/ILSVRC2012_val_00038057,supervised,resnet18_imagenet,gradcam,predicted,backbone.layer3,0,6,6,0.29737699031829834,0.31467798352241516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9796858429908752,0.11895079612731935,0.25103482306003566,0.2
13,n01443537/ILSVRC2012_val_00045761,supervised,resnet18_imagenet,gradcam,predicted,backbone.layer3,0,91,91,-0.09568874537944794,0.18419615924358368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9991906881332397,-0.03827549815177918,0.11638754233717917,0.2
14,n01443537/ILSVRC2012_val_00048864,supervised,resnet18_imagenet,gradcam,predicted,backbone.layer3,0,10,10,0.21866188943386078,0.30871841311454773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9976822137832642,0.08746475577354432,0.2261839933693409,0.2
15,n01491361/ILSVRC2012_val_00002922,supervised,resnet18_imagenet,gradcam,predicted,backbone.layer3,1,61,61,-0.16748358309268951,0.12883901596069336,0.3998994722290023,0.2688627665389699,0.24619993567466736,0.13426287472248077,0.44103381037712097,0.6163563132286072,0.3550302933672762,0.98583984375,0.13363523839331584,0.2564472821720517,0.2
0,n01443537/ILSVRC2012_val_00004677,supervised,resnet18_imagenet,gradcam,predicted,backbone.layer4,0,44,44,0.35818129777908325,0.555826723575592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9828766584396362,0.1432725191116333,0.27279495298862455,0.2
1,n01443537/ILSVRC2012_val_00006007,supervised,resnet18_imagenet,gradcam,predicted,backbone.layer4,0,39,39,0.413644015789032,0.6149535179138184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9348450303077698,0.1654576063156128,0.28500216007232665,0.2
2,n01443537/ILSVRC2012_val_00013623,supervised,resnet18_imagenet,gradcam,predicted,backbone.layer4,0,80,80,0.036276526749134064,0.5045934319496155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9426174163818359,0.014510610699653627,0.1540893968194723,0.2
3,n01443537/ILSVRC2012_val_00018075,supervised,resnet18_imagenet,gradcam,predicted,backbone.layer4,0,10,10,0.3175598084926605,0.4666345715522766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9553062319755554,0.12702392339706423,0.2544418677687645,0.2
4,n01443537/ILSVRC2012_val_00020436,supervised,resnet18_imagenet,gradcam,predicted,backbone.layer4,0,39,39,0.6261817216873169,0.6244323253631592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9176073670387268,0.2504726886749268,0.3568047076463699,0.2
5,n01443537/ILSVRC2012_val_00020785,supervised,resnet18_imagenet,gradcam,predicted,backbone.layer4,0,99,99,0.7562735676765442,0.59502112865448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9874114990234375,0.3025094270706177,0.4128074735403061,0.2
6,n01443537/ILSVRC2012_val_00021905,supervised,resnet18_imagenet,gradcam,predicted,backbone.layer4,0,6,6,-0.17079280316829681,0.41778987646102905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9918212294578552,-0.06831712126731873,0.08899570330977441,0.2
7,n01443537/ILSVRC2012_val_00026064,supervised,resnet18_imagenet,gradcam,predicted,backbone.layer4,0,9,9,0.4491576850414276,0.5629715919494629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9761423468589783,0.17966307401657106,0.30362654179334636,0.2
8,n01443537/ILSVRC2012_val_00028713,supervised,resnet18_imagenet,gradcam,predicted,backbone.layer4,0,10,10,0.14509713649749756,0.5138001441955566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6083863377571106,0.058038854598999025,0.14204194843769072,0.2
9,n01443537/ILSVRC2012_val_00032235,supervised,resnet18_imagenet,gradcam,predicted,backbone.layer4,0,89,89,0.27193188667297363,0.5704444646835327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8778206706047058,0.10877275466918945,0.22684926092624663,0.2
10,n01443537/ILSVRC2012_val_00032258,supervised,resnet18_imagenet,gradcam,predicted,backbone.layer4,0,7,7,0.46111205220222473,0.5091878771781921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.974830150604248,0.1844448208808899,0.30761374086141585,0.2
11,n01443537/ILSVRC2012_val_00037846,supervised,resnet18_imagenet,gradcam,predicted,backbone.layer4,0,89,89,0.4294876456260681,0.5680765509605408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9980114102363586,0.17179505825042726,0.3000223875045776,0.2
12,n01443537/ILSVRC2012_val_00038057,supervised,resnet18_imagenet,gradcam,predicted,backbone.layer4,0,6,6,0.3331257700920105,0.5223007202148438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9839625954627991,0.1332503080368042,0.26418840885162354,0.2
13,n01443537/ILSVRC2012_val_00045761,supervised,resnet18_imagenet,gradcam,predicted,backbone.layer4,0,91,91,0.17518027126789093,0.5595477819442749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9872512817382812,0.07007210850715638,0.209400787204504,0.2
14,n01443537/ILSVRC2012_val_00048864,supervised,resnet18_imagenet,gradcam,predicted,backbone.layer4,0,10,10,0.6564145684242249,0.6716206073760986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9945881962776184,0.26256582736969,0.37893332839012145,0.2
15,n01491361/ILSVRC2012_val_00002922,supervised,resnet18_imagenet,gradcam,predicted,backbone.layer4,1,61,61,0.6475147604942322,0.5830706357955933,0.3612767621466608,0.5589453649795348,0.2685982882976532,0.4165412187576294,0.46019446849823,0.6924684643745422,0.3550302933672762,0.9754357933998108,0.5350725423355516,0.6030010669645017,0.2
16,n01491361/ILSVRC2012_val_00013484,supervised,resnet18_imagenet,gradcam,predicted,backbone.layer1,1,45,45,0.02916286699473858,0.011041035875678062,0.18314154997911958,0.31024792729585654,0.1650504320859909,0.006415968295186758,0.3299710750579834,0.540659487247467,0.31024792729585654,0.5600923895835876,0.15968198998038824,0.21756823120444066,0.2
17,n01491361/ILSVRC2012_val_00015631,supervised,resnet18_imagenet,gradcam,predicted,backbone.layer1,1,92,92,-0.05402722954750061,0.5995981097221375,0.10191366266125061,0.04575531465574704,0.09160199761390686,0.0641675591468811,0.10841131955385208,0.0756768211722374,0.0960817920918176,0.543514609336853,0.02268980137609905,0.09953490538815216,0.2
18,n01491361/ILSVRC2012_val_00019531,supervised,resnet18_imagenet,gradcam,predicted,backbone.layer1,1,89,89,0.49482133984565735,0.15304256975650787,0.16497987482837417,0.20789308631248907,0.28522640466690063,0.05986467003822327,0.7441115379333496,0.9155353903770447,0.7979312818875961,0.9136541485786438,0.30979042428052195,0.4034538315179924,0.2
19,n01491361/ILSVRC2012_val_00025640,supervised,resnet18_imagenet,gradcam,predicted,backbone.layer1,1,59,59,0.0758742168545723,0.11451444774866104,0.11005036249927776,0.2303705066862255,0.10963211208581924,0.04651765152812004,0.4544459879398346,0.7912968993186951,0.5994897959182479,0.9954491257667542,0.1324759474974799,0.26097856206048925,0.2
20,n01491361/ILSVRC2012_val_00030926,supervised,resnet18_imagenet,gradcam,predicted,backbone.layer1,1,82,82,-0.2745133638381958,0.3259996473789215,0.09608431202172378,0.27306465264656776,0.2625758945941925,0.23751893639564514,0.5306914448738098,0.8250219225883484,0.5793606505100887,0.5976876616477966,0.0009393438652091357,0.08586071307087385,0.2
21,n01491361/ILSVRC2012_val_00032130,supervised,resnet18_imagenet,gradcam,predicted,backbone.layer1,1,39,39,0.27147048711776733,0.2685076892375946,0.5149557646394362,0.28436216441437917,0.23764276504516602,0.1539316028356552,0.4279014468193054,0.4704964756965637,0.23001036352036233,0.9258085489273071,0.3483835735632515,0.4337154350937685,0.2
22,n01491361/ILSVRC2012_val_00034038,supervised,resnet18_imagenet,gradcam,predicted,backbone.layer1,1,92,92,0.013539383187890053,0.3636716604232788,0.15956063954233746,0.13233054074629833,0.0931159108877182,0.09211433678865433,0.16367819905281067,0.2054084688425064,0.15557238520405064,0.8321604132652283,0.09298310736174675,0.2025356411777047,0.2
23,n01491361/ILSVRC2012_val_00034413,supervised,resnet18_imagenet,gradcam,predicted,backbone.layer1,1,10,10,0.27207762002944946,0.1977653205394745,0.09089950437620431,0.128135223555001,0.09659890830516815,0.047876421362161636,0.18082475662231445,0.21822673082351685,0.21235251913261075,0.9546836018562317,0.17454146639114138,0.29318838927154334,0.2
24,n01491361/ILSVRC2012_val_00037780,supervised,resnet18_imagenet,gradcam,predicted,backbone.layer1,1,92,92,-0.3855968117713928,0.4201852083206177,0.3746046091276691,0.015015015015008753,0.2353137880563736,0.1576967090368271,0.3794705271720886,0.20464059710502625,0.28501674107137176,0.8641474843025208,-0.03735283746575381,0.0920681445610601,0.2
25,n01531178/ILSVRC2012_val_00002668,supervised,resnet18_imagenet,gradcam,predicted,backbone.layer1,2,6,6,0.1290563941001892,0.1816163957118988,0.1991374788739442,0.14916787668929454,0.15026623010635376,0.06166170537471771,0.2672758400440216,0.25221845507621765,0.2100805165815908,0.9850611090660095,0.15611416430904732,0.28000524318577735,0.2
26,n01531178/ILSVRC2012_val_00004243,supervised,resnet18_imagenet,gradcam,predicted,backbone.layer1,2,77,77,-0.335304319858551,0.2735888659954071,0.27099472132702335,0.06840315795535734,0.14109469950199127,0.0815453752875328,0.2508719265460968,0.10987797379493713,0.16950334821425195,0.9915530681610107,-0.032302364158706215,0.11622591809425394,0.2
27,n01531178/ILSVRC2012_val_00004893,supervised,resnet18_imagenet,gradcam,predicted,backbone.layer1,2,37,37,0.07905393093824387,0.2515806257724762,0.03815113719732378,0.018993608785652177,0.03373526409268379,0.01366737112402916,0.03663294389843941,0.018627231940627098,0.02560985331632143,0.9670892953872681,0.04876499617019034,0.18701845663221955,0.2
28,n01531178/ILSVRC2012_val_00005287,supervised,resnet18_imagenet,gradcam,predicted,backbone.layer1,2,0,0,0.18557436764240265,0.04873664304614067,0.2642326732671632,0.20717075892853015,0.1647738665342331,0.04011977091431618,0.3173602521419525,0.7517228722572327,0.20717075892853015,0.9904564023017883,0.21565077671566907,0.33137034706903246,0.2
29,n01531178/ILSVRC2012_val_00010409,supervised,resnet18_imagenet,gradcam,predicted,backbone.layer1,2,6,6,0.45479944348335266,0.3931998014450073,0.009921987427092386,0.07801762470686553,0.02965666353702545,0.06032809242606163,0.03913253918290138,0.08642471581697464,0.0657485650510073,0.9356829524040222,0.20830166103352846,0.32151715111326623,0.2
30,n01531178/ILSVRC2012_val_00015903,supervised,resnet18_imagenet,gradcam,predicted,backbone.layer1,2,0,0,-0.029036937281489372,0.011482427828013897,0.30069072364579386,0.20157047193873534,0.1764218807220459,0.0027337439823895693,0.29416024684906006,0.12809793651103973,0.20157047193873534,0.9884748458862305,0.13906358376276298,0.26367359773054555,0.2
31,n01531178/ILSVRC2012_val_00016252,supervised,resnet18_imagenet,gradcam,predicted,backbone.layer1,2,4,4,0.1461244374513626,0.4223228394985199,0.032859473316217774,0.06461686283924684,0.04952409490942955,0.056598961353302,0.0574660487473011,0.07046589255332947,0.064991230867334,0.8650066256523132,0.08769267582718443,0.20526363099469003,0.2
16,n01491361/ILSVRC2012_val_00013484,supervised,resnet18_imagenet,gradcam,predicted,backbone.layer2,1,45,45,-0.04806273803114891,0.5288589000701904,0.1885242096466327,0.17027014672936405,0.1302451640367508,0.14594359695911407,0.2918626070022583,0.29097065329551697,0.31024792729585654,0.988813579082489,0.08841321170033944,0.22119866764547041,0.2
17,n01491361/ILSVRC2012_val_00015631,supervised,resnet18_imagenet,gradcam,predicted,backbone.layer2,1,92,92,-0.12396176159381866,0.32792040705680847,0.05714082402329955,0.1339592397525884,0.06613701581954956,0.08315066993236542,0.08919798582792282,0.1299968659877777,0.0960817920918176,0.917077362537384,0.0077453144952389155,0.14195000376674305,0.2
18,n01491361/ILSVRC2012_val_00019531,supervised,resnet18_imagenet,gradcam,predicted,backbone.layer2,1,89,89,-0.1379658579826355,0.22722366452217102,0.09075066440114785,0.2126907241462309,0.1974928081035614,0.11466902494430542,0.6480963826179504,0.8702632188796997,0.7979312818875961,0.9664972424507141,0.03584607337115941,0.17254688321052936,0.2
19,n01491361/ILSVRC2012_val_00025640,supervised,resnet18_imagenet,gradcam,predicted,backbone.layer2,1,59,59,0.15945301949977875,0.2921963036060333,0.2148697758933329,0.302350496720894,0.1777477264404297,0.15186133980751038,0.6155114769935608,0.8874074220657349,0.5994897959182479,0.945839524269104,0.21894728958417958,0.32698955361884485,0.2
20,n01491361/ILSVRC2012_val_00030926,supervised,resnet18_imagenet,gradcam,predicted,backbone.layer2,1,82,82,-0.12014774978160858,0.30813392996788025,0.186114228517642,0.15493664904452142,0.16582603752613068,0.1277686357498169,0.5868515968322754,0.5779447555541992,0.5793606505100887,0.3800395727157593,0.054256163356005596,0.10021694287434174,0.2
21,n01491361/ILSVRC2012_val_00032130,supervised,resnet18_imagenet,gradcam,predicted,backbone.layer2,1,39,39,0.14387333393096924,0.34818175435066223,0.34287670380261226,0.11233695932354883,0.20860666036605835,0.06697238236665726,0.3360500931739807,0.18235927820205688,0.23001036352036233,0.9650492668151855,0.19411343251023605,0.30891647267965733,0.2
22,n01491361/ILSVRC2012_val_00034038,supervised,resnet18_imagenet,gradcam,predicted,backbone.layer2,1,92,92,0.11778795719146729,0.5450574159622192,0.2874152114300134,0.09266291033801281,0.15943695604801178,0.10275430977344513,0.22158141434192657,0.1455467790365219,0.15557238520405064,0.964447557926178,0.16113861940699475,0.2809124491479468,0.2
23,n01491361/ILSVRC2012_val_00034413,supervised,resnet18_imagenet,gradcam,predicted,backbone.layer2,1,10,10,-0.07302475720643997,0.16716112196445465,0.03538007306208508,0.26135463025040456,0.10288956761360168,0.11697898060083389,0.15535317361354828,0.4299857020378113,0.21235251913261075,0.8785499930381775,0.05981050811117089,0.18040750976159503,0.2
24,n01491361/ILSVRC2012_val_00037780,supervised,resnet18_imagenet,gradcam,predicted,backbone.layer2,1,92,92,-0.39185887575149536,0.335520476102829,0.4352441613585543,0.002347707895711377,0.24291330575942993,0.10944440215826035,0.40442901849746704,0.1502053141593933,0.28501674107137176,0.5480557680130005,-0.025465989524318465,0.05445572600249314,0.2
25,n01531178/ILSVRC2012_val_00002668,supervised,resnet18_imagenet,gradcam,predicted,backbone.layer2,2,6,6,0.08350668102502823,0.48774322867393494,0.20921485660542477,0.158754294081118,0.15609051287174225,0.14426682889461517,0.2635812759399414,0.22972138226032257,0.2100805165815908,0.9903419017791748,0.1437934176159741,0.2697709112972718,0.2
26,n01531178/ILSVRC2012_val_00004243,supervised,resnet18_imagenet,gradcam,predicted,backbone.layer2,2,77,77,0.0021399555262178183,0.3143680989742279,0.22392395035633486,0.23922197714040555,0.13931293785572052,0.14717917144298553,0.18773169815540314,0.300580769777298,0.16950334821425195,0.9925647974014282,0.13979976045950926,0.2654201859185756,0.2
27,n01531178/ILSVRC2012_val_00004893,supervised,resnet18_imagenet,gradcam,predicted,backbone.layer2,2,37,37,-0.03818004950881004,0.21025104820728302,0.06531150009404732,0.03719992669961773,0.03454805910587311,0.02971920557320118,0.036305855959653854,0.0372622013092041,0.02560985331632143,0.20996899902820587,0.015481408234575498,0.04376018922456363,0.2
