sample_idx,mode,xai_method,gradcam_target,layer,true_label,pred_label,target_label,corr_pca_xai,soft_iou_pca_xai,lsas
40,lejepa,gradcam,predicted,backbone.layer3,4,0,0,-0.17458289861679077,0.4360966384410858,0.13075686991214752
41,lejepa,gradcam,predicted,backbone.layer3,6,6,6,-0.19762428104877472,0.28981056809425354,0.04609314352273941
42,lejepa,gradcam,predicted,backbone.layer3,5,5,5,0.12576285004615784,0.37875068187713623,0.25225676596164703
43,lejepa,gradcam,predicted,backbone.layer3,6,6,6,0.4856252372264862,0.5236951112747192,0.5046601742506027
44,lejepa,gradcam,predicted,backbone.layer3,0,0,0,0.08572431653738022,0.3499702215194702,0.21784726902842522
45,lejepa,gradcam,predicted,backbone.layer3,9,9,9,-0.42226719856262207,0.3404671549797058,-0.04090002179145813
46,lejepa,gradcam,predicted,backbone.layer3,3,3,3,-0.24701833724975586,0.3655613362789154,0.05927149951457977
47,lejepa,gradcam,predicted,backbone.layer3,9,9,9,-0.37755778431892395,0.37949246168136597,0.0009673386812210083
48,lejepa,gradcam,predicted,backbone.layer3,7,7,7,-0.12400783598423004,0.39326372742652893,0.13462794572114944
49,lejepa,gradcam,predicted,backbone.layer3,6,6,6,0.8310548067092896,0.5385003685951233,0.6847775876522064
50,lejepa,gradcam,predicted,backbone.layer3,9,2,2,0.030000681057572365,0.24435800313949585,0.1371793420985341
51,lejepa,gradcam,predicted,backbone.layer3,8,8,8,0.48930880427360535,0.5829122066497803,0.5361105054616928
52,lejepa,gradcam,predicted,backbone.layer3,0,5,5,0.8874627947807312,0.3503992259502411,0.6189310103654861
53,lejepa,gradcam,predicted,backbone.layer3,3,3,3,-0.14262047410011292,0.45146286487579346,0.15442119538784027
54,lejepa,gradcam,predicted,backbone.layer3,8,8,8,-0.42969679832458496,0.20249445736408234,-0.11360117048025131
55,lejepa,gradcam,predicted,backbone.layer3,8,8,8,0.42507076263427734,0.4961565434932709,0.4606136530637741
56,lejepa,gradcam,predicted,backbone.layer3,7,5,5,0.38551196455955505,0.22684192657470703,0.30617694556713104
57,lejepa,gradcam,predicted,backbone.layer3,7,8,8,0.6482610702514648,0.5269964337348938,0.5876287519931793
58,lejepa,gradcam,predicted,backbone.layer3,4,3,3,0.6447058916091919,0.4833104610443115,0.5640081763267517
59,lejepa,gradcam,predicted,backbone.layer3,6,2,2,0.7817586660385132,0.2649535536766052,0.5233561098575592
60,lejepa,gradcam,predicted,backbone.layer3,7,7,7,0.01438380591571331,0.4026142954826355,0.2084990506991744
61,lejepa,gradcam,predicted,backbone.layer3,3,5,5,0.31321293115615845,0.34863200783729553,0.330922469496727
62,lejepa,gradcam,predicted,backbone.layer3,6,1,1,0.3531576693058014,0.30986109375953674,0.33150938153266907
63,lejepa,gradcam,predicted,backbone.layer3,3,8,8,0.4118175804615021,0.5467977523803711,0.4793076664209366
0,lejepa,gradcam,predicted,backbone.layer4,3,3,3,0.16335676610469818,0.43142229318618774,0.29738952964544296
1,lejepa,gradcam,predicted,backbone.layer4,8,8,8,0.6759647727012634,0.5801619291305542,0.6280633509159088
2,lejepa,gradcam,predicted,backbone.layer4,8,8,8,0.05186213552951813,0.48100364208221436,0.26643288880586624
3,lejepa,gradcam,predicted,backbone.layer4,0,0,0,0.5386248826980591,0.5720746517181396,0.5553497672080994
4,lejepa,gradcam,predicted,backbone.layer4,6,6,6,0.49964794516563416,0.5790888071060181,0.5393683761358261
5,lejepa,gradcam,predicted,backbone.layer4,6,6,6,0.5719462633132935,0.49847352504730225,0.5352098941802979
6,lejepa,gradcam,predicted,backbone.layer4,1,0,0,0.8733610510826111,0.7592858076095581,0.8163234293460846
7,lejepa,gradcam,predicted,backbone.layer4,6,2,2,0.4867980182170868,0.6034150719642639,0.5451065450906754
8,lejepa,gradcam,predicted,backbone.layer4,3,3,3,0.6967889666557312,0.6749817132949829,0.6858853399753571
9,lejepa,gradcam,predicted,backbone.layer4,1,1,1,0.595055878162384,0.45981064438819885,0.5274332612752914
10,lejepa,gradcam,predicted,backbone.layer4,0,0,0,0.04339224845170975,0.4862326383590698,0.2648124434053898
11,lejepa,gradcam,predicted,backbone.layer4,9,9,9,0.5145063400268555,0.5016570687294006,0.508081704378128
12,lejepa,gradcam,predicted,backbone.layer4,5,5,5,0.6234788298606873,0.4719989597797394,0.5477388948202133
13,lejepa,gradcam,predicted,backbone.layer4,7,7,7,0.713748037815094,0.48570460081100464,0.5997263193130493
14,lejepa,gradcam,predicted,backbone.layer4,9,9,9,0.7642975449562073,0.6505394577980042,0.7074185013771057
15,lejepa,gradcam,predicted,backbone.layer4,8,8,8,0.758177638053894,0.7151314616203308,0.7366545498371124
16,lejepa,gradcam,predicted,backbone.layer4,5,5,5,0.7019644975662231,0.5377938747406006,0.6198791861534119
17,lejepa,gradcam,predicted,backbone.layer4,7,6,6,0.2693146765232086,0.5031382441520691,0.38622646033763885
18,lejepa,gradcam,predicted,backbone.layer4,8,1,1,0.4659920930862427,0.634782612323761,0.5503873527050018
19,lejepa,gradcam,predicted,backbone.layer4,6,6,6,0.5496111512184143,0.588090181350708,0.5688506662845612
20,lejepa,gradcam,predicted,backbone.layer4,7,7,7,0.6301391124725342,0.567624032497406,0.5988815724849701
21,lejepa,gradcam,predicted,backbone.layer4,0,0,0,0.6252920031547546,0.5857135653495789,0.6055027842521667
22,lejepa,gradcam,predicted,backbone.layer4,4,4,4,0.4684724807739258,0.5277180075645447,0.49809524416923523
23,lejepa,gradcam,predicted,backbone.layer4,9,9,9,0.6682231426239014,0.5471513867378235,0.6076872646808624
24,lejepa,gradcam,predicted,backbone.layer4,5,4,4,-0.09673888981342316,0.4119059443473816,0.15758352726697922
25,lejepa,gradcam,predicted,backbone.layer4,2,2,2,0.5016872882843018,0.5593957901000977,0.5305415391921997
26,lejepa,gradcam,predicted,backbone.layer4,4,4,4,0.6328748464584351,0.6166890859603882,0.6247819662094116
27,lejepa,gradcam,predicted,backbone.layer4,0,0,0,0.7588686943054199,0.725723385810852,0.742296040058136
28,lejepa,gradcam,predicted,backbone.layer4,9,9,9,0.45547163486480713,0.5793347954750061,0.5174032151699066
29,lejepa,gradcam,predicted,backbone.layer4,6,6,6,0.43557482957839966,0.5561536550521851,0.49586424231529236
30,lejepa,gradcam,predicted,backbone.layer4,6,6,6,0.5622532963752747,0.5923306345939636,0.5772919654846191
31,lejepa,gradcam,predicted,backbone.layer4,5,5,5,0.6023611426353455,0.6122812032699585,0.607321172952652
32,lejepa,gradcam,predicted,backbone.layer4,4,4,4,0.4077816307544708,0.5477504134178162,0.4777660220861435
33,lejepa,gradcam,predicted,backbone.layer4,5,3,3,0.641386866569519,0.6385889053344727,0.6399878859519958
34,lejepa,gradcam,predicted,backbone.layer4,9,9,9,0.43659698963165283,0.47359904646873474,0.4550980180501938
35,lejepa,gradcam,predicted,backbone.layer4,2,5,5,0.48300132155418396,0.4726700484752655,0.47783568501472473
36,lejepa,gradcam,predicted,backbone.layer4,4,7,7,0.6535789966583252,0.5499692559242249,0.601774126291275
37,lejepa,gradcam,predicted,backbone.layer4,1,1,1,0.5061601400375366,0.51698899269104,0.5115745663642883
38,lejepa,gradcam,predicted,backbone.layer4,9,9,9,0.5381680727005005,0.5047953724861145,0.5214817225933075
39,lejepa,gradcam,predicted,backbone.layer4,5,8,8,0.19956552982330322,0.46931901574134827,0.33444227278232574
40,lejepa,gradcam,predicted,backbone.layer4,4,0,0,0.43637871742248535,0.6100311279296875,0.5232049226760864
41,lejepa,gradcam,predicted,backbone.layer4,6,6,6,0.720774233341217,0.631888210773468,0.6763312220573425
42,lejepa,gradcam,predicted,backbone.layer4,5,5,5,0.2529296576976776,0.43248695135116577,0.3427083045244217
43,lejepa,gradcam,predicted,backbone.layer4,6,6,6,0.3315376937389374,0.4303780496120453,0.38095787167549133
44,lejepa,gradcam,predicted,backbone.layer4,0,0,0,0.8005232810974121,0.6937796473503113,0.7471514642238617
45,lejepa,gradcam,predicted,backbone.layer4,9,9,9,0.7324192523956299,0.599636435508728,0.666027843952179
46,lejepa,gradcam,predicted,backbone.layer4,3,3,3,0.5176836252212524,0.5600994229316711,0.5388915240764618
47,lejepa,gradcam,predicted,backbone.layer4,9,9,9,0.24875959753990173,0.36655232310295105,0.3076559603214264
48,lejepa,gradcam,predicted,backbone.layer4,7,7,7,0.6334373950958252,0.5769028067588806,0.6051701009273529
49,lejepa,gradcam,predicted,backbone.layer4,6,6,6,0.18261165916919708,0.4676398038864136,0.32512573152780533
